title,price,sold_date,graded,grader,grade,auction,best_offer,shipping,seller,condition,item_url,image_url
DEREK JETER 1993 PINNACLE #457 ROOKIE RC PSA 9 MINT ✨,$59.99,"Sold Jan 12, 2026",Y,PSA,9,N,N,$0.00,ricgiro0,New,https://www.ebay.com/itm/326910212974,https://i.ebayimg.com/images/g/SVYAAeSw5f9pO8UA/s-l500.webp
1993 Pinnacle Derek Jeter Rookie RC #457 PSA 8 NM-MT HOF New York Yankees,$29.99,"Sold Jan 12, 2026",Y,PSA,8,N,N,$5.50,gl_sportscards21,New,https://www.ebay.com/itm/326904182727,https://i.ebayimg.com/images/g/EcEAAeSwKkFpNkW2/s-l500.webp
1993 Pinnacle #457 Derek Jeter BASEBALL New York Yankees,$10.00,"Sold Jan 11, 2026",N,,,N,N,$2.00,andyaap,New,https://www.ebay.com/itm/326940413696,https://i.ebayimg.com/images/g/7l8AAeSwid5pSIgl/s-l500.webp
1993 PINNACLE #457 DEREK JETER ROOKIE RC PSA 10,$685.00,"Sold Jan 11, 2026",Y,PSA,10,Y,N,$5.52,yankeesfan77john,New,https://www.ebay.com/itm/326941826972,https://i.ebayimg.com/images/g/6EwAAeSwiK9pWtp0/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC) SGC 9 MT,$34.99,"Sold Jan 11, 2026",Y,SGC,9,Y,N,$5.00,whales1,New,https://www.ebay.com/itm/116965470473,https://i.ebayimg.com/images/g/fFIAAeSw~gFpWsqM/s-l500.webp
1993 Pinnacle #457 Derek Jeter Yankees RC Rookie,$13.00,"Sold Jan 10, 2026",N,,,N,N,$1.32,sdecello1992,New,https://www.ebay.com/itm/157409000730,https://i.ebayimg.com/images/g/IVMAAeSwSVRo-Fjj/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$50.00,"Sold Jan 10, 2026",N,,,N,Y,$7.95,macbeth62208,New,https://www.ebay.com/itm/336369459252,https://i.ebayimg.com/images/g/vgIAAeSwJMBpVZBK/s-l500.webp
1993 Pinnacle Derek Jeter RC New York Yankees #457,$12.99,"Sold Jan 10, 2026",N,,,N,N,$0.99,barnes_cards,New,https://www.ebay.com/itm/267532144657,https://i.ebayimg.com/images/g/FfkAAeSwKuppWJdU/s-l500.webp
1993 Pinnacle Derek Jeter Rookie RC #457 Yankees BGS 9.5,$162.50,"Sold Jan 10, 2026",Y,BGS,9.5,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/127606207673,https://i.ebayimg.com/images/g/9Y4AAeSwwTBpXDW3/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$12.74,"Sold Jan 10, 2026",N,,,N,N,$1.32,kerog92,New,https://www.ebay.com/itm/336253773983,https://i.ebayimg.com/images/g/30AAAeSwS~5o~lE8/s-l500.webp
Derek Jeter 1993 Pinnacle #457 PGS 9 MINT RC Rookie HOF NY Yankees Legend,$45.00,"Sold Jan 10, 2026",N,,,N,Y,$5.00,foundabundance,New,https://www.ebay.com/itm/317742355223,https://i.ebayimg.com/images/g/9l4AAeSw40tpXs9A/s-l500.webp
1993 Pinnacle Derek Jeter #457 Yankees BGS 8 1st Round Draft Pick Rookie,$17.50,"Sold Jan 10, 2026",Y,BGS,8,Y,N,$5.52,tasmanian,New,https://www.ebay.com/itm/257291355482,https://i.ebayimg.com/images/g/qMAAAeSwdB9pWVmE/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$29.00,"Sold Jan 10, 2026",N,,,N,Y,$5.52,yardsale-sportscards,New,https://www.ebay.com/itm/406085996369,https://i.ebayimg.com/images/g/LMUAAeSwRYdoiBtV/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$12.00,"Sold Jan 10, 2026",N,,,N,N,$1.32,minnsportscards,New,https://www.ebay.com/itm/168058227766,https://i.ebayimg.com/images/g/T1wAAeSw1oBpWy3v/s-l500.webp
Derek Jeter 1993 Pinnacle 1st Round Draft Pick #457,$8.99,"Sold Jan 9, 2026",N,,,N,N,$0.00,hit4cyclecards,New,https://www.ebay.com/itm/376680915926,https://i.ebayimg.com/images/g/bPUAAeSwQeZpDnpU/s-l500.webp
1993 PINNACLE #457 DEREK JETER ROOKIE RC PSA 10,$785.00,"Sold Jan 9, 2026",Y,PSA,10,N,N,$5.99,psa,New,https://www.ebay.com/itm/116746449446,https://i.ebayimg.com/images/g/cXYAAeSw4oVooNJf/s-l500.webp
1993 Pinnacle #457 Derek Jeter,$8.99,"Sold Jan 9, 2026",N,,,N,Y,$0.74,tugssportscards,New,https://www.ebay.com/itm/389464746868,https://i.ebayimg.com/images/g/sawAAeSwR59pXiFx/s-l500.webp
DEREK JETER PSA 10 1993 PINNACLE #457 ROOKIE RC YANKEES GEM 660,$569.00,"Sold Jan 8, 2026",Y,PSA,10,Y,N,$5.50,mc_sportscards,New,https://www.ebay.com/itm/187900957064,https://i.ebayimg.com/images/g/YiQAAeSwPXZpVZXA/s-l500.webp
1993 Pinnacle #457 Derek Jeter New York Yankees RC HOF NO RESERVE!,$8.50,"Sold Jan 7, 2026",N,,,Y,N,$1.50,cw-valuecards,New,https://www.ebay.com/itm/187901166882,https://i.ebayimg.com/images/g/-5EAAeSwCDlpVayX/s-l500.webp
1993 Pinnacle #457 Derek Jeter Yankees RC Rookie HOF BGS 8.5 Looks Nicer,$34.00,"Sold Jan 5, 2026",Y,BGS,8.5,Y,N,$5.25,probstein123,New,https://www.ebay.com/itm/376807507523,https://i.ebayimg.com/images/g/6NIAAeSwT7dpTpxB/s-l500.webp
Pinnacle 1993 Derek Jeter #457 1st Round Draft Pick Yankees MLB Baseball Card,$8.99,"Sold Jan 5, 2026",N,,,N,Y,$1.32,academyba0,New,https://www.ebay.com/itm/397443389341,https://i.ebayimg.com/images/g/WUIAAeSwp3ZpUyEl/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$9.34,"Sold Jan 5, 2026",N,,,N,N,$0.74,raftany,New,https://www.ebay.com/itm/116901625685,https://i.ebayimg.com/images/g/cLEAAeSwuylpKLSD/s-l500.webp
1993 Pinnacle #457 Derek Jeter Rookie New York Yankees,$9.99,"Sold Jan 5, 2026",N,,,N,N,$1.13,mycardsnstuff,New,https://www.ebay.com/itm/205952402436,https://i.ebayimg.com/images/g/Zg8AAeSwhC9pUUUI/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC) PSA 7,$7.50,"Sold Jan 5, 2026",Y,PSA,7,Y,N,$5.07,jepit-18,New,https://www.ebay.com/itm/317711745535,https://i.ebayimg.com/images/g/1b8AAeSwK2JpUwHf/s-l500.webp
Derek Jeter 1993 Pinnacle #457 Rookie New York Yankees,$9.99,"Sold Jan 5, 2026",N,,,N,N,$1.32,kamcollects,New,https://www.ebay.com/itm/336374084712,https://i.ebayimg.com/images/g/zDoAAeSwhcJpWfI-/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$7.00,"Sold Jan 5, 2026",N,,,N,N,$0.74,going_once_twice_hammer,New,https://www.ebay.com/itm/136915769288,https://i.ebayimg.com/images/g/PzUAAeSw87ZpWZKM/s-l500.webp
1993 Pinnacle #457 Derek Jeter,$5.50,"Sold Jan 4, 2026",N,,,Y,N,$1.75,phelix99,New,https://www.ebay.com/itm/326932539504,https://i.ebayimg.com/images/g/zLQAAeSwGvhpUffA/s-l500.webp
1993 PINNACLE #457 DEREK JETER ROOKIE RC PSA 9,$53.55,"Sold Jan 4, 2026",Y,PSA,9,Y,N,$5.99,psa,New,https://www.ebay.com/itm/297874595733,https://i.ebayimg.com/images/g/6jQAAeSwN6FpTH0Z/s-l500.webp
1993 PINNACLE DEREK JETER ROOKIE CARD PSA MINT 9 (271),$39.97,"Sold Jan 4, 2026",Y,PSA,9,Y,N,$5.99,bbcforu,New,https://www.ebay.com/itm/187890995614,https://i.ebayimg.com/images/g/8rsAAeSw2FBpOJqN/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC) + SP AUTHENIC,$11.50,"Sold Jan 4, 2026",N,,,Y,N,$2.99,ur_hlsg480,New,https://www.ebay.com/itm/297885819351,https://i.ebayimg.com/images/g/SMcAAeSwRL1pUY1~/s-l500.webp
1993 PINNACLE #457 Derek Jeter Rookie Card PSA 9 MINT New York Yankees HOF,$55.00,"Sold Jan 4, 2026",Y,PSA,9,N,N,$5.45,rypes0,New,https://www.ebay.com/itm/306686647048,https://i.ebayimg.com/images/g/aHgAAeSwJV1pVXZQ/s-l500.webp
1993 Pinnacle #457 Derek Jeter PSA 5 Rookie RC,$8.99,"Sold Jan 3, 2026",Y,PSA,5,N,N,$6.99,greenrover13,New,https://www.ebay.com/itm/267533080347,https://i.ebayimg.com/images/g/UYEAAeSwQZZpWcT8/s-l500.webp
PSA 8 JETER HOF ROOKIE 1993 PINNACLE #457 DEREK NEW SLAB GRADED NM-MINT *TPHLC,$35.98,"Sold Jan 3, 2026",Y,PSA,8,N,Y,$0.00,toppsaholic,New,https://www.ebay.com/itm/116443199064,https://i.ebayimg.com/images/g/PvsAAOSwqn9mS-8o/s-l500.webp
1993 Pinnacle Derek Jeter RC #457 New York Yankees Mint HOF DISCOUNTED,$15.00,"Sold Jan 3, 2026",N,,,N,N,$5.07,mdlbuilder,New,https://www.ebay.com/itm/167843128278,https://i.ebayimg.com/images/g/FpAAAOSwxp1nuMnv/s-l500.webp
1993 PINNACLE DEREK JETER RC PSA 9 MINT,$48.88,"Sold Jan 2, 2026",Y,PSA,9,Y,N,$4.50,abuser98,New,https://www.ebay.com/itm/227148090111,https://i.ebayimg.com/images/g/xDAAAeSwRXhpTyUt/s-l500.webp
1993 Pinnacle Derek Jeter Rookie Cards PSA 9 RC #457 MINT,$55.99,"Sold Jan 2, 2026",Y,PSA,9,N,N,$5.20,yankees0235,New,https://www.ebay.com/itm/187886225990,https://i.ebayimg.com/images/g/lhMAAeSwKe9pUBBX/s-l500.webp
1993 PINNACLE #457 DEREK JETER ROOKIE RC PSA 10,$569.00,"Sold Jan 1, 2026",Y,PSA,10,Y,N,$5.00,harperson24,New,https://www.ebay.com/itm/257275496564,https://i.ebayimg.com/images/g/MjgAAeSwlNNpTDu3/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC) Pinhole VG,$3.00,"Sold Dec 31, 2025",N,,,N,N,$1.32,maxeffortjunkwax,New,https://www.ebay.com/itm/389389396644,https://i.ebayimg.com/images/g/FbgAAeSwWvdpROzm/s-l500.webp
1993 Pinnacle #457 Derek Jeter New York Yankees RC HOF NO RESERVE! MINT!,$7.50,"Sold Dec 31, 2025",N,,,Y,N,$1.50,cw-valuecards,New,https://www.ebay.com/itm/187876690147,https://i.ebayimg.com/images/g/srcAAeSw3QdpTFcP/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$6.99,"Sold Dec 30, 2025",N,,,Y,N,$1.99,linbout_0,New,https://www.ebay.com/itm/168027458903,https://i.ebayimg.com/images/g/UOcAAeSwGGJpJlo2/s-l500.webp
Derek Jeter 1993 Pinnacle #457 BCCG 10,$200.00,"Sold Dec 30, 2025",N,,,N,N,$5.20,rippingslabz,New,https://www.ebay.com/itm/187648841646,https://i.ebayimg.com/images/g/g-YAAeSwt61o7YFM/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC) Graded PSA 9 SHARP!!,$50.00,"Sold Dec 30, 2025",Y,PSA,9,N,Y,$5.07,ravensfan1975,New,https://www.ebay.com/itm/358039653225,https://i.ebayimg.com/images/g/KHgAAeSwMEJpSFVh/s-l500.webp
1993 SCORE PINNACLE DEREK JETER #457 1ST RD DRAFT PICK YANKEES INVEST GOAT!!,$8.50,"Sold Dec 29, 2025",N,,,N,Y,$4.99,yankeejoe1974-hobbyshop,New,https://www.ebay.com/itm/167307364558,https://i.ebayimg.com/images/g/6A4AAOSwA4hnqpyQ/s-l500.webp
1993 Pinnacle Derek Jeter 457 PSA 10,$574.99,"Sold Dec 29, 2025",Y,PSA,10,N,N,$0.00,duffy0319845,New,https://www.ebay.com/itm/336359436995,https://i.ebayimg.com/images/g/l-AAAeSwD1tpTHZL/s-l500.webp
1993 Pinnacle 1st Round Draft Pick Derek Jeter PSA 9 MINT Rookie RC HOF 1ou4,$55.45,"Sold Dec 29, 2025",Y,PSA,9,N,N,$5.99,comc_consignment,New,https://www.ebay.com/itm/336351526919,https://i.ebayimg.com/images/g/BM4AAeSw3qJpRZ1~/s-l500.webp
Derek Jeter 1993 Pinnacle #457 Rookie New York Yankees,$8.99,"Sold Dec 29, 2025",N,,,N,N,$0.00,petescagnell-0,New,https://www.ebay.com/itm/187882901473,https://i.ebayimg.com/images/g/GRgAAeSwkwVpTswf/s-l500.webp
1993 Pinnacle Derek Jeter Rookie Card #457 NR-MINT NY Yankees 1st Round Pick🔥⚾️,$29.99,"Sold Dec 28, 2025",N,,,N,N,$4.99,percymiller,New,https://www.ebay.com/itm/326545900357,https://i.ebayimg.com/images/g/oL0AAOSwmMpoCC6f/s-l500.webp
1993 Pinnacle #457 Derek Jeter Yankees RC Rookie HOF PSA 8 NM-MT,$18.50,"Sold Dec 28, 2025",Y,PSA,8,Y,N,$5.25,probstein123,New,https://www.ebay.com/itm/366066599054,https://i.ebayimg.com/images/g/LtIAAeSwogdpRHOZ/s-l500.webp
"1993 Pinnacle Derek Jeter Baseball *Hall of Fame, Rookie* Card #457 ""Mint""",$7.05,"Sold Dec 28, 2025",N,,,Y,N,$4.95,guerrettes,New,https://www.ebay.com/itm/317676852909,https://i.ebayimg.com/images/g/zAwAAeSw6whpRckF/s-l500.webp
Derek Jeter 1993 Pinnacle #457 Rookie New York Yankees,$8.99,"Sold Dec 28, 2025",N,,,N,N,$0.00,petescagnell-0,New,https://www.ebay.com/itm/187882901467,https://i.ebayimg.com/images/g/M5UAAeSwP8lpTsvf/s-l500.webp
1993 PINNACLE #457 DEREK JETER ROOKIE RC PSA 10,$615.00,"Sold Dec 28, 2025",Y,PSA,10,N,N,$5.99,psa,New,https://www.ebay.com/itm/306557379230,https://i.ebayimg.com/images/g/RGcAAeSwwtJo0dz0/s-l500.webp
1993 Pinnacle Derek Jeter #457 PSA 9 RC upper deck sp topps fleer LOOKS GEM,$90.00,"Sold Dec 28, 2025",Y,PSA,9,N,Y,$7.95,dwarte,New,https://www.ebay.com/itm/326867946718,https://i.ebayimg.com/images/g/AnkAAeSw9qtpGjdz/s-l500.webp
1993 PINNACLE #457 Derek Jeter Rookie Card PSA 9 MINT New York Yankees HOF,$59.99,"Sold Dec 28, 2025",Y,PSA,9,N,Y,$5.99,taga6253,New,https://www.ebay.com/itm/227133964402,https://i.ebayimg.com/images/g/kOwAAeSwYvlpQPE1/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$9.99,"Sold Dec 28, 2025",N,,,N,N,$4.88,wish1976,New,https://www.ebay.com/itm/257280419980,https://i.ebayimg.com/images/g/1bAAAeSw5n9pUF-4/s-l500.webp
1993 Pinnacle #457 Derek Jeter,$12.99,"Sold Dec 27, 2025",N,,,N,N,$1.32,mandolayco,New,https://www.ebay.com/itm/389420030309,https://i.ebayimg.com/images/g/NiMAAeSwZehpTz8q/s-l500.webp
Derek Jeter 1993 Pinnacle - 1st Round Draft Pick RC Baseball Card,$9.99,"Sold Dec 27, 2025",N,,,N,N,$0.00,sydneyc_51,New,https://www.ebay.com/itm/317705206010,https://i.ebayimg.com/images/g/POQAAeSwCm5pUHz7/s-l500.webp
Derek Jeter 1993 Pinnacle #457 Rookie New York Yankees,$5.50,"Sold Dec 27, 2025",N,,,N,N,$1.32,magiicrips,New,https://www.ebay.com/itm/336363693805,https://i.ebayimg.com/images/g/GSIAAeSw92hpUGez/s-l500.webp
Derek Jeter 1993 Pinnacle 1st Round Draft Pick #457 Rookie RC HOF EX-NM,$8.00,"Sold Dec 27, 2025",N,,,N,N,$1.03,huddshobbies,New,https://www.ebay.com/itm/187879527013,https://i.ebayimg.com/images/g/u~MAAeSwAzJpTXmv/s-l500.webp
(2) 1993 Pinnacle #457 DEREK JETER Rookie RC PSA 9 MINT New York Yankees,$110.00,"Sold Dec 27, 2025",Y,PSA,9,N,N,$0.00,tc_classic_cardboard,New,https://www.ebay.com/itm/366045135340,https://i.ebayimg.com/images/g/zDcAAeSwcEtpNgE0/s-l500.webp
1993 PINNACLE 1ST ROUND DRAFT PICK DEREK JETER #457 ROOKIE CARD NY YANKEES HOF,$15.95,"Sold Dec 26, 2025",N,,,N,N,$1.99,royalflush523,New,https://www.ebay.com/itm/326846409216,https://i.ebayimg.com/images/g/DLYAAeSwxyFpB5PA/s-l500.webp
1993 Pinnacle Derek Jeter Rookie Card,$13.99,"Sold Dec 26, 2025",N,,,N,N,$1.32,kunkcity_cards,New,https://www.ebay.com/itm/366064686905,https://i.ebayimg.com/images/g/2fEAAeSwusNpQzLk/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$9.50,"Sold Dec 26, 2025",N,,,Y,N,$1.32,jr_brown,New,https://www.ebay.com/itm/326920286855,https://i.ebayimg.com/images/g/D30AAeSwRPRpM5JT/s-l500.webp
1993 Pinnacle #457 Derek Jeter PSA 7,$19.99,"Sold Dec 26, 2025",Y,PSA,7,N,Y,$5.50,cathillsports,New,https://www.ebay.com/itm/277524290594,https://i.ebayimg.com/images/g/izEAAeSwFhRpIRjm/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 ROOKIE CARD,$11.11,"Sold Dec 25, 2025",N,,,N,Y,$1.25,lamasportscards,New,https://www.ebay.com/itm/136567908096,https://i.ebayimg.com/images/g/QWIAAeSw7Uho6GaM/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$10.00,"Sold Dec 25, 2025",N,,,N,N,$1.32,readytogradecards,New,https://www.ebay.com/itm/197972895773,https://i.ebayimg.com/images/g/PSQAAeSw67lpSzYJ/s-l500.webp
1993 PINNACLE #457 DEREK JETER PSA 9 RC YANKEES HOF,$49.99,"Sold Dec 25, 2025",Y,PSA,9,N,N,$4.99,dubhubcollectibles,New,https://www.ebay.com/itm/205937421350,https://i.ebayimg.com/images/g/XpgAAeSwTvNpSAUf/s-l500.webp
1993 Pinnacle Derek Jeter Rookie RC #457 BGS 9 Mint HOF New York Yankees,$49.99,"Sold Dec 24, 2025",Y,BGS,9,N,N,$4.99,gl_sportscards21,New,https://www.ebay.com/itm/326912781338,https://i.ebayimg.com/images/g/Y7IAAeSwQhFpPt6q/s-l500.webp
1993 Pinnacle Derek Jeter Rookie RC #457 Yankees,$12.50,"Sold Dec 23, 2025",N,,,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/376787410743,https://i.ebayimg.com/images/g/z6oAAeSwkR5pRG3A/s-l500.webp
1993 Pinnacle Derek Jeter Rookie RC #457 Yankees,$6.50,"Sold Dec 23, 2025",N,,,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/127570759948,https://i.ebayimg.com/images/g/OuIAAeSwQr1pRG3U/s-l500.webp
1993 PINNACLE DEREK JETER ROOKIE CARD SGC MINT 9 (573),$39.97,"Sold Dec 23, 2025",Y,SGC,9,Y,N,$5.99,bbcforu,New,https://www.ebay.com/itm/177680894610,https://i.ebayimg.com/images/g/uBAAAeSwqOJpOJwT/s-l500.webp
1993 Pinnacle - 1st Round Draft Pick Derek Jeter #457 (RC),$6.00,"Sold Dec 23, 2025",N,,,N,Y,$1.50,doodle.cards,New,https://www.ebay.com/itm/277591765794,https://i.ebayimg.com/images/g/kpUAAeSwy4ppRv30/s-l500.webp
