title,price,sold_date,graded,grader,grade,auction,best_offer,shipping,seller,condition,item_url
1991 Fleer - Ken Griffey Jr #450,$0.99,"Sold Mar 15, 2026",N,,,Y,N,$1.32,scubastevecards,New,https://www.ebay.com/itm/198166733155
1990 Fleer Ken Griffey Jr. Barry Bonds Second Generation Stars #710 HOF,$1.50,"Sold Mar 15, 2026",N,,,N,Y,$3.00,billiard_the_kid,New,https://www.ebay.com/itm/188062143430
1991 Fleer Team Logo Stickers Detroit Tigers 2,$0.99,"Sold Mar 15, 2026",N,,,N,N,$0.99,bitwbreaks,New,https://www.ebay.com/itm/125630480480
1991 Fleer - Factory Set Exclusive Pro-Vision Ryne Sandberg #3 - HOF NM,$3.24,"Sold Mar 15, 2026",N,,,N,N,$0.00,jebu-991499,New,https://www.ebay.com/itm/137037609042
1991 Fleer - Pro-Vision Mark McGwire #4,$5.00,"Sold Mar 15, 2026",N,,,Y,N,$5.20,boxmanlife,New,https://www.ebay.com/itm/406748280681
1991 Ultra #4 Ken Griffey Jr. Ultra Team (Ultra Gold),$2.00,"Sold Mar 15, 2026",N,,,N,Y,$0.00,blackandgold1970_7,New,https://www.ebay.com/itm/157425197518
1991 Fleer - Ken Griffey Jr #450,$1.50,"Sold Mar 15, 2026",N,,,N,N,$0.00,ncny23,New,https://www.ebay.com/itm/277791068451
1991 Fleer #455 Randy Johnson,$1.19,"Sold Mar 15, 2026",N,,,N,N,$0.00,aus-158089,New,https://www.ebay.com/itm/397507199198
1991 Fleer Ultra - Ultra Team Ken Griffey Jr #4,$1.00,"Sold Mar 15, 2026",N,,,Y,N,$2.00,atlascards81,New,https://www.ebay.com/itm/257396627501
1991 Fleer Pro-Visions Baseball Cards Complete Your Set You U Pick,$1.25,"Sold Mar 15, 2026",N,,,N,N,$1.25,mugsfrank,New,https://www.ebay.com/itm/294883081467
"1991 Fleer - Ken Griffey Jr, Barry Bonds #710",$0.99,"Sold Mar 15, 2026",N,,,Y,N,$2.00,jshoney,New,https://www.ebay.com/itm/366256291365
Mark McGwire - 1991 Fleer #17 - Oakland Athletics Baseball Card,$1.97,"Sold Sep 12, 2025",N,,,N,N,$0.00,funcent-66,New,https://www.ebay.com/itm/286767630617
"KEN GRIFFEY JR., 1991 FLEER ULTRA TEAM #4 of 10 NM",$0.25,"Sold Mar 15, 2026",N,,,Y,N,$2.00,rock_hounds,New,https://www.ebay.com/itm/287182186987
1991 Fleer Pro-Vision #3 Ruben Sierra PSA 8,$9.38,"Sold Mar 15, 2026",Y,PSA,8,Y,N,$5.07,u1alift,New,https://www.ebay.com/itm/168216021214
Roger Clemens 1991 Fleer #9 Pro-Visions,$1.99,"Sold Mar 15, 2026",N,,,N,Y,$1.00,gabeon,New,https://www.ebay.com/itm/236677886695
Kirby Puckett 1991 Fleer #1 Pro-Visions HOF,$1.66,"Sold Mar 15, 2026",N,,,N,Y,$1.00,gabeon,New,https://www.ebay.com/itm/236590597648
Lee Smith 1991 Fleer #645 Cardinals MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 15, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397696745646
Pat Zachry 1981 Fleer Baseball Card #334 New York Mets + Fast Free Ship,$1.55,"Sold Mar 15, 2026",N,,,N,Y,$0.00,55cardking,New,https://www.ebay.com/itm/137110588322
1991 Fleer Baseball Singles #250-499. You Pick. NM,$0.99,"Sold Mar 15, 2026",N,,,N,N,$0.00,stingraycards,New,https://www.ebay.com/itm/176928047768
Barry Bonds 1991 Fleer #33 Pirates MLB READ FREE SHIPPING AutographDen,$0.33,"Sold Mar 15, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277790193382
1991 Fleer Pro-Visions Insert Card #3 Ruben Sierra Texas Rangers - Near Mint+,$0.09,"Sold Mar 15, 2026",N,,,Y,N,$2.49,buildagainhobbies,New,https://www.ebay.com/itm/236675778634
1991 Fleer Pro-Visions Insert Card #8 Mike Greenwell Boston Red Sox - Near Mint+,$0.09,"Sold Mar 15, 2026",N,,,Y,N,$2.49,buildagainhobbies,New,https://www.ebay.com/itm/236675778687
Tommy Greene #U-108 Signed 1991 Fleer Update MLB Baseball Card AUTO phillies,$5.49,"Sold Mar 15, 2026",N,,,N,Y,$0.00,parmcindy11,New,https://www.ebay.com/itm/227052510156
Ron Kittle Baltimore Orioles Signed Auto 1991 Fleer Card #480 ~ COA,$2.95,"Sold Mar 15, 2026",N,,,N,Y,$0.84,squeaksfarm,New,https://www.ebay.com/itm/225758854781
NOLAN RYAN CARD LOT - PICK YOUR CARD - TEXAS RANGERS - HOUSTON ASTROS- HOF,$0.99,"Sold Mar 15, 2026",N,,,N,N,$0.51,my_collectibles_82,New,https://www.ebay.com/itm/126380729088
1991 Fleer Update #U-87 Jeff Bagwell Rookie RC Astros,$2.95,"Sold Mar 15, 2026",N,,,N,N,$0.00,willo44,New,https://www.ebay.com/itm/389752669162
BO JACKSON CARD LOTS U PICK TOPPS SINGLE ROOKIE DONRUSS RR UD 1986 -1990 ROYALS,$0.99,"Sold Mar 15, 2026",N,,,N,N,$0.75,jwssports,New,https://www.ebay.com/itm/372654225464
1991 Fleer #90 Roger Clemens - Boston Red Sox,$1.11,"Sold Mar 15, 2026",N,,,N,Y,$0.00,sb6ht-53,New,https://www.ebay.com/itm/389642112463
1991 Fleer #3 Ryne Sandberg Pro-Visions Factory C,$2.99,"Sold Mar 15, 2026",N,,,N,Y,$0.00,resellish,New,https://www.ebay.com/itm/147200098086
1991 Fleer Ultra Update Ivan Rodriguez RC #U-58 Mint HOF,$2.99,"Sold Mar 15, 2026",N,,,N,Y,$0.74,emcee17140,New,https://www.ebay.com/itm/147200853552
1991 Fleer Ultra Update Jeff Bagwell #U-79 RC Mint,$2.40,"Sold Mar 15, 2026",N,,,N,Y,$0.74,emcee17140,New,https://www.ebay.com/itm/147201006881
1991 Ultra Gold — Bo Jackson — Ultra Insert — PSA 8.5 — pop 53 (all grades),$20.00,"Sold Mar 15, 2026",Y,PSA,8.5,Y,N,$6.00,pailor55,New,https://www.ebay.com/itm/236675671282
1991 Fleer Ultra Joe Magrane #291,$1.75,"Sold Mar 15, 2026",N,,,N,N,$0.00,ericscardsii,New,https://www.ebay.com/itm/389177158649
1991 Fleer Ultra - Mitch Webster #116 Should be Card #119,$1.13,"Sold Mar 15, 2026",N,,,N,N,$1.29,gosstech,New,https://www.ebay.com/itm/256966874895
CAL GRIFFEY J-ROD & other MARINERS - pick your card - ROOKIES/PARALLELS,$0.99,"Sold Mar 15, 2026",N,,,N,N,$1.11,waxpackgreats,New,https://www.ebay.com/itm/188132053744
1991 Fleer - Nolan Ryan #302 PSA 9 Mint Texas Rangers HOF,$29.99,"Sold Mar 15, 2026",Y,PSA,9,N,Y,$5.52,jhimmel96,New,https://www.ebay.com/itm/188037016529
"1981 Fleer #57, Fleer Ultra 1991, #355, 1993 #636 - NOLAN RYAN",$5.00,"Sold Mar 15, 2026",N,,,N,N,$1.32,davidswan_5,New,https://www.ebay.com/itm/157754007618
Eddie Murray 1991 Fleer #214 Dodgers MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 15, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397696745489
1991 Ultra #5 Rickey Henderson Ultra Team (Ultra Gold),$1.99,"Sold Mar 15, 2026",N,,,N,Y,$0.74,okbocollectibles,New,https://www.ebay.com/itm/406709434322
1991 Baseball Card Magazine . BARRY BONDS . #7. FT4,$1.99,"Sold Mar 15, 2026",N,,,Y,N,$1.32,robma40,New,https://www.ebay.com/itm/406747795505
1991 ULTRA UPDATE #U-93 LARRY WALKER MONTREAL EXPOS,$1.79,"Sold Mar 15, 2026",N,,,N,Y,$0.00,candmcollect,New,https://www.ebay.com/itm/198177944909
Dave Winfield 1991 Fleer #329 Angels MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 15, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397696745790
Dennis Eckersley 1991 Fleer #6 Athletics MLB READ FREE SHIPPING AutographDen,$0.46,"Sold Mar 15, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397696743309
Cecil Fielder 1991 Fleer #335 Detroit Tigers BASEBALL *077,$1.19,"Sold Mar 15, 2026",N,,,N,N,$0.00,robertpittman100,New,https://www.ebay.com/itm/205804227380
Fleer 1991 Second Generation Stars Ken Griffey Jr. Barry Bonds #710 MLB Baseball,$1.50,"Sold Mar 15, 2026",N,,,Y,N,$1.32,djmeyer1979,New,https://www.ebay.com/itm/188134376353
Robin Ventura 1991 Ultra #86 White Sox MLB READ FREE SHIPPING AutographDen,$0.99,"Sold Mar 15, 2026",N,,,N,N,$0.00,autographden,New,https://www.ebay.com/itm/397700569203
"Fleer 1986 Update, Donruss 1986 Rookies, and Fleer 1991 Update Baseball Cards",$42.25,"Sold Mar 15, 2026",N,,,N,Y,$10.00,wayben,New,https://www.ebay.com/itm/197284783055
1991 Fleer - Factory Set Pro-Vision Barry Bonds #1 Of 4 Home Run Champion Legend,$8.00,"Sold Mar 15, 2026",N,,,N,N,$0.74,jmoney05,New,https://www.ebay.com/itm/198149672098
"Ryne Sandberg Cards - You Pick - Base, Inserts - Chicago Cubs 🔵🔴- HOF",$0.99,"Sold Mar 15, 2026",N,,,N,N,$0.00,maple_city_card_corner,New,https://www.ebay.com/itm/274938077056
1991 FLEER #561 BO JACKSON ROYALS PSA 10 GEM MINT,$79.99,"Sold Mar 15, 2026",Y,PSA,10,N,N,$6.99,pristinecardboardig,New,https://www.ebay.com/itm/227256251786
Houston Astros Signed Cards Postcards Photos 71 total COA D22,$2.50,"Sold Mar 14, 2026",N,,,N,N,$0.00,hkander41,New,https://www.ebay.com/itm/385040839959
Lee Smith 1991 Fleer #645 Cardinals MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692791729
1991 Darryl Strawberry Fleer Baseball Pro Vision New York Mets #12,$3.06,"Sold Mar 14, 2026",N,,,N,N,$1.45,fistda64,New,https://www.ebay.com/itm/236626719747
Carlton Fisk 1991 Fleer #118 White Sox MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692796581
1991 Fleer Pro-Vision Ruben Sierra #3,$0.72,"Sold Mar 14, 2026",N,,,N,Y,$8.88,reddevilsicklid,New,https://www.ebay.com/itm/366002853449
Dave Winfield 1991 Fleer #329 Angels MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787363212
David Segui 1991 Fleer #492 Orioles MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692792524
Alan Trammell 1991 Fleer #355 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787363512
Marquis Grissom 1991 Fleer #234 Montreal Expos MLB READ FREE SHIP AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787365865
Craig Biggio 1991 Fleer #499 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692794407
1991 Fleer - Pro Vision Bo Jackson #6 Raiders Sports Baseball And Football mint9,$119.99,"Sold Mar 14, 2026",N,,,N,N,$5.20,michaedeangele_0,New,https://www.ebay.com/itm/177957132384
Mookie Wilson 1991 Fleer #192 Blue Jays MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692794824
1991 Fleer Ultra Update - #U-82 Luis Gonzalez (RC) Houston Astros/WS Legend,$0.99,"Sold Mar 14, 2026",N,,,N,Y,$0.79,erhoo_7682,New,https://www.ebay.com/itm/314812443314
MURPHY CHIPPER ACUNA & other BRAVES - pick your card - ROOKIES/PARALLELS,$0.99,"Sold Mar 14, 2026",N,,,N,N,$1.11,waxpackgreats,New,https://www.ebay.com/itm/187922751607
Gary Carter 1991 Fleer #258 Giants MLB READ FREE SHIPPING AutographDen,$0.21,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692791730
Eddie Murray 1991 Fleer #214 Dodgers MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787362941
Dennis Martinez 1991 Fleer #238 Montreal Expos MLB READ FREE SHIP AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692792339
1991 Fleer World Series #6 Dave Stewart Oakland Athletics,$1.89,"Sold Mar 14, 2026",N,,,N,Y,$0.00,tather-10,New,https://www.ebay.com/itm/374741675485
Kenny Rogers 1991 Fleer #299 Texas Rangers MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787362623
Kirby Puckett 1991 Fleer #623 Twins MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787366567
Dennis Eckersley 1991 Fleer #6 Athletics MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692793001
Tim Raines 1991 Fleer #244 Montreal Expos MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692788182
Matt Williams 1991 Fleer #276 Giants MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787366516
1991 Fleer Team Logo Stickers #NNO Orioles / Red Sox / Reds / Astros,$2.07,"Sold Mar 14, 2026",N,,,N,N,$0.00,twincitycollectables,New,https://www.ebay.com/itm/375487529715
1991 Fleer Team Logo Stickers #NNO Boston Red Sox - Boston Red Sox,$2.12,"Sold Mar 14, 2026",N,,,N,N,$0.00,twincitycollectables,New,https://www.ebay.com/itm/375487512893
Terry Pendleton 1991 Fleer #642 Cardinals MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787365698
Lee Smith 1991 Fleer #645 Cardinals MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692787910
"1991 Fleer #7 Ken Griffey, Jr. '91 Fleer All-Star Team Insert - nice",$4.99,"Sold Mar 14, 2026",N,,,N,N,$0.74,superiorpeninsula,New,https://www.ebay.com/itm/227178629335
"1991-1995 FLEER PRO-VISIONS ***YOU PICK*** Baseball, Basketball, & Football",$1.50,"Sold Mar 14, 2026",N,,,N,N,$0.00,big_dans_cards,New,https://www.ebay.com/itm/127649419071
Bill Spiers 1991 Fleer #597 Brewers MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692790027
1991 Fleer Update #U-87 Jeff Bagwell RC PSA 9,$12.00,"Sold Mar 14, 2026",Y,PSA,9,N,N,$0.00,burbanksportscards,New,https://www.ebay.com/itm/366231686149
CHARLES NAGY #U-20 Signed 1991 Fleer MLB Baseball Card AUTO INDIANS,$6.99,"Sold Mar 14, 2026",N,,,N,N,$0.00,parmcindy11,New,https://www.ebay.com/itm/227054787654
1991 Fleer Ken Griffey Jr. & Barry Bonds PSA 10 Gem Mint 2nd Generation Stars 🔥,$202.50,"Sold Mar 14, 2026",Y,PSA,10,Y,N,$7.00,junk_in_our_trunk,New,https://www.ebay.com/itm/377014710081
Bert Blyleven 1991 Fleer #308 Angels MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692795535
Harold Baines 1991 Fleer #2 Athletics MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692789600
Fleer 1991 Kirby Puckett Dynamite #1 of 12 Minnesota Twins Baseball Card,$11.00,"Sold Mar 14, 2026",N,,,N,N,$5.20,mycardlots,New,https://www.ebay.com/itm/358296368144
Barry Bonds 1991 Fleer #33 Pirates MLB READ FREE SHIPPING AutographDen,$0.33,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787367419
1991 Fleer #4 Dave Stewart Pro-Visions Factory A,$3.00,"Sold Mar 14, 2026",N,,,N,Y,$0.00,resellish,New,https://www.ebay.com/itm/147200098091
1986-2026 Topps Panini Donruss Fleer BO JACKSON Royals White Sox CHOOSE CARD,$1.00,"Sold Mar 14, 2026",N,,,N,N,$0.99,loacollectibles,New,https://www.ebay.com/itm/147086623807
Ken Caminiti 1991 Fleer #500 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787368408
Roberto Alomar 1991 Fleer #523 Padres MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787364895
1991 FLEER #450 KEN GRIFFEY JR. MARINERS HOF BAT .300 PSA 10 GEM MINT 3rd Year,$50.00,"Sold Mar 14, 2026",Y,PSA,10,Y,N,$7.00,junk_in_our_trunk,New,https://www.ebay.com/itm/377014693114
"Cal Ripken, Jr. 1991 Fleer #490 Orioles MLB READ FREE SHIPPING AutographDen",$0.24,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692796241
Mookie Wilson 1991 Fleer #192 Blue Jays MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692788289
Dave Winfield 1991 Fleer #329 Angels MLB READ FREE SHIPPING AutographDen,$0.31,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692795469
1991 Ultra #9 Chris Sabo Ultra Team (Ultra Gold),$1.59,"Sold Mar 14, 2026",N,,,N,N,$0.00,cadefoster,New,https://www.ebay.com/itm/305422595841
1991 Fleer Ultra - Ultra Team Barry Bonds #1 (02),$1.48,"Sold Mar 14, 2026",N,,,N,N,$0.00,jhnlbr_79,New,https://www.ebay.com/itm/376946446561
1991 Fleer Ultra Team Ryne Sandberg # 10 Chicago Cubs,$1.49,"Sold Mar 14, 2026",N,,,N,N,$0.00,charliesox13,New,https://www.ebay.com/itm/186531544928
1991 Fleer Ultra Team Doug Drabek Pittsburgh Pirates # 3,$1.49,"Sold Mar 14, 2026",N,,,N,N,$0.00,charliesox13,New,https://www.ebay.com/itm/186531769577
1991 Fleer Ultra Ultra Team Ramon Martinez #7 Los Angeles Dodgers,$1.49,"Sold Mar 14, 2026",N,,,N,N,$0.00,charliesox13,New,https://www.ebay.com/itm/187371001607
1991 Fleer Ultra #2 Will Clark Ultra Team San Francisco Giants,$1.49,"Sold Mar 14, 2026",N,,,N,N,$0.00,charliesox13,New,https://www.ebay.com/itm/187371011181
"Roger Clemens Baseball Cards - Base Cards, Inserts, etc. - Listing 1 of 2!",$0.99,"Sold Mar 14, 2026",N,,,N,N,$0.00,maple_city_card_corner,New,https://www.ebay.com/itm/274927460884
Tom Gordon 1991 Fleer #559 Royals MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692790129
"JOSE CANSECO YOU PICK YOUR CARD, ASSORTED YEARS & COMPANIES (item#G91)",$0.99,"Sold Mar 14, 2026",N,,,N,N,$1.00,fireonmtn59,New,https://www.ebay.com/itm/127126152929
Kirby Puckett 1991 Fleer #623 Twins MLB READ FREE SHIPPING AutographDen,$0.30,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787366048
"Second Generation Stars (Ken Griffey, Jr / Barry Bonds) 1991 Fleer #710 MLB READ",$3.93,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787368044
Dennis Eckersley 1991 Fleer #6 Athletics MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787365954
Brady Anderson 1991 Fleer #466 Orioles MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692788637
1991 Curt Schilling Fleer #491 Baltimore Orioles Baseball Card,$1.69,"Sold Mar 14, 2026",N,,,N,Y,$0.00,ispy06,New,https://www.ebay.com/itm/234924353430
1991 Dwight Doc Gooden Fleer #148,$1.69,"Sold Mar 14, 2026",N,,,N,Y,$0.00,ispy06,New,https://www.ebay.com/itm/235470399838
Tim Raines 1991 Fleer #244 Montreal Expos MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692794166
U Pick 1989 1990 1991 1992 Baseball Cards Magazine & Pocket Price Guide Inserts,$1.00,"Sold Mar 14, 2026",N,,,N,N,$1.50,nedco7,New,https://www.ebay.com/itm/143883521817
Jose Oquendo 1991 Fleer #640 Cardinals MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692792310
Alan Trammell 1991 Fleer #355 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.13,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692789215
Jack Morris 1991 Fleer #343 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787362153
Roberto Alomar 1991 Fleer #523 Padres MLB READ FREE SHIPPING AutographDen,$0.10,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692776333
1991 Ultra Update BASEBALL #U-86 Gary Carter,$1.99,"Sold Mar 14, 2026",N,,,N,Y,$0.00,10thinningcardscollectibles,New,https://www.ebay.com/itm/197784039895
Ken Caminiti 1991 Fleer #500 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787358926
Bert Blyleven 1991 Fleer #308 Angels MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692777242
"1991 Fleer - Ken Griffey Jr, Barry Bonds #710 Super Star Special Insert Set",$1.00,"Sold Mar 14, 2026",N,,,N,Y,$1.36,card_king35,New,https://www.ebay.com/itm/397532794414
"1991 Fleer #710 Second Generation Stars (Ken Griffey, Jr / Barry Bonds) SSS, CPC",$1.07,"Sold Mar 14, 2026",N,,,N,N,$1.30,cpcards2015,New,https://www.ebay.com/itm/157624604562
"1991 Fleer #710 Second Generation Stars (Ken Griffey, Jr / Barry Bonds)",$1.99,"Sold Mar 14, 2026",N,,,N,N,$0.74,cards-4-cards,New,https://www.ebay.com/itm/117013257370
1991 Fleer - Ken Griffey Jr./Barry Bonds #710,$1.19,"Sold Mar 14, 2026",N,,,N,Y,$0.89,kevinscards75,New,https://www.ebay.com/itm/137123231935
Benito Santiago 1991 Fleer #542 Padres MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787361018
Jack Morris 1991 Fleer #343 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.11,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787360521
Will Clark 1991 Fleer Pro Visions #2 San Francisco Giants *FREE SHIPPING*,$1.79,"Sold Mar 14, 2026",N,,,N,Y,$0.00,jr79,New,https://www.ebay.com/itm/304435730235
Eddie Murray 1991 Fleer #214 Dodgers MLB READ FREE SHIPPING AutographDen,$0.11,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787358553
Randy Johnson 1991 Fleer #455 Mariners MLB READ FREE SHIPPING AutographDen,$0.31,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/277787357580
1991 Fleer Ultra - Jose Canseco #244,$0.99,"Sold Mar 14, 2026",N,,,N,N,$0.99,calimodern,New,https://www.ebay.com/itm/117015322863
Larry Walker 1991 Fleer #250 Montreal Expos MLB READ FREE SHIPPING AutographDen,$0.17,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692780399
Glenn Davis 1991 Fleer #505 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692774102
Marquis Grissom 1991 Fleer #234 Montreal Expos MLB READ FREE SHIP AutographDen,$0.01,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692782631
1991 Fleer - Bo Jackson #5 Kansas City Royals Pro-Vision Baseball MLB,$5.00,"Sold Mar 14, 2026",N,,,N,Y,$1.32,nightshift007,New,https://www.ebay.com/itm/157728065566
1991 Fleer Ultra Update - Juan González #U-55,$5.00,"Sold Mar 14, 2026",N,,,Y,N,$5.07,bla9475,New,https://www.ebay.com/itm/306808892637
Frank Viola 1991 Fleer #165 New York Mets BASEBALL *077,$0.99,"Sold Mar 14, 2026",N,,,N,N,$0.00,robertpittman100,New,https://www.ebay.com/itm/205804242018
TIM BURKE #227 Signed 1991 Fleer MLB Baseball Card AUTO EXPOS,$6.99,"Sold Mar 14, 2026",N,,,N,N,$0.00,parmcindy11,New,https://www.ebay.com/itm/227054761737
Shawon Dunston 1991 Fleer #420 Chicago Cubs MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692777553
Terry Kennedy 1991 Fleer #263 Giants MLB READ FREE SHIPPING AutographDen,$0.06,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692783034
Barry Bonds 1991 Fleer #33 Pirates MLB READ FREE SHIPPING AutographDen,$0.41,"Sold Mar 14, 2026",N,,,Y,N,$0.00,autographden,New,https://www.ebay.com/itm/397692773090
Mike Huff 1991 Fleer #210 Los Angeles Dodgers BASEBALL *077,$0.99,"Sold Mar 14, 2026",N,,,N,N,$0.00,robertpittman100,New,https://www.ebay.com/itm/205804242078
"1991 Fleer #7 Ken Griffey, Jr. '91 Fleer All-Star Team",$1.99,"Sold Mar 14, 2026",N,,,N,N,$0.74,yugithecardplug_3,New,https://www.ebay.com/itm/358327424555
1991 ULTRA UPDATE #U-79 JEFF BAGWELL RC ASTROS HOF PSA 9,$15.44,"Sold Mar 14, 2026",Y,PSA,9,N,N,$0.00,4_sharp_corners,New,https://www.ebay.com/itm/267544600218
