title,price,shipping,sold_date,seller,condition,item_url,image_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
1991 Upper Deck Short Print Michael Jordan #SP1 PSA 4 HOF,$29.99,$4.85,"Sold Mar 12, 2026",izapot0,New,https://www.ebay.com/itm/147174248026,https://i.ebayimg.com/images/g/iMkAAeSweSRpoKWr/s-l500.webp,Y,PSA,4,N,Y,29.99,4.85,34.84,2026-03-12,bin,True,True,PSA,4.0,
1991 Upper Deck Michael Jordan SP1 Baseball Card PSA 4 VG-EX Rare Crossover 🔥,$26.99,$5.99,"Sold Mar 12, 2026",justiplatuka_0,New,https://www.ebay.com/itm/157624489176,https://i.ebayimg.com/images/g/pUQAAeSwUOJpeV0B/s-l500.webp,Y,PSA,4,N,Y,26.99,5.99,32.98,2026-03-12,bin,True,True,PSA,4.0,
1991 Upper Deck - #SP1 Michael Jordan PSA 6,$23.99,$5.99,"Sold Mar 12, 2026",jeremsherma-51,New,https://www.ebay.com/itm/364697092550,https://i.ebayimg.com/images/g/YlEAAOSwh1tlsYw8/s-l500.webp,Y,PSA,6,N,Y,23.99,5.99,29.98,2026-03-12,bin,True,True,PSA,6.0,
1991 UD #SP1 MICHAEL JORDAN PSA 7,$29.99,$5.99,"Sold Mar 12, 2026",psa,New,https://www.ebay.com/itm/117059975154,https://i.ebayimg.com/images/g/sI8AAeSwzmFpoW6P/s-l500.webp,Y,PSA,7,N,N,29.99,5.99,35.98,2026-03-12,bin,False,True,PSA,7.0,
1991 UD #SP1 MICHAEL JORDAN PSA 9,$95.00,$5.99,"Sold Mar 12, 2026",psa,New,https://www.ebay.com/itm/298115225611,https://i.ebayimg.com/images/g/K5QAAeSwnExpsvUJ/s-l500.webp,Y,PSA,9,N,N,95.0,5.99,100.99,2026-03-12,bin,False,True,PSA,9.0,
1991 UD #SP1 MICHAEL JORDAN PSA 5,$24.99,$5.99,"Sold Mar 12, 2026",psa,New,https://www.ebay.com/itm/298115584196,https://i.ebayimg.com/images/g/KkAAAeSw-AJpswwu/s-l500.webp,Y,PSA,5,N,Y,24.99,5.99,30.98,2026-03-12,bin,True,True,PSA,5.0,
1991 UD #SP1 MICHAEL JORDAN PSA 6,$29.99,$5.99,"Sold Mar 12, 2026",psa,New,https://www.ebay.com/itm/306818339820,https://i.ebayimg.com/images/g/swsAAeSw4h1ps0GQ/s-l500.webp,Y,PSA,6,N,N,29.99,5.99,35.98,2026-03-12,bin,False,True,PSA,6.0,
1991 UD #SP1 MICHAEL JORDAN PSA 8,$39.00,$5.99,"Sold Mar 12, 2026",psa,New,https://www.ebay.com/itm/117037317747,https://i.ebayimg.com/images/g/M0sAAeSwZJxpkJmE/s-l500.webp,Y,PSA,8,N,Y,39.0,5.99,44.99,2026-03-12,bin,True,True,PSA,8.0,
1991 UD #SP1 MICHAEL JORDAN PSA 4,$24.99,$5.99,"Sold Mar 12, 2026",psa,New,https://www.ebay.com/itm/298070860659,https://i.ebayimg.com/images/g/xsEAAeSwoK1poUqY/s-l500.webp,Y,PSA,4,N,Y,24.99,5.99,30.98,2026-03-12,bin,True,True,PSA,4.0,
1991 UPPER DECK #SP1 MICHAEL JORDAN INSERTS,$35.34,$12.75,"Sold Mar 12, 2026",slabsharksinc,New,https://www.ebay.com/itm/206111545258,https://i.ebayimg.com/images/g/5xUAAeSwU8FpqNiN/s-l500.webp,N,,,Y,N,35.34,12.75,48.09,2026-03-12,auction,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$885.00,$5.20,"Sold Mar 12, 2026",tnesbit33,New,https://www.ebay.com/itm/336465836278,https://i.ebayimg.com/images/g/5QYAAeSwCGppqlfR/s-l500.webp,N,,,Y,N,885.0,5.2,890.2,2026-03-12,auction,False,False,,,
1991 UPPER DECK #SP1 MICHAEL JORDAN INSERTS,$30.61,$12.75,"Sold Mar 12, 2026",slabsharksinc,New,https://www.ebay.com/itm/206111553888,https://i.ebayimg.com/images/g/zAMAAeSwC1VpqNjk/s-l500.webp,N,,,Y,N,30.61,12.75,43.36,2026-03-12,auction,False,False,,,
1991 Upper Deck Michael Jordan Short Print #SP1 Chicago White Sox Baseball Card,$19.99,$5.07,"Sold Mar 12, 2026",bearsscollectibles,New,https://www.ebay.com/itm/336460831688,https://i.ebayimg.com/images/g/4qQAAeSwdAxppmIw/s-l500.webp,N,,,N,Y,19.99,5.07,25.06,2026-03-12,bin,True,False,,,
1991 Upper Deck Baseball Michael Jordan #SP1 Super clean NM!,$25.00,$5.52,"Sold Mar 12, 2026",offcenterbutclean,New,https://www.ebay.com/itm/198079795021,https://i.ebayimg.com/images/g/LRcAAeSwPI1pg9xU/s-l500.webp,N,,,N,N,25.0,5.52,30.52,2026-03-12,bin,False,False,,,
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 6,$12.52,$5.99,"Sold Mar 12, 2026",psa,New,https://www.ebay.com/itm/306794593338,https://i.ebayimg.com/images/g/eo4AAeSwbflpomf7/s-l500.webp,Y,PSA,6,Y,N,12.52,5.99,18.51,2026-03-12,auction,False,True,PSA,6.0,
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 7,$26.00,$5.99,"Sold Mar 12, 2026",psa,New,https://www.ebay.com/itm/117061410498,https://i.ebayimg.com/images/g/B9kAAeSwmf9pomcR/s-l500.webp,Y,PSA,7,Y,N,26.0,5.99,31.99,2026-03-12,auction,False,True,PSA,7.0,
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox RC SP JA,$21.39,$5.99,"Sold Mar 12, 2026",hobbyhouse23,New,https://www.ebay.com/itm/236671327801,https://i.ebayimg.com/images/g/3EMAAeSwkKxpqjrA/s-l500.webp,N,,,Y,N,21.39,5.99,27.38,2026-03-12,auction,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 6,$30.00,$0.00,"Sold Mar 12, 2026",midlifecardcrisis,New,https://www.ebay.com/itm/267556216694,https://i.ebayimg.com/images/g/UEgAAeSwr59pdQP7/s-l500.webp,Y,PSA,6,N,N,30.0,0.0,30.0,2026-03-12,bin,False,True,PSA,6.0,
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 8,$34.55,$5.99,"Sold Mar 12, 2026",psa,New,https://www.ebay.com/itm/117061410530,https://i.ebayimg.com/images/g/cqUAAeSw8ltpomdI/s-l500.webp,Y,PSA,8,Y,N,34.55,5.99,40.54,2026-03-12,auction,False,True,PSA,8.0,
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 6,$22.50,$5.99,"Sold Mar 12, 2026",psa,New,https://www.ebay.com/itm/298089721648,https://i.ebayimg.com/images/g/JZYAAeSw7mhpqL52/s-l500.webp,Y,PSA,6,Y,N,22.5,5.99,28.49,2026-03-12,auction,False,True,PSA,6.0,
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox,$32.00,$4.99,"Sold Mar 12, 2026",dcsports87,New,https://www.ebay.com/itm/127725401777,https://i.ebayimg.com/images/g/N7IAAeSwfKFprF9r/s-l500.webp,N,,,Y,N,32.0,4.99,36.99,2026-03-12,auction,False,False,,,
1991 UPPER DECK #SP1 MICHAEL JORDAN INSERTS,$21.86,$12.75,"Sold Mar 12, 2026",slabsharksinc,New,https://www.ebay.com/itm/206111536626,https://i.ebayimg.com/images/g/xKEAAeSwPa9pqNiQ/s-l500.webp,N,,,Y,N,21.86,12.75,34.61,2026-03-12,auction,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 8,$40.00,$6.00,"Sold Mar 12, 2026",horsecapitalcards,New,https://www.ebay.com/itm/358252147624,https://i.ebayimg.com/images/g/tLwAAeSwvmdpnP7s/s-l500.webp,Y,PSA,8,N,Y,40.0,6.0,46.0,2026-03-12,bin,True,True,PSA,8.0,
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox RC SP JA,$20.50,$1.49,"Sold Mar 12, 2026",hobbyhouse23,New,https://www.ebay.com/itm/236671281554,https://i.ebayimg.com/images/g/C4MAAeSwXJ1pqjJr/s-l500.webp,N,,,Y,N,20.5,1.49,21.99,2026-03-12,auction,False,False,,,
Upper Deck 1991 Michael Jordan SP1 Short Print Insert Chicago White Sox,$19.95,$0.99,"Sold Mar 12, 2026",kjpbfun,New,https://www.ebay.com/itm/257377510285,https://i.ebayimg.com/images/g/n0QAAeSw7~FpnkX5/s-l500.webp,N,,,N,N,19.95,0.99,20.94,2026-03-12,bin,False,False,,,
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 9,$90.00,$4.99,"Sold Mar 12, 2026",dcsports87,New,https://www.ebay.com/itm/127725769977,https://i.ebayimg.com/images/g/MH8AAeSw7mhprKkO/s-l500.webp,Y,PSA,9,Y,N,90.0,4.99,94.99,2026-03-12,auction,False,True,PSA,9.0,
1991 UPPER DECK #SP1 MICHAEL JORDAN INSERTS BATTING,$24.97,$12.75,"Sold Mar 12, 2026",slabsharksinc,New,https://www.ebay.com/itm/206111573341,https://i.ebayimg.com/images/g/BNYAAeSwSFlpqNxf/s-l500.webp,N,,,Y,N,24.97,12.75,37.72,2026-03-12,auction,False,False,,,
1991 UPPER DECK #SP1 MICHAEL JORDAN INSERTS BATTING,$19.67,$12.75,"Sold Mar 12, 2026",slabsharksinc,New,https://www.ebay.com/itm/206111583124,https://i.ebayimg.com/images/g/5EUAAeSwPU9pqN1h/s-l500.webp,N,,,Y,N,19.67,12.75,32.42,2026-03-12,auction,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1,$25.00,$5.00,"Sold Mar 12, 2026",b-dizzle88,New,https://www.ebay.com/itm/358307372367,https://i.ebayimg.com/images/g/5KwAAeSwLfppr1RZ/s-l500.webp,N,,,N,Y,25.0,5.0,30.0,2026-03-12,bin,True,False,,,
1991 Upper Deck - Short Print #SP1 Michael Jordan PSA 8,$11.29,$17.23,"Sold Mar 12, 2026",darob00,New,https://www.ebay.com/itm/257392725326,https://i.ebayimg.com/images/g/Uo4AAeSwAtNpqftb/s-l500.webp,Y,PSA,8,Y,N,11.29,17.23,28.52,2026-03-12,auction,False,True,PSA,8.0,
1991 Upper Deck Michael Jordan #SP1 HGA 9.5 Gem Mint Rookie RC UD GOAT,$199.99,$8.10,"Sold Mar 12, 2026",wizardofahscards_ig,New,https://www.ebay.com/itm/175468278968,https://i.ebayimg.com/images/g/PO8AAOSwt0RjXDmh/s-l500.webp,Y,HGA,9.5,N,Y,199.99,8.1,208.09,2026-03-12,bin,True,True,,9.5,
1991 Upper Deck Michael Jordan #SP1 PSA NM-MT+ 8.5,$69.95,$0.00,"Sold Mar 12, 2026",graphics1010,New,https://www.ebay.com/itm/165319275618,https://i.ebayimg.com/images/g/GYcAAOSw3mdh~s3y/s-l500.webp,Y,PSA,8.5,N,N,69.95,0.0,69.95,2026-03-12,bin,False,True,PSA,8.5,
1991 Upper Deck - Short Print Michael Jordan #SP1,$20.00,$0.00,"Sold Mar 12, 2026",the_third_legacy,New,https://www.ebay.com/itm/117079920979,https://i.ebayimg.com/images/g/Br0AAeSw0x1pr0n~/s-l500.webp,N,,,N,N,20.0,0.0,20.0,2026-03-12,bin,False,False,,,
1991 upper deck michael jordan sp1,$21.39,$5.20,"Sold Mar 12, 2026",daisy030504,New,https://www.ebay.com/itm/327030685520,https://i.ebayimg.com/images/g/8BEAAeSwy3xpqfoR/s-l500.webp,N,,,Y,N,21.39,5.2,26.59,2026-03-12,auction,False,False,,,
Michael Jordan 1991 Upper Deck SP1 PSA 9 MINT Baseball Rookie RC Graded Iconic!,$99.99,$5.45,"Sold Mar 12, 2026",vtballr72,New,https://www.ebay.com/itm/298112898260,https://i.ebayimg.com/images/g/nqEAAeSwzORpsj16/s-l500.webp,Y,PSA,9,N,Y,99.99,5.45,105.44,2026-03-12,bin,True,True,PSA,9.0,
1991 Upper Deck - Michael Jordan #SP1; Near Mint,$28.30,$1.32,"Sold Mar 12, 2026",bill68k,New,https://www.ebay.com/itm/198157838991,https://i.ebayimg.com/images/g/FI4AAeSwcUppqcfD/s-l500.webp,N,,,Y,N,28.3,1.32,29.62,2026-03-12,auction,False,False,,,
1991 Upper Deck Short Print Michael Jordan RC #SP1,$25.00,$8.75,"Sold Mar 12, 2026",tac3954,New,https://www.ebay.com/itm/327039484908,https://i.ebayimg.com/images/g/gy0AAeSwwPRpsWF3/s-l500.webp,N,,,N,N,25.0,8.75,33.75,2026-03-12,bin,False,False,,,
Michael Jordan - 1991 Upper Deck Baseball SP MINT CENTERED,$25.00,$0.00,"Sold Mar 12, 2026",jamull,New,https://www.ebay.com/itm/287197679722,https://i.ebayimg.com/images/g/fukAAeSwXVZpsrmY/s-l500.webp,N,,,N,N,25.0,0.0,25.0,2026-03-12,bin,False,False,,,
1991 UD #SP1 MICHAEL JORDAN PSA 7,$30.00,$5.99,"Sold Mar 12, 2026",psa,New,https://www.ebay.com/itm/298112829376,https://i.ebayimg.com/images/g/WiYAAeSw5GFpsjSz/s-l500.webp,Y,PSA,7,N,N,30.0,5.99,35.99,2026-03-12,bin,False,True,PSA,7.0,
1991 Upper Deck Michael Jordan Rookie SP1! Please Read,$4.99,$1.85,"Sold Mar 12, 2026",bradscards101,New,https://www.ebay.com/itm/397698494269,https://i.ebayimg.com/images/g/ghcAAeSwJNBpsL3B/s-l500.webp,N,,,N,Y,4.99,1.85,6.84,2026-03-12,bin,True,False,,,
1991 Upper Deck - Short Print Michael Jordan RC #SP1 BCCG 10,$110.50,$12.48,"Sold Mar 12, 2026",wjmay001,New,https://www.ebay.com/itm/188112816286,https://i.ebayimg.com/images/g/DJMAAeSwfpVppYs0/s-l500.webp,N,,,Y,N,110.5,12.48,122.98,2026-03-12,auction,False,True,,10.0,
1991 Upper Deck Baseball Card #SP1 Michael Jordan (Chicago White Sox) - L@@K,$19.99,$5.50,"Sold Mar 11, 2026",jspautz40,New,https://www.ebay.com/itm/198175680603,https://i.ebayimg.com/images/g/HI8AAeSwUotpsdm5/s-l500.webp,N,,,N,N,19.99,5.5,25.49,2026-03-11,bin,False,False,,,
1991 Upper Deck Baseball Michael Jordan #SP1 Beckett 8.5 NM-MT+,$38.00,$5.52,"Sold Mar 11, 2026",tessromer-1,New,https://www.ebay.com/itm/389731779664,https://i.ebayimg.com/images/g/CZwAAeSwd6Fpsf46/s-l500.webp,N,,,N,N,38.0,5.52,43.52,2026-03-11,bin,False,False,BGS,8.5,
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox HOF RC PSA 10 GEM MINT,$880.00,$18.00,"Sold Mar 11, 2026",probstein123,New,https://www.ebay.com/itm/389699722552,https://i.ebayimg.com/images/g/HA4AAeSwTB9pqLPE/s-l500.webp,Y,PSA,10,Y,N,880.0,18.0,898.0,2026-03-11,auction,False,True,PSA,10.0,
1991 Upper Deck Michael Jordan #SP1 Chicago White Sox HOF,$15.50,$7.95,"Sold Mar 11, 2026",happygilmore25,New,https://www.ebay.com/itm/298082414252,https://i.ebayimg.com/images/g/oCsAAeSwuHtppe3h/s-l500.webp,N,,,Y,N,15.5,7.95,23.45,2026-03-11,auction,False,False,,,
1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 8,$34.00,$5.52,"Sold Mar 11, 2026",tessromer-1,New,https://www.ebay.com/itm/389731808914,https://i.ebayimg.com/images/g/L7oAAeSwc0Rpsf~q/s-l500.webp,Y,PSA,8,N,N,34.0,5.52,39.52,2026-03-11,bin,False,True,PSA,8.0,
1991 UPPERDECK SSP BASEBALL MICHAEL JORDAN RC PSA 9 MINT SLAB🔥🔥🔥🔥🔥,$110.00,$5.20,"Sold Mar 11, 2026",ggssportscards,New,https://www.ebay.com/itm/389690697250,https://i.ebayimg.com/images/g/JGAAAeSwoPdppaZ-/s-l500.webp,Y,PSA,9,N,N,110.0,5.2,115.2,2026-03-11,bin,False,True,PSA,9.0,
1992 Michael Jordan Upper Deck Hologram PSA 10 Award Winner Insert Pristine AW 4,"$1,805.00",$15.99,"Sold Mar 11, 2026",sportsgraffs,New,https://www.ebay.com/itm/397676683519,https://i.ebayimg.com/images/g/S7gAAeSw~ZZpqO9d/s-l500.webp,Y,PSA,10,Y,N,1805.0,15.99,1820.99,2026-03-11,auction,False,True,PSA,10.0,
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox MINT NO RESERVE!,$26.00,$1.50,"Sold Mar 11, 2026",cw-valuecards,New,https://www.ebay.com/itm/188121729466,https://i.ebayimg.com/images/g/M6IAAeSwJ21pqOgj/s-l500.webp,N,,,Y,N,26.0,1.5,27.5,2026-03-11,auction,False,False,,,
1992 Michael Jordan Upper Deck Hologram PSA 10 Award Winner Insert Pristine AW 1,"$1,604.00",$15.99,"Sold Mar 11, 2026",sportsgraffs,New,https://www.ebay.com/itm/168206497585,https://i.ebayimg.com/images/g/GGMAAeSwBxdpqOxT/s-l500.webp,Y,PSA,10,Y,N,1604.0,15.99,1619.99,2026-03-11,auction,False,True,PSA,10.0,
1991 UD #SP1 MICHAEL JORDAN PSA 8,$44.00,$5.99,"Sold Mar 11, 2026",psa,New,https://www.ebay.com/itm/306816105157,https://i.ebayimg.com/images/g/OhQAAeSwX6tprjfg/s-l500.webp,Y,PSA,8,N,N,44.0,5.99,49.99,2026-03-11,bin,False,True,PSA,8.0,
1991 UPPER DECK #SP1 MICHAEL JORDAN BASEBALL SP CARD CSG 9.0 MINT,$100.00,$6.00,"Sold Mar 11, 2026",skidaway_sportzsalez,New,https://www.ebay.com/itm/255589068883,https://i.ebayimg.com/images/g/~5gAAOSwwb9irjOn/s-l500.webp,Y,CSG,9,N,N,100.0,6.0,106.0,2026-03-11,bin,False,True,CSG,9.0,0
1991 Upper Deck #SP1 Michael Jordan,$21.27,$4.99,"Sold Mar 11, 2026",lamasportscards,New,https://www.ebay.com/itm/136949273651,https://i.ebayimg.com/images/g/WcEAAeSwzTppaB6~/s-l500.webp,N,,,N,N,21.27,4.99,26.26,2026-03-11,bin,False,False,,,
1991 Upper Deck - #SP1 Michael Jordan (SP) Chicago White Sox,$21.39,$4.00,"Sold Mar 11, 2026",kgz25,New,https://www.ebay.com/itm/227242494977,https://i.ebayimg.com/images/g/8fYAAeSwy5lpp7gc/s-l500.webp,N,,,Y,N,21.39,4.0,25.39,2026-03-11,auction,False,False,,,
1991 Upper Deck Michael Jordan Rookie RC Baseball PSA 7 NM Centered Fresh Grade!,$25.00,$5.39,"Sold Mar 11, 2026",bestdealshere321,New,https://www.ebay.com/itm/127719206151,https://i.ebayimg.com/images/g/wNsAAeSwyZxpn54Q/s-l500.webp,Y,PSA,7,Y,N,25.0,5.39,30.39,2026-03-11,auction,False,True,PSA,7.0,
1991 Upper Deck - Short Print Michael Jordan #SP1,$18.00,$0.00,"Sold Mar 11, 2026",the_third_legacy,New,https://www.ebay.com/itm/117079920537,https://i.ebayimg.com/images/g/pzYAAeSw0fFpr0ni/s-l500.webp,N,,,N,Y,18.0,0.0,18.0,2026-03-11,bin,True,False,,,
1991 UPPER DECK #SP1 MICHAEL JORDAN WHITE SOX PSA 6,$24.50,$5.00,"Sold Mar 11, 2026",4_sharp_corners,New,https://www.ebay.com/itm/389695662821,https://i.ebayimg.com/images/g/FZEAAeSwHq9pp1lC/s-l500.webp,Y,PSA,6,Y,N,24.5,5.0,29.5,2026-03-11,auction,False,True,PSA,6.0,
1991 UD #SP1 MICHAEL JORDAN PSA 9,$99.99,$5.99,"Sold Mar 11, 2026",psa,New,https://www.ebay.com/itm/306806757810,https://i.ebayimg.com/images/g/IlMAAeSwJNBpqvj0/s-l500.webp,Y,PSA,9,N,N,99.99,5.99,105.98,2026-03-11,bin,False,True,PSA,9.0,
1991 Michael Jordan Upper Deck #SP1 Gem Mint 10 RC Rookie Chicago White Sox,$99.99,$0.00,"Sold Mar 11, 2026",gradedstuff,New,https://www.ebay.com/itm/137030938459,https://i.ebayimg.com/images/g/VOwAAeSw-fVpjNKz/s-l500.webp,N,,,N,N,99.99,0.0,99.99,2026-03-11,bin,False,True,,10.0,
1991 Upper Deck Michael Jordan RC Baseball SP1 Chicago Rookie,$19.49,$1.32,"Sold Mar 11, 2026",invmic8,New,https://www.ebay.com/itm/168206479118,https://i.ebayimg.com/images/g/EL4AAeSwNC1pqOou/s-l500.webp,N,,,N,N,19.49,1.32,20.81,2026-03-11,bin,False,False,,,
1991 Upper Deck Michael Jordan Rookie SP1!!!!,$12.00,$1.00,"Sold Mar 11, 2026",powernineinkllc,New,https://www.ebay.com/itm/358310132524,https://i.ebayimg.com/images/g/4O4AAeSwi~JpsDVe/s-l500.webp,N,,,N,N,12.0,1.0,13.0,2026-03-11,bin,False,False,,,
Michael Jordan 1991 Upper Deck SP1 PSA 8 NM-MT,$35.00,$5.52,"Sold Mar 11, 2026",jay7577,New,https://www.ebay.com/itm/317955183789,https://i.ebayimg.com/images/g/IYcAAeSwFoppcWKu/s-l500.webp,Y,PSA,8,Y,N,35.0,5.52,40.52,2026-03-11,auction,False,True,PSA,8.0,
1991 Upper Deck Michael Jordan SP1 Short Print Baseball Card Chicago White Sox,$19.98,$3.00,"Sold Mar 11, 2026",ibelievedyou,New,https://www.ebay.com/itm/157724749282,https://i.ebayimg.com/images/g/JgUAAeSwdippp-nm/s-l500.webp,N,,,N,N,19.98,3.0,22.98,2026-03-11,bin,False,False,,,
Upper Deck 1991 Michael Jordan #SP1 Short Print Insert PSA 7 Chicago White Sox,$30.00,$5.50,"Sold Mar 11, 2026",customhd77,New,https://www.ebay.com/itm/157738349320,https://i.ebayimg.com/images/g/g8oAAeSwSARpr2HV/s-l500.webp,Y,PSA,7,N,Y,30.0,5.5,35.5,2026-03-11,bin,True,True,PSA,7.0,
1991 UD #SP1 MICHAEL JORDAN PSA 7,$30.00,$8.00,"Sold Mar 11, 2026",teeoffon1,New,https://www.ebay.com/itm/168206056356,https://i.ebayimg.com/images/g/Jc4AAeSws3xpqLNf/s-l500.webp,Y,PSA,7,Y,N,30.0,8.0,38.0,2026-03-11,auction,False,True,PSA,7.0,
1991 Upper Deck #SP1 Michael Jordan NGA 10,$129.00,$6.95,"Sold Mar 11, 2026",cramonline,New,https://www.ebay.com/itm/317957650665,https://i.ebayimg.com/images/g/lA4AAeSwcrlpqXhN/s-l500.webp,N,,,N,N,129.0,6.95,135.95,2026-03-11,bin,False,True,,10.0,
1991 Upper Deck Michael Jordan Rookie SP1!!!,$12.00,$1.00,"Sold Mar 11, 2026",powernineinkllc,New,https://www.ebay.com/itm/358310130956,https://i.ebayimg.com/images/g/DaIAAeSwZcFpsDUP/s-l500.webp,N,,,N,N,12.0,1.0,13.0,2026-03-11,bin,False,False,,,
1991 Upper Deck Michael Jordan Rookie SP1!,$12.00,$1.00,"Sold Mar 11, 2026",powernineinkllc,New,https://www.ebay.com/itm/358310129537,https://i.ebayimg.com/images/g/z1MAAeSwGjxpsDSf/s-l500.webp,N,,,N,N,12.0,1.0,13.0,2026-03-11,bin,False,False,,,
1991 Upper Deck Baseball Card #SP1 Michael Jordan Chicago White Sox NM,$27.33,$0.00,"Sold Mar 11, 2026",everybodyselltoraymond,New,https://www.ebay.com/itm/116901444805,https://i.ebayimg.com/images/g/k70AAeSwKUlpKIro/s-l500.webp,N,,,N,N,27.33,0.0,27.33,2026-03-11,bin,False,False,,,
Upper Deck 1991 Michael Jordan SP1 Chicago White Sox Short Print Baseball Card,$19.99,$5.20,"Sold Mar 11, 2026",eddiesellscards18,New,https://www.ebay.com/itm/406754551918,https://i.ebayimg.com/images/g/hSMAAeSwURJpsLsZ/s-l500.webp,N,,,N,N,19.99,5.2,25.19,2026-03-11,bin,False,False,,,
MICHAEL JORDAN 1991 UPPER DECK BASEBALL #SP1 PSA 8 NM-MT,$50.00,$5.52,"Sold Mar 11, 2026",jegonz-306322,New,https://www.ebay.com/itm/358130030233,https://i.ebayimg.com/images/g/dQsAAeSwAwdpbVTK/s-l500.webp,Y,PSA,8,N,N,50.0,5.52,55.52,2026-03-11,bin,False,True,PSA,8.0,
1991 Upper Deck #SP1 - Michael Jordan Short Print PSA 8 NM-MT,$50.00,$0.00,"Sold Mar 11, 2026",colbyscollections1234,New,https://www.ebay.com/itm/117019228485,https://i.ebayimg.com/images/g/0W8AAeSwfP9pg6z3/s-l500.webp,Y,PSA,8,N,Y,50.0,0.0,50.0,2026-03-11,bin,True,True,PSA,8.0,
1991 Upper Deck Michael Jordan Rookie RC Baseball PSA 7 NM Centered Fresh Grade!,$29.99,$5.45,"Sold Mar 11, 2026",vtballr72,New,https://www.ebay.com/itm/298009965960,https://i.ebayimg.com/images/g/G3oAAeSw01Fph3jH/s-l500.webp,Y,PSA,7,N,N,29.99,5.45,35.44,2026-03-11,bin,False,True,PSA,7.0,
1991 Upper Deck Michael Jordan #SP1,$25.00,$4.00,"Sold Mar 11, 2026",oldschool0_3,New,https://www.ebay.com/itm/236623091132,https://i.ebayimg.com/images/g/AJEAAeSwE6dpK2dJ/s-l500.webp,N,,,N,N,25.0,4.0,29.0,2026-03-11,bin,False,False,,,
1991 Upper Deck Michael Jordan SP1 Baseball Card,$22.00,$4.88,"Sold Mar 11, 2026",sig45auto,New,https://www.ebay.com/itm/188138166358,https://i.ebayimg.com/images/g/VRwAAeSwUappruus/s-l500.webp,N,,,N,N,22.0,4.88,26.88,2026-03-11,bin,False,False,,,
1991 Upper Deck - #SP1 MICHAEL JORDAN - Beckett 8.5 Near Mint/Mint+,$49.49,$7.99,"Sold Mar 11, 2026",brendasbaubels,New,https://www.ebay.com/itm/236461960709,https://i.ebayimg.com/images/g/MCQAAOSwzT5nX0bs/s-l500.webp,N,,,N,N,49.49,7.99,57.48,2026-03-11,bin,False,False,BGS,8.5,
1991 Upper Deck Michael Jordan SP1 Short Print Baseball Card Chicago White Sox,$17.00,$5.20,"Sold Mar 11, 2026",orphyn,New,https://www.ebay.com/itm/406737158588,https://i.ebayimg.com/images/g/0a0AAeSw83RpqEIN/s-l500.webp,N,,,Y,N,17.0,5.2,22.2,2026-03-11,auction,False,False,,,
1991 Upper Deck MICHAEL JORDAN #SP1 Rookie RC Chicago White Sox,$24.99,$5.29,"Sold Mar 11, 2026",da_217844,New,https://www.ebay.com/itm/397697357308,https://i.ebayimg.com/images/g/H-QAAeSwXQJpsFtm/s-l500.webp,N,,,N,N,24.99,5.29,30.28,2026-03-11,bin,False,False,,,
Michael Jordan 1991 Upper Deck SP1 PSA 9 MINT Baseball Rookie RC Graded Iconic!,$99.99,$5.45,"Sold Mar 11, 2026",vtballr72,New,https://www.ebay.com/itm/298099572689,https://i.ebayimg.com/images/g/ywYAAeSw~epprNAr/s-l500.webp,Y,PSA,9,N,N,99.99,5.45,105.44,2026-03-11,bin,False,True,PSA,9.0,
1991 Upper Deck Michael Jordan SP1 Short Print Baseball Card Chicago White Sox,$24.00,$4.99,"Sold Mar 11, 2026",livingwell2day,New,https://www.ebay.com/itm/236675287173,https://i.ebayimg.com/images/g/eNIAAeSwnNBprGtJ/s-l500.webp,N,,,N,Y,24.0,4.99,28.99,2026-03-11,bin,True,False,,,
1991 Upper Deck #SP1 Michael Jordan,$19.50,$0.00,"Sold Mar 11, 2026",katchkards,New,https://www.ebay.com/itm/389622899830,https://i.ebayimg.com/images/g/u-QAAeSwqZhpkLqE/s-l500.webp,N,,,N,N,19.5,0.0,19.5,2026-03-11,bin,False,False,,,
1991 Upper Deck #SP1 Michael Jordan Rookie SGC-8.5 NM-MT+,$45.00,$5.00,"Sold Mar 11, 2026",mt9388,New,https://www.ebay.com/itm/225934965857,https://i.ebayimg.com/images/g/YzMAAOSwjoVlDJo4/s-l500.webp,Y,SGC,8.5,N,Y,45.0,5.0,50.0,2026-03-11,bin,True,True,SGC,8.5,
