price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,card_number_guess,grader_norm,grade_value,title_short,valuation_range,valuation_note,valuation_lane
23.32,14.57,37.89,2026-03-21,auction,False,,PSA,8.0,Michael Jordan 1991 Upper Deck Baseball SP1 • PSA 8 Chica...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
36.0,5.99,41.99,2026-03-20,auction,False,,PSA,8.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
39.99,5.99,45.98,2026-03-20,bin,False,,PSA,8.0,MICHAEL JORDAN 1991 Upper Deck #SP1 PSA 8 NM-MT Chicago W...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
38.0,5.39,43.39,2026-03-20,bin,False,,PSA,8.0,Michael Jordan 1991 Upper Deck SP Baseball #SP1 PSA 8 NM-...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
45.0,4.78,49.78,2026-03-19,auction,False,,PSA,8.0,1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
38.0,5.5,43.5,2026-03-19,auction,False,,PSA,8.0,1991 Upper Deck #SP1 Michael Jordan Chicago White Sox HOF...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
35.0,5.07,40.07,2026-03-19,auction,False,,PSA,8.0,1991 Upper Deck - Michael Jordan #SP1 Baseball PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
34.0,5.99,39.99,2026-03-18,auction,False,,PSA,8.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
49.99,4.99,54.98,2026-03-18,bin,False,,PSA,8.0,Michael Jordan 1991 Upper Deck SP Baseball #SP1 PSA 8 NM-...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
38.0,7.95,45.95,2026-03-17,bin,False,,PSA,8.0,PSA 8 Upper Deck 1991 SP1 Michael Jordan Rookie Chicago W...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
36.0,5.52,41.52,2026-03-17,auction,False,,PSA,8.0,Upper Deck 1991 Michael Jordan #SP1 Short Print Chicago W...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
66.0,7.95,73.95,2026-03-16,auction,False,,PSA,8.0,"1991 Upper Deck #SP1 Michael Jordan Pair, PSA 8 NM-MT & P...",$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
35.0,6.0,41.0,2026-03-16,bin,False,,PSA,8.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
36.99,5.52,42.51,2026-03-16,bin,False,,PSA,8.0,1991 Upper Deck - Michael Jordan #SP1 Baseball PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
40.0,4.0,44.0,2026-03-15,bin,True,,PSA,8.0,1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
34.0,4.99,38.99,2026-03-14,auction,False,,PSA,8.0,1991 Upper Deck Short Print Michael Jordan #SP1 PSA 8 HOF,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
39.99,5.0,44.99,2026-03-14,bin,True,,PSA,8.0,1991 Upper Deck - Short Print No Hologram #SP1 Michael Jo...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
37.0,5.99,42.99,2026-03-13,auction,False,,PSA,8.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
39.0,5.99,44.99,2026-03-12,bin,True,,PSA,8.0,1991 UD #SP1 MICHAEL JORDAN PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
34.55,5.99,40.54,2026-03-12,auction,False,,PSA,8.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
40.0,6.0,46.0,2026-03-12,bin,True,,PSA,8.0,1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
11.29,17.23,28.52,2026-03-12,auction,False,,PSA,8.0,1991 Upper Deck - Short Print #SP1 Michael Jordan PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
34.0,5.52,39.52,2026-03-11,bin,False,,PSA,8.0,1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
44.0,5.99,49.99,2026-03-11,bin,False,,PSA,8.0,1991 UD #SP1 MICHAEL JORDAN PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
35.0,5.52,40.52,2026-03-11,auction,False,,PSA,8.0,Michael Jordan 1991 Upper Deck SP1 PSA 8 NM-MT,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
50.0,5.52,55.52,2026-03-11,bin,False,,PSA,8.0,MICHAEL JORDAN 1991 UPPER DECK BASEBALL #SP1 PSA 8 NM-MT,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
50.0,0.0,50.0,2026-03-11,bin,True,,PSA,8.0,1991 Upper Deck #SP1 - Michael Jordan Short Print PSA 8 N...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
26.01,4.99,31.0,2026-03-10,auction,False,,PSA,8.0,1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
33.0,4.99,37.99,2026-03-10,auction,False,,PSA,8.0,1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
37.0,4.99,41.99,2026-03-10,auction,False,,PSA,8.0,1991 Upper Deck Michael Jordan Inserts #SP1 White Sox PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
40.0,5.0,45.0,2026-03-10,auction,False,,PSA,8.0,1991 UPPER DECK #SP1 MICHAEL JORDAN WHITE SOX PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
34.0,5.52,39.52,2026-03-10,auction,False,,PSA,8.0,1991 Upper Deck - Michael Jordan #SP1 PSA 8 Chicago Bulls...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
39.99,5.2,45.19,2026-03-10,bin,False,,PSA,8.0,1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
40.0,5.65,45.65,2026-03-09,bin,False,,PSA,8.0,1991 Upper Deck Baseball - Short Print Michael Jordan GOA...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
22.59,14.57,37.16,2026-03-09,auction,False,,PSA,8.0,Michael Jordan 1991 Upper Deck Baseball SP1 • PSA 8 Chica...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
35.0,5.45,40.45,2026-03-09,bin,False,,PSA,8.0,1991 Upper Deck Michael Jordan- #SP1 - PSA 8 NM-MT,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
30.51,5.45,35.96,2026-03-09,auction,False,,PSA,8.0,1991 Upper Deck Short Print Michael Jordan SP1 Insert PSA...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
60.0,5.0,65.0,2026-03-09,bin,False,,PSA,8.0,1991 UPPER DECK #SP1 MICHAEL JORDAN CHICAGO WHITE SOX BAS...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
29.99,7.55,37.54,2026-03-08,auction,False,,PSA,8.0,1991 Upper Deck #SP1 Michael Jordan PSA 8 NM-MT,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
31.0,5.99,36.99,2026-03-08,auction,False,,PSA,8.0,1991 UD #SP1 MICHAEL JORDAN PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
32.23,5.99,38.22,2026-03-08,auction,False,,PSA,8.0,1991 UD #SP1 MICHAEL JORDAN PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
30.51,5.99,36.5,2026-03-08,auction,False,,PSA,8.0,1991 UD #SP1 MICHAEL JORDAN PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
26.0,5.99,31.99,2026-03-08,auction,False,,PSA,8.0,1991 UD #SP1 MICHAEL JORDAN PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
31.0,5.99,36.99,2026-03-08,auction,False,,PSA,8.0,1991 UD #SP1 MICHAEL JORDAN PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
28.88,5.99,34.87,2026-03-08,auction,False,,PSA,8.0,1991 UD #SP1 MICHAEL JORDAN PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
27.0,5.99,32.99,2026-03-08,auction,False,,PSA,8.0,1991 UD #SP1 MICHAEL JORDAN PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
34.0,8.1,42.1,2026-03-07,bin,False,,PSA,8.0,1991 Upper Deck Baseball - Michael Jordan #SP1 PSA Graded...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
49.99,6.0,55.99,2026-03-07,bin,True,,PSA,8.0,1991 Upper Deck Michael Jordan #SP1 PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
50.15,5.99,56.14,2026-03-06,bin,False,,PSA,8.0,MICHAEL JORDAN PSA 8 1991 UPPER DECK #SP1 ROOKIE INSERT W...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
33.0,9.55,42.55,2026-03-05,auction,False,,PSA,8.0,1991 Upper Deck Baseball - Michael Jordan #SP1 PSA Graded...,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
34.0,10.5,44.5,2026-03-04,bin,False,,PSA,8.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 8 GOAT HoF,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
38.88,5.5,44.38,2026-03-04,bin,False,,PSA,8.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 8,$42-$47-$47,eBay PSA 8 | Model B - Star / High Liquidity | 53 comps,eBay PSA 8
35.1,5.99,41.09,2026-03-19,bin,True,,PSA,7.0,1991 Upper Deck #SP1 Michael Jordan PSA 7,$34-$36-$36,eBay PSA 7 | Model B - Star / High Liquidity | 10 comps,eBay PSA 7
25.0,5.0,30.0,2026-03-17,bin,False,,PSA,7.0,1991 Upper Deck - Short Print Michael Jordan #SP1 - PSA 7,$34-$36-$36,eBay PSA 7 | Model B - Star / High Liquidity | 10 comps,eBay PSA 7
25.77,1.45,27.22,2026-03-17,bin,False,,PSA,7.0,1991 Upper Deck #SP1 Michael Jordan PSA 7,$34-$36-$36,eBay PSA 7 | Model B - Star / High Liquidity | 10 comps,eBay PSA 7
23.67,5.27,28.94,2026-03-15,auction,False,,PSA,7.0,1991 Upper Deck Short Print Michael Jordan #SP1 Insert Wh...,$34-$36-$36,eBay PSA 7 | Model B - Star / High Liquidity | 10 comps,eBay PSA 7
29.99,5.99,35.98,2026-03-12,bin,False,,PSA,7.0,1991 UD #SP1 MICHAEL JORDAN PSA 7,$34-$36-$36,eBay PSA 7 | Model B - Star / High Liquidity | 10 comps,eBay PSA 7
26.0,5.99,31.99,2026-03-12,auction,False,,PSA,7.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 7,$34-$36-$36,eBay PSA 7 | Model B - Star / High Liquidity | 10 comps,eBay PSA 7
30.0,5.99,35.99,2026-03-12,bin,False,,PSA,7.0,1991 UD #SP1 MICHAEL JORDAN PSA 7,$34-$36-$36,eBay PSA 7 | Model B - Star / High Liquidity | 10 comps,eBay PSA 7
30.0,5.5,35.5,2026-03-11,bin,True,,PSA,7.0,Upper Deck 1991 Michael Jordan #SP1 Short Print Insert PS...,$34-$36-$36,eBay PSA 7 | Model B - Star / High Liquidity | 10 comps,eBay PSA 7
30.0,8.0,38.0,2026-03-11,auction,False,,PSA,7.0,1991 UD #SP1 MICHAEL JORDAN PSA 7,$34-$36-$36,eBay PSA 7 | Model B - Star / High Liquidity | 10 comps,eBay PSA 7
21.5,5.07,26.57,2026-03-10,auction,False,,PSA,7.0,1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 7,$34-$36-$36,eBay PSA 7 | Model B - Star / High Liquidity | 10 comps,eBay PSA 7
30.0,5.89,35.89,2026-03-20,bin,False,,PSA,6.0,1991 UD #SP1 MICHAEL JORDAN PSA 6,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
17.95,7.95,25.9,2026-03-19,bin,False,,PSA,6.0,1991 UPPER DECK #SP1 MICHAEL JORDAN BASEBALL CHICAGO WHIT...,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
18.0,5.99,23.99,2026-03-17,bin,False,,PSA,6.0,1991 UD #SP1 MICHAEL JORDAN PSA 6,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
17.77,1.45,19.22,2026-03-17,bin,False,,PSA,6.0,1991 Upper Deck #SP1 Michael Jordan PSA 6,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
17.81,5.2,23.01,2026-03-14,auction,False,,PSA,6.0,1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 6 E...,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
25.99,5.0,30.99,2026-03-14,bin,True,,PSA,6.0,1991 Upper Deck Michael Jordan #SP1 PSA 6 EXMT: Baseball ...,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
23.99,5.99,29.98,2026-03-12,bin,True,,PSA,6.0,1991 Upper Deck - #SP1 Michael Jordan PSA 6,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
29.99,5.99,35.98,2026-03-12,bin,False,,PSA,6.0,1991 UD #SP1 MICHAEL JORDAN PSA 6,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
12.52,5.99,18.51,2026-03-12,auction,False,,PSA,6.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 6,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
30.0,0.0,30.0,2026-03-12,bin,False,,PSA,6.0,1991 Upper Deck - Short Print Michael Jordan #SP1 PSA 6,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
22.5,5.99,28.49,2026-03-12,auction,False,,PSA,6.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 6,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
24.5,5.0,29.5,2026-03-11,auction,False,,PSA,6.0,1991 UPPER DECK #SP1 MICHAEL JORDAN WHITE SOX PSA 6,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
23.99,5.45,29.44,2026-03-10,bin,False,,PSA,6.0,1991 Upper Deck Michael Jordan SP1 Rookie RC Baseball PSA...,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
18.23,5.99,24.22,2026-03-08,auction,False,,PSA,6.0,1991 UD #SP1 MICHAEL JORDAN PSA 6,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
18.73,5.99,24.72,2026-03-08,auction,False,,PSA,6.0,1991 UD #SP1 MICHAEL JORDAN PSA 6,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
20.5,5.99,26.49,2026-03-08,auction,False,,PSA,6.0,1991 UD #SP1 MICHAEL JORDAN PSA 6,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
12.02,5.99,18.01,2026-03-08,auction,False,,PSA,6.0,1991 UD #SP1 MICHAEL JORDAN PSA 6,$26-$29-$29,eBay PSA 6 | Model B - Star / High Liquidity | 17 comps,eBay PSA 6
15.5,5.07,20.57,2026-03-21,auction,False,,PSA,5.0,1991 Upper Deck - Michael Jordan - #SP1 - PSA 5,$34-$31-$31,eBay PSA 5 | Model B - Star / High Liquidity | 6 comps,eBay PSA 5
13.58,4.99,18.57,2026-03-20,auction,False,,PSA,5.0,1991 Upper Deck Short Print Michael Jordan #SP1 PSA 5 HOF,$34-$31-$31,eBay PSA 5 | Model B - Star / High Liquidity | 6 comps,eBay PSA 5
29.99,8.75,38.74,2026-03-14,bin,False,,PSA,5.0,1991 UPPER DECK SP1 MICHAEL JORDAN YOLO GRADE LOL WTF SP ...,$34-$31-$31,eBay PSA 5 | Model B - Star / High Liquidity | 6 comps,eBay PSA 5
24.99,5.99,30.98,2026-03-12,bin,True,,PSA,5.0,1991 UD #SP1 MICHAEL JORDAN PSA 5,$34-$31-$31,eBay PSA 5 | Model B - Star / High Liquidity | 6 comps,eBay PSA 5
28.77,8.0,36.77,2026-03-10,bin,False,,PSA,5.0,1991 Upper Deck MICHAEL JORDAN #SP1 PSA 5 EX,$34-$31-$31,eBay PSA 5 | Model B - Star / High Liquidity | 6 comps,eBay PSA 5
29.11,14.97,44.08,2026-03-05,bin,False,,PSA,5.0,1991 Upper Deck MICHAEL JORDAN #SP1 Chicago White Sox HOF...,$34-$31-$31,eBay PSA 5 | Model B - Star / High Liquidity | 6 comps,eBay PSA 5
41.65,5.99,47.64,2026-03-21,bin,False,,PSA,4.0,1991 Upper Deck #SP1 Michael Jordan PSA 4,$34-$35-$35,eBay PSA 4 | Model B - Star / High Liquidity | 6 comps,eBay PSA 4
42.0,5.39,47.39,2026-03-16,auction,False,,PSA,4.0,143208329 Michael Jordan 1991 Upper Deck #SP1 Inserts PSA 4,$34-$35-$35,eBay PSA 4 | Model B - Star / High Liquidity | 6 comps,eBay PSA 4
29.99,4.85,34.84,2026-03-12,bin,True,,PSA,4.0,1991 Upper Deck Short Print Michael Jordan #SP1 PSA 4 HOF,$34-$35-$35,eBay PSA 4 | Model B - Star / High Liquidity | 6 comps,eBay PSA 4
26.99,5.99,32.98,2026-03-12,bin,True,,PSA,4.0,1991 Upper Deck Michael Jordan SP1 Baseball Card PSA 4 VG...,$34-$35-$35,eBay PSA 4 | Model B - Star / High Liquidity | 6 comps,eBay PSA 4
24.99,5.99,30.98,2026-03-12,bin,True,,PSA,4.0,1991 UD #SP1 MICHAEL JORDAN PSA 4,$34-$35-$35,eBay PSA 4 | Model B - Star / High Liquidity | 6 comps,eBay PSA 4
14.5,5.99,20.49,2026-03-07,auction,False,,PSA,4.0,1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 4,$34-$35-$35,eBay PSA 4 | Model B - Star / High Liquidity | 6 comps,eBay PSA 4
10300.0,70.0,10370.0,2026-03-21,bin,False,,PSA,,1991 Upper Deck Michael Jordan Auto #SP1 PSA Auth,$5213-$4691-$4691,eBay PSA | Model B - Star / High Liquidity | 2 comps,eBay PSA
50.0,5.07,55.07,2026-03-10,bin,False,,PSA,,Upper Deck 1991 Short Print Michael Jordan #SP1 PSA Baseb...,$5213-$4691-$4691,eBay PSA | Model B - Star / High Liquidity | 2 comps,eBay PSA
69.95,8.0,77.95,2026-03-18,bin,True,,BGS,9.0,1991 Michael Jordan Upper Deck SP baseball card #SP1 - Ch...,$78-$70-$70,eBay BGS 9 | Model B - Star / High Liquidity | 1 comp,eBay BGS 9
330.0,6.0,336.0,2026-03-18,bin,False,,BGS,9.5,1991 Upper Deck Michael Jordan ROOKIE #SP1 BGS 9.5 GEM MINT,$293-$264-$264,eBay BGS 9.5 | Model B - Star / High Liquidity | 5 comps,eBay BGS 9.5
269.99,5.16,275.15,2026-03-17,bin,False,,BGS,9.5,MICHAEL JORDAN 1991 UPPER DECK #SP1 ROOKIE BGS 9.5 GEM SP...,$293-$264-$264,eBay BGS 9.5 | Model B - Star / High Liquidity | 5 comps,eBay BGS 9.5
285.0,8.1,293.1,2026-03-15,bin,True,,BGS,9.5,1991 Upper Deck - Short Print Michael Jordan #SP1 GEM MT ...,$293-$264-$264,eBay BGS 9.5 | Model B - Star / High Liquidity | 5 comps,eBay BGS 9.5
299.99,5.99,305.98,2026-03-06,bin,False,,BGS,9.5,Michael Jordan 1991 Upper Deck #SP1 ROOKIE RC BGS 9.5 GEM...,$293-$264-$264,eBay BGS 9.5 | Model B - Star / High Liquidity | 5 comps,eBay BGS 9.5
259.99,0.0,259.99,2026-03-05,bin,False,,BGS,9.5,1991 Upper Deck - Short Print Michael Jordan #SP1 BGS 9.5...,$293-$264-$264,eBay BGS 9.5 | Model B - Star / High Liquidity | 5 comps,eBay BGS 9.5
38.0,5.52,43.52,2026-03-11,bin,False,,BGS,8.5,1991 Upper Deck Baseball Michael Jordan #SP1 Beckett 8.5 ...,$48-$43-$43,eBay BGS 8.5 | Model B - Star / High Liquidity | 3 comps,eBay BGS 8.5
49.49,7.99,57.48,2026-03-11,bin,False,,BGS,8.5,1991 Upper Deck - #SP1 MICHAEL JORDAN - Beckett 8.5 Near ...,$48-$43-$43,eBay BGS 8.5 | Model B - Star / High Liquidity | 3 comps,eBay BGS 8.5
40.0,7.95,47.95,2026-03-07,bin,False,,BGS,8.5,1991 Upper Deck - Short Print Michael Jordan #SP1 BGS 8.5...,$48-$43-$43,eBay BGS 8.5 | Model B - Star / High Liquidity | 3 comps,eBay BGS 8.5
45.64,8.83,54.47,2026-03-14,bin,False,,BGS,8.0,1991 Upper Deck - Short Print Michael Jordan #SP1 BGS 8,$54-$49-$49,eBay BGS 8 | Model B - Star / High Liquidity | 1 comp,eBay BGS 8
17.5,6.0,23.5,2026-03-17,auction,False,,BGS,7.5,1991 Upper Deck Baseball Michael Jordan SP #SP1 BGS 7.5 W...,$24-$12-$12,eBay BGS 7.5 | Model B - Star / High Liquidity | 1 comp,eBay BGS 7.5
642.79,5.5,648.29,2026-03-16,auction,False,,SGC,10.0,1991 Upper Deck #SP1 Michael Jordan Chicago White Sox HOF...,$648-$324-$324,eBay SGC 10 | Model B - Star / High Liquidity | 1 comp,eBay SGC 10
53.0,4.99,57.99,2026-03-16,auction,False,,SGC,9.0,1991 Upper Deck Michael Jordan Inserts #SP1 White Sox SGC 9,$78-$81-$81,eBay SGC 9 | Model B - Star / High Liquidity | 3 comps,eBay SGC 9
72.23,5.45,77.68,2026-03-14,auction,False,,SGC,9.0,1991 Upper Deck #SP1 Michael Jordan SGC 9,$78-$81-$81,eBay SGC 9 | Model B - Star / High Liquidity | 3 comps,eBay SGC 9
79.99,3.99,83.98,2026-03-07,bin,False,,SGC,9.0,1991 Upper Deck #SP1 Michael Jordan SGC 9 MT Chicago Whit...,$78-$81-$81,eBay SGC 9 | Model B - Star / High Liquidity | 3 comps,eBay SGC 9
135.0,6.0,141.0,2026-03-08,bin,False,,SGC,9.5,1991 Upper Deck Short Print Michael Jordan #SP1 SGC 9.5 M...,$141-$141-$141,eBay SGC 9.5 | Model B - Star / High Liquidity | 3 comps,eBay SGC 9.5
145.0,7.95,152.95,2026-03-06,bin,False,,SGC,9.5,1991 Upper Deck Short Print Michael Jordan #SP1 SGC 9.5 M...,$141-$141-$141,eBay SGC 9.5 | Model B - Star / High Liquidity | 3 comps,eBay SGC 9.5
107.5,5.5,113.0,2026-03-04,auction,False,,SGC,9.5,1991 Upper Deck #SP1 Michael Jordan White Sox HOF SGC 9.5...,$141-$141-$141,eBay SGC 9.5 | Model B - Star / High Liquidity | 3 comps,eBay SGC 9.5
40.0,5.45,45.45,2026-03-13,bin,False,,SGC,8.5,1991 Upper Deck Baseball #SP1 Michael Jordan SGC 8.5,$45-$43-$43,eBay SGC 8.5 | Model B - Star / High Liquidity | 5 comps,eBay SGC 8.5
45.0,5.0,50.0,2026-03-13,bin,False,,SGC,8.5,1991 Upper Deck #SP1 Michael Jordan Rookie SGC-8.5 NM-MT+,$45-$43-$43,eBay SGC 8.5 | Model B - Star / High Liquidity | 5 comps,eBay SGC 8.5
45.0,5.0,50.0,2026-03-11,bin,True,,SGC,8.5,1991 Upper Deck #SP1 Michael Jordan Rookie SGC-8.5 NM-MT+,$45-$43-$43,eBay SGC 8.5 | Model B - Star / High Liquidity | 5 comps,eBay SGC 8.5
33.77,5.52,39.29,2026-03-09,bin,False,,SGC,8.5,MICHAEL JORDAN 1991 Upper Deck #SP1 Chicago White Sox SGC...,$45-$43-$43,eBay SGC 8.5 | Model B - Star / High Liquidity | 5 comps,eBay SGC 8.5
40.0,5.45,45.45,2026-03-05,bin,False,,SGC,8.5,MICHAEL JORDAN 1991 Upper Deck #SP1 Chicago White Sox SGC...,$45-$43-$43,eBay SGC 8.5 | Model B - Star / High Liquidity | 5 comps,eBay SGC 8.5
29.99,5.45,35.44,2026-03-16,bin,True,,SGC,8.0,1991 Upper Deck Michael Jordan #SP1 SGC 8,$35-$32-$32,eBay SGC 8 | Model B - Star / High Liquidity | 1 comp,eBay SGC 8
55.0,5.2,60.2,2026-03-09,bin,True,,CGC,9.0,1991 Upper Deck - Short Print Michael Jordan #SP1 CGC 9,$60-$54-$54,eBay CGC 9 | Model B - Star / High Liquidity | 1 comp,eBay CGC 9
28.5,7.95,36.45,2026-03-19,bin,False,,CGC,8.0,1991 Upper Deck Michael Jordan #SP1 - CGC 8,$36-$33-$33,eBay CGC 8 | Model B - Star / High Liquidity | 1 comp,eBay CGC 8
23.5,4.99,28.49,2026-03-15,auction,False,,CGC,7.5,1991 Upper Deck Short Print Michael Jordan #SP1 CGC 7.5 HOF,$28-$14-$14,eBay CGC 7.5 | Model B - Star / High Liquidity | 1 comp,eBay CGC 7.5
55.0,5.55,60.55,2026-03-04,bin,True,,TAG,8.5,1991 Upper Deck SP1 Michael Jordan TAG 8.5,$61-$54-$54,eBay TAG 8.5 | Model B - Star / High Liquidity | 1 comp,eBay TAG 8.5
