title,price,shipping,sold_date,seller,condition,item_url,image_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess,item_id,search_results_url,search_result_item_url,result_position_on_page,search_page_number,search_keywords,search_sort_order
2025 Stadium Club Mark McGwire Sepia Parallel,$4.99,$1.32,"Sold Feb 18, 2026",sba220,New,https://www.ebay.com/itm/327006970718?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&itmmeta=01KNA3NM14JWASSEB1H2W745ZV&hash=item4c2322635e:g:k5EAAeSwtNpplWbi&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xByUKZuymGqB2FsIjw%2FCbXDvYia50xsT2xG0YhI9P05v4sJD3D6WPlHu%2FYpm0GIq1xxCKk7FNX8Iq7qSe3xvdQHSitiEzQtOQ9BhinnUwBLbKJ1WugU10K2912BeOmeUDJ%2B9vOeYRJY7p54gYiLIGs%2FDtvTQ2tyRPBpaW12ea2osPbagugiBusvjQh52A22FYGaIRPL3iN35lEepdG1gaW27Q0gc9p7kiu0Bc4zvAJbQ1IPOBiZWfTRTpL5UMazIQuVw%2BZm3RD4v2gdfF7qtE1y5EUADAvz4Vr4H1C3Vphqbg%3D%3D%7Ctkp%3ABk9SR-zA1sOqZw,https://i.ebayimg.com/images/g/k5EAAeSwtNpplWbi/s-l500.webp,N,,,N,N,4.99,1.32,6.31,2026-02-18,bin,False,False,,,,327006970718,https://www.ebay.com/sch/i.html?_nkw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&LH_Sold=1&LH_Complete=1&_sop=13,https://www.ebay.com/itm/327006970718?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&itmmeta=01KNA3NM14JWASSEB1H2W745ZV&hash=item4c2322635e:g:k5EAAeSwtNpplWbi&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xByUKZuymGqB2FsIjw%2FCbXDvYia50xsT2xG0YhI9P05v4sJD3D6WPlHu%2FYpm0GIq1xxCKk7FNX8Iq7qSe3xvdQHSitiEzQtOQ9BhinnUwBLbKJ1WugU10K2912BeOmeUDJ%2B9vOeYRJY7p54gYiLIGs%2FDtvTQ2tyRPBpaW12ea2osPbagugiBusvjQh52A22FYGaIRPL3iN35lEepdG1gaW27Q0gc9p7kiu0Bc4zvAJbQ1IPOBiZWfTRTpL5UMazIQuVw%2BZm3RD4v2gdfF7qtE1y5EUADAvz4Vr4H1C3Vphqbg%3D%3D%7Ctkp%3ABk9SR-zA1sOqZw,52,1,1991 Stadium Club Baseball mark mcgwire #399,13
1997 STADIUM CLUB #5 MARK MCGWIRE PSA 9,$34.99,$5.99,"Sold Mar 30, 2026",psa,New,https://www.ebay.com/itm/306710985453?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&epid=9055939706&itmmeta=01KNA3NM14WM11YZ5ZVERP70WC&hash=item4769663aed:g:PbQAAeSwSRxpZ~Uy&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xA4K2vhDWKou4u9KraCWNmJdrCju%2Fr2inej8fJ7aUVXpaUKMSok%2BcQlx7i8vq3B1cxMiFPwzCldITntwF9wpv5kW2Cyzy%2FSsSJMPbTGA02ciYTxCvx31FvnL5d%2F6ohyNx4sA5zUmLMx6Qtm44n%2B3b9mcL09cPtsjbr9KM99iJe36BiSuSSKQlX5FueHGhhnrbqME7uemEtbI3qRek5xBvqXp8pbqKE9K%2B7sqXfXWQCmCNrEmOSqUl3MkYcvOqF6hherrZGF3firw4ulihPcxanMBL6YGmWCMIYdhGaDLL037w%3D%3D%7Ctkp%3ABk9SR-zA1sOqZw,https://i.ebayimg.com/images/g/PbQAAeSwSRxpZ~Uy/s-l500.webp,Y,PSA,9,N,N,34.99,5.99,40.98,2026-03-30,bin,False,True,PSA,9.0,,306710985453,https://www.ebay.com/sch/i.html?_nkw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&LH_Sold=1&LH_Complete=1&_sop=13,https://www.ebay.com/itm/306710985453?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&epid=9055939706&itmmeta=01KNA3NM14WM11YZ5ZVERP70WC&hash=item4769663aed:g:PbQAAeSwSRxpZ~Uy&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xA4K2vhDWKou4u9KraCWNmJdrCju%2Fr2inej8fJ7aUVXpaUKMSok%2BcQlx7i8vq3B1cxMiFPwzCldITntwF9wpv5kW2Cyzy%2FSsSJMPbTGA02ciYTxCvx31FvnL5d%2F6ohyNx4sA5zUmLMx6Qtm44n%2B3b9mcL09cPtsjbr9KM99iJe36BiSuSSKQlX5FueHGhhnrbqME7uemEtbI3qRek5xBvqXp8pbqKE9K%2B7sqXfXWQCmCNrEmOSqUl3MkYcvOqF6hherrZGF3firw4ulihPcxanMBL6YGmWCMIYdhGaDLL037w%3D%3D%7Ctkp%3ABk9SR-zA1sOqZw,53,1,1991 Stadium Club Baseball mark mcgwire #399,13
1993 Topps Stadium Club Mark McGwire #595 Baseball Card Oakland Athletics A’s,$1.99,$0.00,"Sold Feb 20, 2026",oldskoolcollectables,New,https://www.ebay.com/itm/266346071513?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&itmmeta=01KNA3NM148VYFW7E3WEJ6M3XM&hash=item3e037685d9:g:9KwAAOSwKfVkvoFc&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xALrhYG%2BTghorNxnHb9Zb8MWma3XMoqU7UqDndSvUJc3v%2BIpB88DZowcdS%2BbQ4ukTdfvgmJKNBHLXD0BOpm3rMW5uaip78eSjKfn02EZiBUHjpte2D6TQpf3X7xvmpQcaK2w%2FOQtbVb5QFikX2%2Bh07vTph4ibHRUmC2W%2FVWf%2FPaLWUPCdqKQ3r1kZavShS2TMs97JokvYjg6qERC%2BzCW3oY7ZJ3vorwXjP7jhjVbeTcGT63MVaMZl5dJNrSkpX4HV0LJTcF8ibtJ14%2BHgeZoVufXQWBo4VuLT4pPCx%2FCQyGEw%3D%3D%7Ctkp%3ABk9SR-zA1sOqZw,https://i.ebayimg.com/images/g/9KwAAOSwKfVkvoFc/s-l500.webp,N,,,N,N,1.99,0.0,1.99,2026-02-20,bin,False,False,,,595,266346071513,https://www.ebay.com/sch/i.html?_nkw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&LH_Sold=1&LH_Complete=1&_sop=13,https://www.ebay.com/itm/266346071513?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&itmmeta=01KNA3NM148VYFW7E3WEJ6M3XM&hash=item3e037685d9:g:9KwAAOSwKfVkvoFc&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xALrhYG%2BTghorNxnHb9Zb8MWma3XMoqU7UqDndSvUJc3v%2BIpB88DZowcdS%2BbQ4ukTdfvgmJKNBHLXD0BOpm3rMW5uaip78eSjKfn02EZiBUHjpte2D6TQpf3X7xvmpQcaK2w%2FOQtbVb5QFikX2%2Bh07vTph4ibHRUmC2W%2FVWf%2FPaLWUPCdqKQ3r1kZavShS2TMs97JokvYjg6qERC%2BzCW3oY7ZJ3vorwXjP7jhjVbeTcGT63MVaMZl5dJNrSkpX4HV0LJTcF8ibtJ14%2BHgeZoVufXQWBo4VuLT4pPCx%2FCQyGEw%3D%3D%7Ctkp%3ABk9SR-zA1sOqZw,54,1,1991 Stadium Club Baseball mark mcgwire #399,13
2025 Topps Stadium Club Mark Mcgwire Members Only SSP Cardinals,$50.00,$0.00,"Sold Mar 3, 2026",,New,https://www.ebay.com/itm/188114494524?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&itmmeta=01KNA3NM14DBCZGH332M4QBE84&hash=item2bcc7f643c:g:9sIAAeSwdbZppivB&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xDblDqFqgkjBFRSbymPlR%2F3jPELpNun38NRBvE9C2XYS1o83VuJHPF4lSee8HpWob46%2FpZTo%2FSbWd%2FU6UpWRvCgNlY4KAblAMjg%2FaGgqGEJYQccsuoNzji3Nea6ZrOC%2BwAJRVaklufuZ7WljBUa%2B1S4xJ7DZtojUsMX39WVzNdwN7ZqNxZDhLDkOvUbqyENfbmIamIVkY%2BAZPw7ftgR4wQlCx94kYRk%2FmX%2BUoGGAj0%2FzpmkL6LBnJudZMmN7nNmAC88JVaQmHkc%2BYC27fGDLbz3ZfFWSgrkgd5C2dXZixQVW0Mb0GMvDfcBIFDhDdjvM7Wj3fTjUfrbuHPLAsByWEB4%7Ctkp%3ABk9SR-zA1sOqZw,https://i.ebayimg.com/images/g/9sIAAeSwdbZppivB/s-l500.webp,N,,,N,N,50.0,0.0,50.0,2026-03-03,bin,False,False,,,,188114494524,https://www.ebay.com/sch/i.html?_nkw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&LH_Sold=1&LH_Complete=1&_sop=13,https://www.ebay.com/itm/188114494524?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&itmmeta=01KNA3NM14DBCZGH332M4QBE84&hash=item2bcc7f643c:g:9sIAAeSwdbZppivB&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xDblDqFqgkjBFRSbymPlR%2F3jPELpNun38NRBvE9C2XYS1o83VuJHPF4lSee8HpWob46%2FpZTo%2FSbWd%2FU6UpWRvCgNlY4KAblAMjg%2FaGgqGEJYQccsuoNzji3Nea6ZrOC%2BwAJRVaklufuZ7WljBUa%2B1S4xJ7DZtojUsMX39WVzNdwN7ZqNxZDhLDkOvUbqyENfbmIamIVkY%2BAZPw7ftgR4wQlCx94kYRk%2FmX%2BUoGGAj0%2FzpmkL6LBnJudZMmN7nNmAC88JVaQmHkc%2BYC27fGDLbz3ZfFWSgrkgd5C2dXZixQVW0Mb0GMvDfcBIFDhDdjvM7Wj3fTjUfrbuHPLAsByWEB4%7Ctkp%3ABk9SR-zA1sOqZw,55,1,1991 Stadium Club Baseball mark mcgwire #399,13
2025 Topps STADIUM CLUB Base Singles Baseball U-PICK! Complete Your Set! 🔥💎🔥,$0.99,$0.00,"Sold Apr 1, 2026",bcsportscardshop,New,https://www.ebay.com/itm/397528010288?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&itmmeta=01KNA3NM14R6PPCEWP0RGCV4Z8&hash=item5c8e840e30:g:7bIAAeSw6lxpu1tb&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBKmeuUsOPf6Jh9UgkgjTmnl5BQpE2mIglR7pNQqbc9ulyr%2BCH1wB%2BmiN7IYnq5QwKq8awwxxSwGE3UMuZaF6gmQSGajXEX6ZmGcAIxg8nrpBoaRSHUeEyciYdzmOPprJ21GIURuWtCF7mj00RSm6ND7GZ0b0lpiJuSit1Uw1JmgM2qr6p5p6AAEn3KyaPV%2BLhNo5Sc3I0S%2BTlX9NsU6apEnDjB7qHjhH5kNAvnlhZ1mAZo5Rybx4c29IOlTeyj1EQIhbGfS%2FwDkmD36C9rWR2RkTD5nunGO5zNdqBncSI10g%3D%3D%7Ctkp%3ABk9SR-zA1sOqZw,https://i.ebayimg.com/images/g/7bIAAeSw6lxpu1tb/s-l500.webp,N,,,N,N,0.99,0.0,0.99,2026-04-01,bin,False,False,,,,397528010288,https://www.ebay.com/sch/i.html?_nkw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&LH_Sold=1&LH_Complete=1&_sop=13,https://www.ebay.com/itm/397528010288?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&itmmeta=01KNA3NM14R6PPCEWP0RGCV4Z8&hash=item5c8e840e30:g:7bIAAeSw6lxpu1tb&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBKmeuUsOPf6Jh9UgkgjTmnl5BQpE2mIglR7pNQqbc9ulyr%2BCH1wB%2BmiN7IYnq5QwKq8awwxxSwGE3UMuZaF6gmQSGajXEX6ZmGcAIxg8nrpBoaRSHUeEyciYdzmOPprJ21GIURuWtCF7mj00RSm6ND7GZ0b0lpiJuSit1Uw1JmgM2qr6p5p6AAEn3KyaPV%2BLhNo5Sc3I0S%2BTlX9NsU6apEnDjB7qHjhH5kNAvnlhZ1mAZo5Rybx4c29IOlTeyj1EQIhbGfS%2FwDkmD36C9rWR2RkTD5nunGO5zNdqBncSI10g%3D%3D%7Ctkp%3ABk9SR-zA1sOqZw,56,1,1991 Stadium Club Baseball mark mcgwire #399,13
MARK MCGWIRE 2020 Topps Stadium Club #96 Oakland Athletics Baseball Card,$1.82,$0.00,"Sold Jan 10, 2026",thatseventiescardstore,New,https://www.ebay.com/itm/395110945299?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&itmmeta=01KNA3NM14MMQ5ZN4M4S930RP8&hash=item5bfe729213:g:BhcAAOSwwppllpGh&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xA4cW5BEMx9f6cudTwoNyrmB2oLJu2jsU0%2BIseDi5gesBRUmDQ53RHH7ktuQXF9nSAuVg0G%2F%2B7OOQURTg2%2B0h5IOCnW885WOfTYl0vRFi5LHOk8h32pR%2Fm13wuf9pEVAB18zv1FAcdwDEuOJ8AJaSYdNJ87XpBJTOOSaFv%2B%2BzrwaQ2ff4Azx%2FmgFdXCNq83Q2bg89UHudNfYe7koJWQjwsBH6mNuKjRUhifFLlowW1%2FEA9l1Hf%2B48KHiUAlxFgfR8Fb10GHLjwhkU%2FE%2FxQdqoeXMMhiFna4rJOiXCIR0sLAlA%3D%3D%7Ctkp%3ABk9SR-zA1sOqZw,https://i.ebayimg.com/images/g/BhcAAOSwwppllpGh/s-l500.webp,N,,,N,N,1.82,0.0,1.82,2026-01-10,bin,False,False,,,96,395110945299,https://www.ebay.com/sch/i.html?_nkw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&LH_Sold=1&LH_Complete=1&_sop=13,https://www.ebay.com/itm/395110945299?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&itmmeta=01KNA3NM14MMQ5ZN4M4S930RP8&hash=item5bfe729213:g:BhcAAOSwwppllpGh&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xA4cW5BEMx9f6cudTwoNyrmB2oLJu2jsU0%2BIseDi5gesBRUmDQ53RHH7ktuQXF9nSAuVg0G%2F%2B7OOQURTg2%2B0h5IOCnW885WOfTYl0vRFi5LHOk8h32pR%2Fm13wuf9pEVAB18zv1FAcdwDEuOJ8AJaSYdNJ87XpBJTOOSaFv%2B%2BzrwaQ2ff4Azx%2FmgFdXCNq83Q2bg89UHudNfYe7koJWQjwsBH6mNuKjRUhifFLlowW1%2FEA9l1Hf%2B48KHiUAlxFgfR8Fb10GHLjwhkU%2FE%2FxQdqoeXMMhiFna4rJOiXCIR0sLAlA%3D%3D%7Ctkp%3ABk9SR-zA1sOqZw,57,1,1991 Stadium Club Baseball mark mcgwire #399,13
2025 Topps Stadium Club - Mark McGwire #SCCA-MMC Chrome Autograph,$149.99,$7.02,"Sold Mar 28, 2026",tireddadcards,New,https://www.ebay.com/itm/318003986127?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&epid=18091285557&itmmeta=01KNA3NM142YPJYR9713WP894P&hash=item4a0a83becf:g:J3sAAeSwE51ptZSM&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBzZXOFaguBFEM3P%2Bdk5FY4VO7E71oEPeqwiVdWT31Iz8UDvwbvjeNvfAOVEVryRdmCIfJ%2Bxbsw0OelQ3YTvBVj1T8AqSU3azlozTijsUIJQHh5sjZGIrbZnYaLSJnzBWQz4tSgpbltPnBA2mVgaEDyjUhaakStDqmWXJntU6tAi%2F08zSWbpAsQCHZ--GOa74C4yT5FcidboCDfvKa3QFEgFRkFEtrpCjmTWDEV62nlVC2zxQUYIHk8xgVgEoCCsBffbLNC3lpNt46iyYpvEjGiWzr4T6BiZFrzYOUhmHH4Ng%3D%3D%7Ctkp%3ABk9SR-zA1sOqZw,https://i.ebayimg.com/images/g/J3sAAeSwE51ptZSM/s-l500.webp,N,,,N,N,149.99,7.02,157.01,2026-03-28,bin,False,False,,,,318003986127,https://www.ebay.com/sch/i.html?_nkw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&LH_Sold=1&LH_Complete=1&_sop=13,https://www.ebay.com/itm/318003986127?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&epid=18091285557&itmmeta=01KNA3NM142YPJYR9713WP894P&hash=item4a0a83becf:g:J3sAAeSwE51ptZSM&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBzZXOFaguBFEM3P%2Bdk5FY4VO7E71oEPeqwiVdWT31Iz8UDvwbvjeNvfAOVEVryRdmCIfJ%2Bxbsw0OelQ3YTvBVj1T8AqSU3azlozTijsUIJQHh5sjZGIrbZnYaLSJnzBWQz4tSgpbltPnBA2mVgaEDyjUhaakStDqmWXJntU6tAi%2F08zSWbpAsQCHZ--GOa74C4yT5FcidboCDfvKa3QFEgFRkFEtrpCjmTWDEV62nlVC2zxQUYIHk8xgVgEoCCsBffbLNC3lpNt46iyYpvEjGiWzr4T6BiZFrzYOUhmHH4Ng%3D%3D%7Ctkp%3ABk9SR-zA1sOqZw,58,1,1991 Stadium Club Baseball mark mcgwire #399,13
2025 Topps Stadium Club - You Choose! 2 CARD MINIMUM!,$0.99,$0.00,"Sold Apr 2, 2026",foodaddy6,New,https://www.ebay.com/itm/277783437920?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&epid=4091281855&itmmeta=01KNA3NM14SFX60Z7ETSJXTVM2&hash=item40ad2ee260:g:UhMAAeSwNYFprLcX&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDbJ4gVP%2FLu5KWuFlhHXMyx5%2F5LKmvoAz41KILaWgTze%2FfZYSBckJto%2Bmy3FnqkgmG0CEzIXpg1rHa6nWkB4dU%2BY1EFI8UwyuGHfB6208mRjasb%2F0Vq7hUJbN50n3BllqURBmzYBbdmyche1zJnuqZgOri36%2FKkIT2LAxPj2X2Tl5QFnuLaJIJO4fMKm8cXa3RlP24ITbJKN8xKEgL31eoLjnPkTiQ1lnh9AXBJdTPlk0vrZWR%2BcOOnUwU%2BsdKjWQ8agKmf1m%2BvlGCDkKQHexa2wHC1sPweTXdxTRrJgNojaw%3D%3D%7Ctkp%3ABk9SR-zA1sOqZw,https://i.ebayimg.com/images/g/UhMAAeSwNYFprLcX/s-l500.webp,N,,,N,N,0.99,0.0,0.99,2026-04-02,bin,False,False,,2.0,,277783437920,https://www.ebay.com/sch/i.html?_nkw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&LH_Sold=1&LH_Complete=1&_sop=13,https://www.ebay.com/itm/277783437920?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&epid=4091281855&itmmeta=01KNA3NM14SFX60Z7ETSJXTVM2&hash=item40ad2ee260:g:UhMAAeSwNYFprLcX&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xDbJ4gVP%2FLu5KWuFlhHXMyx5%2F5LKmvoAz41KILaWgTze%2FfZYSBckJto%2Bmy3FnqkgmG0CEzIXpg1rHa6nWkB4dU%2BY1EFI8UwyuGHfB6208mRjasb%2F0Vq7hUJbN50n3BllqURBmzYBbdmyche1zJnuqZgOri36%2FKkIT2LAxPj2X2Tl5QFnuLaJIJO4fMKm8cXa3RlP24ITbJKN8xKEgL31eoLjnPkTiQ1lnh9AXBJdTPlk0vrZWR%2BcOOnUwU%2BsdKjWQ8agKmf1m%2BvlGCDkKQHexa2wHC1sPweTXdxTRrJgNojaw%3D%3D%7Ctkp%3ABk9SR-zA1sOqZw,59,1,1991 Stadium Club Baseball mark mcgwire #399,13
Mark McGwire 2025 Stadium Club #15 Green 100/199,$9.99,$1.35,"Sold Mar 16, 2026",antoniomartinez2002,New,https://www.ebay.com/itm/298099761423?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&itmmeta=01KNA3NM14M1HY1Q91PGH3NYJK&hash=item456821610f:g:D3YAAeSwjLdprNIw&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xBRiQPccg5UjV3%2FIxKG6FxtQrWmX3t0mAK%2B%2FVp1N9i0rAOInENZ7AM%2FKrhWsLw8C02bbMAEL%2FUV%2FJ2GQi7tg0X2veag1h00BeomAmnGqu658hbL4VHayMxUElXmlWc%2FoSdvPI9LB0X%2F9BLPlcQgo12jCmyo0DgNYL4%2FBNCLXitOHBOuEuPiT4da8A6AsoFreqnFpf6AWmInG5bIlKlR0jUVbVLIUjvJOjmArtmuOc7DY4VA7QzYwK27INd%2BKkbfgD7UOZ20zsHcu56ePjQRVAi6s5YyhinRjS4Kx8IP%2FY5rdilzHTmx8QePChBa0seFfHO5qBJDVt3ZTBW1pJhbHWWh%7Ctkp%3ABk9SR-zA1sOqZw,https://i.ebayimg.com/images/g/D3YAAeSwjLdprNIw/s-l500.webp,N,,,N,Y,9.99,1.35,11.34,2026-03-16,bin,True,True,,,15,298099761423,https://www.ebay.com/sch/i.html?_nkw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&LH_Sold=1&LH_Complete=1&_sop=13,https://www.ebay.com/itm/298099761423?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&itmmeta=01KNA3NM14M1HY1Q91PGH3NYJK&hash=item456821610f:g:D3YAAeSwjLdprNIw&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xBRiQPccg5UjV3%2FIxKG6FxtQrWmX3t0mAK%2B%2FVp1N9i0rAOInENZ7AM%2FKrhWsLw8C02bbMAEL%2FUV%2FJ2GQi7tg0X2veag1h00BeomAmnGqu658hbL4VHayMxUElXmlWc%2FoSdvPI9LB0X%2F9BLPlcQgo12jCmyo0DgNYL4%2FBNCLXitOHBOuEuPiT4da8A6AsoFreqnFpf6AWmInG5bIlKlR0jUVbVLIUjvJOjmArtmuOc7DY4VA7QzYwK27INd%2BKkbfgD7UOZ20zsHcu56ePjQRVAi6s5YyhinRjS4Kx8IP%2FY5rdilzHTmx8QePChBa0seFfHO5qBJDVt3ZTBW1pJhbHWWh%7Ctkp%3ABk9SR-zA1sOqZw,60,1,1991 Stadium Club Baseball mark mcgwire #399,13
2023 Topps Stadium Club Black Foil - Mark McGwire #293 Athletics,$1.94,$0.74,"Sold Mar 18, 2026",new2ucards,New,https://www.ebay.com/itm/316626427880?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&epid=3063174087&itmmeta=01KNA3NM1440ETY6BPZN3HQX22&hash=item49b867dfe8:g:EC0AAOSwoGxn7iyL&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xDyCU7Kuo3koUfjlRPqKvK9zsCViCo%2BeMtO5ApU18a87OxYZgO6oW6%2FzkLXtoFlG1mZaiQWPolGYO6RQxfI95%2F4Pn%2B10bZXSgLXmVn4TQXLrtB1MDBEZND0pHM32ObBmopmB6YEPXD74esPBpQzbfuB82Jc%2BgPMsuQopb%2B3YEPvb7H9Ee5X--hk0Bx0IS5v%2FgZsawW1an4Z%2FJqfp%2BLwPrZAWXN7%2FRcKNIPUUaxVexC9F5Q2xZKkU82xOa%2BqHYFf2Ah%2BuAQbb1ZEY%2FfnNOSIE4sRACvWOXUjZW%2FIbjCqna52haXRhpEhTMkdqb7Ti0yKNh9QRs9LEkHzyvIV60ixsWDP%7Ctkp%3ABk9SR-zA1sOqZw,https://i.ebayimg.com/images/g/EC0AAOSwoGxn7iyL/s-l500.webp,N,,,N,Y,1.94,0.74,2.68,2026-03-18,bin,True,False,,,293,316626427880,https://www.ebay.com/sch/i.html?_nkw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&LH_Sold=1&LH_Complete=1&_sop=13,https://www.ebay.com/itm/316626427880?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&epid=3063174087&itmmeta=01KNA3NM1440ETY6BPZN3HQX22&hash=item49b867dfe8:g:EC0AAOSwoGxn7iyL&itmprp=enc%3AAQALAAABEGfYFPkwiKCW4ZNSs2u11xDyCU7Kuo3koUfjlRPqKvK9zsCViCo%2BeMtO5ApU18a87OxYZgO6oW6%2FzkLXtoFlG1mZaiQWPolGYO6RQxfI95%2F4Pn%2B10bZXSgLXmVn4TQXLrtB1MDBEZND0pHM32ObBmopmB6YEPXD74esPBpQzbfuB82Jc%2BgPMsuQopb%2B3YEPvb7H9Ee5X--hk0Bx0IS5v%2FgZsawW1an4Z%2FJqfp%2BLwPrZAWXN7%2FRcKNIPUUaxVexC9F5Q2xZKkU82xOa%2BqHYFf2Ah%2BuAQbb1ZEY%2FfnNOSIE4sRACvWOXUjZW%2FIbjCqna52haXRhpEhTMkdqb7Ti0yKNh9QRs9LEkHzyvIV60ixsWDP%7Ctkp%3ABk9SR-zA1sOqZw,61,1,1991 Stadium Club Baseball mark mcgwire #399,13
2021 Mark McGwire Stadium Club Chrome #276 Free Shipping (D2272),$1.99,$0.00,"Sold Mar 17, 2026",teamse_5,New,https://www.ebay.com/itm/389590776334?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&epid=9055878296&itmmeta=01KNA3NM14YB6HS4CHE3GG4DXN&hash=item5ab56b7a0e:g:ogQAAeSwH35ph6jX&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBqSm8GUr%2BI%2BtJc41YMOrsz%2FUiDEru8EeDvQ7fvyv0DzUZM%2FV028ec%2BAYcZ4q7RgVIhdd7taxzOcAnevJhAgJdn%2BetsE%2F6kY6Ts12LN0bUI8Yw2f99rPQP4C7a1QwD39oTKTRWi4aWiIH5cXNUHiGBM3x%2BZ3JV%2B5YA3Nt5hrilFAbzLnqYTu%2BsExcHzWhOERG7UWSrUm7vpweXCE8AOB%2Flaz7yf4O%2Fu%2BZINfZx3xRsUJyiXyjz8gu%2Bu991dYN%2BwNmPSAxmvCPKWG8rjY89Miig53ICx0KhXevqQrglV2yLthg%3D%3D%7Ctkp%3ABk9SR-zA1sOqZw,https://i.ebayimg.com/images/g/ogQAAeSwH35ph6jX/s-l500.webp,N,,,N,N,1.99,0.0,1.99,2026-03-17,bin,False,False,,,276,389590776334,https://www.ebay.com/sch/i.html?_nkw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&LH_Sold=1&LH_Complete=1&_sop=13,https://www.ebay.com/itm/389590776334?_skw=1991+Stadium+Club+Baseball+mark+mcgwire+%23399&epid=9055878296&itmmeta=01KNA3NM14YB6HS4CHE3GG4DXN&hash=item5ab56b7a0e:g:ogQAAeSwH35ph6jX&itmprp=enc%3AAQALAAAA8GfYFPkwiKCW4ZNSs2u11xBqSm8GUr%2BI%2BtJc41YMOrsz%2FUiDEru8EeDvQ7fvyv0DzUZM%2FV028ec%2BAYcZ4q7RgVIhdd7taxzOcAnevJhAgJdn%2BetsE%2F6kY6Ts12LN0bUI8Yw2f99rPQP4C7a1QwD39oTKTRWi4aWiIH5cXNUHiGBM3x%2BZ3JV%2B5YA3Nt5hrilFAbzLnqYTu%2BsExcHzWhOERG7UWSrUm7vpweXCE8AOB%2Flaz7yf4O%2Fu%2BZINfZx3xRsUJyiXyjz8gu%2Bu991dYN%2BwNmPSAxmvCPKWG8rjY89Miig53ICx0KhXevqQrglV2yLthg%3D%3D%7Ctkp%3ABk9SR-zA1sOqZw,62,1,1991 Stadium Club Baseball mark mcgwire #399,13
