title,price,shipping,sold_date,seller,condition,item_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
Eddie Murray 1991 Fleer #214 Dodgers MLB READ FREE SHIPPING AutographDen,$0.11,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787358553,N,,,Y,N,0.11,0.0,0.11,2026-03-14,auction,False,False,,,214
Randy Johnson 1991 Fleer #455 Mariners MLB READ FREE SHIPPING AutographDen,$0.31,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787357580,N,,,Y,N,0.31,0.0,0.31,2026-03-14,auction,False,False,,,455
1991 Fleer Ultra - Jose Canseco #244,$0.99,$0.99,"Sold Mar 14, 2026",calimodern,New,https://www.ebay.com/itm/117015322863,N,,,N,N,0.99,0.99,1.98,2026-03-14,bin,False,False,,,244
Larry Walker 1991 Fleer #250 Montreal Expos MLB READ FREE SHIPPING AutographDen,$0.17,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692780399,N,,,Y,N,0.17,0.0,0.17,2026-03-14,auction,False,False,,,250
Glenn Davis 1991 Fleer #505 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692774102,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,505
Marquis Grissom 1991 Fleer #234 Montreal Expos MLB READ FREE SHIP AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692782631,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,234
1991 Fleer - Bo Jackson #5 Kansas City Royals Pro-Vision Baseball MLB,$5.00,$1.32,"Sold Mar 14, 2026",nightshift007,New,https://www.ebay.com/itm/157728065566,N,,,N,Y,5.0,1.32,6.32,2026-03-14,bin,True,False,,5.0,
1991 Fleer Ultra Update - Juan González #U-55,$5.00,$5.07,"Sold Mar 14, 2026",bla9475,New,https://www.ebay.com/itm/306808892637,N,,,Y,N,5.0,5.07,10.07,2026-03-14,auction,False,False,,,55
Frank Viola 1991 Fleer #165 New York Mets BASEBALL *077,$0.99,$0.00,"Sold Mar 14, 2026",robertpittman100,New,https://www.ebay.com/itm/205804242018,N,,,N,N,0.99,0.0,0.99,2026-03-14,bin,False,False,,,165
TIM BURKE #227 Signed 1991 Fleer MLB Baseball Card AUTO EXPOS,$6.99,$0.00,"Sold Mar 14, 2026",parmcindy11,New,https://www.ebay.com/itm/227054761737,N,,,N,N,6.99,0.0,6.99,2026-03-14,bin,False,False,,,227
Shawon Dunston 1991 Fleer #420 Chicago Cubs MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692777553,N,,,Y,N,0.06,0.0,0.06,2026-03-14,auction,False,False,,,420
Terry Kennedy 1991 Fleer #263 Giants MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692783034,N,,,Y,N,0.06,0.0,0.06,2026-03-14,auction,False,False,,,263
Barry Bonds 1991 Fleer #33 Pirates MLB READ FREE SHIPPING AutographDen,$0.41,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692773090,N,,,Y,N,0.41,0.0,0.41,2026-03-14,auction,False,False,,,33
Mike Huff 1991 Fleer #210 Los Angeles Dodgers BASEBALL *077,$0.99,$0.00,"Sold Mar 14, 2026",robertpittman100,New,https://www.ebay.com/itm/205804242078,N,,,N,N,0.99,0.0,0.99,2026-03-14,bin,False,True,,,210
"1991 Fleer #7 Ken Griffey, Jr. '91 Fleer All-Star Team",$1.99,$0.74,"Sold Mar 14, 2026",yugithecardplug_3,New,https://www.ebay.com/itm/358327424555,N,,,N,N,1.99,0.74,2.73,2026-03-14,bin,False,False,,7.0,91
1991 ULTRA UPDATE #U-79 JEFF BAGWELL RC ASTROS HOF PSA 9,$15.44,$0.00,"Sold Mar 14, 2026",4_sharp_corners,New,https://www.ebay.com/itm/267544600218,Y,PSA,9,N,N,15.44,0.0,15.44,2026-03-14,bin,False,True,PSA,9.0,79
Paul Molitor 1991 Fleer #591 Milwaukee Brewers FREE SHIPPING AutographDen,$0.99,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277793082472,N,,,N,N,0.99,0.0,0.99,2026-03-14,bin,False,False,,,591
Paul Molitor 1991 Fleer #591 Brewers MLB READ FREE SHIPPING AutographDen,$0.55,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787361585,N,,,Y,N,0.55,0.0,0.55,2026-03-14,auction,False,False,,,591
Larry Walker 1991 Fleer #250 Montreal Expos MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787358164,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,250
1991 Fleer - Factory Set Pro-Vision Barry Bonds #1,$3.99,$0.00,"Sold Mar 14, 2026",miami305vintage,New,https://www.ebay.com/itm/127723257148,N,,,N,N,3.99,0.0,3.99,2026-03-14,bin,False,False,,1.0,
"1991 Fleer - Ken Griffey Jr, Barry Bonds #710 Mariners Reds / Pirates Giants",$1.50,$0.74,"Sold Mar 14, 2026",rknarr2,New,https://www.ebay.com/itm/298078126028,N,,,N,Y,1.5,0.74,2.24,2026-03-14,bin,True,True,,,710
1991 Fleer Update #29 Dante Bichette - BB,$0.99,$1.50,"Sold Mar 14, 2026",1967dew,New,https://www.ebay.com/itm/326926640471,N,,,N,N,0.99,1.5,2.49,2026-03-14,bin,False,False,,,29
Bill Spiers 1991 Fleer #597 Brewers MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787360025,N,,,Y,N,0.01,0.0,0.01,2026-03-14,auction,False,False,,,597
Craig Biggio 1991 Fleer #499 Houston Astros MLB READ FREE SHIPPING AutographDen,$0.16,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/397692786301,N,,,Y,N,0.16,0.0,0.16,2026-03-14,auction,False,False,,,499
ULTRA FLEER TEAM BASEBALL KEN GRIFFEY JR SEATTLE MARINERS #4 EX/NM,$0.72,$10.76,"Sold Mar 14, 2026",instantreplay001,New,https://www.ebay.com/itm/205730166197,N,,,N,N,0.72,10.76,11.48,2026-03-14,bin,False,False,,4.0,
1991 Fleer #561 Bo Jackson,$1.99,$0.00,"Sold Mar 14, 2026",gsquared_collectibles,New,https://www.ebay.com/itm/297644939775,N,,,N,N,1.99,0.0,1.99,2026-03-14,bin,False,False,,,561
B2189- 1991 Ultra Baseball Card #s 1-250 +Rookies -You Pick- 15+ FREE US SHIP,$0.99,$1.09,"Sold Mar 14, 2026",richindeals7,New,https://www.ebay.com/itm/334613213735,N,,,N,N,0.99,1.09,2.08,2026-03-14,bin,False,False,,1.0,B2189
John Smoltz 1991 Fleer #704 Atlanta Braves MLB READ FREE SHIPPING AutographDen,$0.11,$0.00,"Sold Mar 14, 2026",autographden,New,https://www.ebay.com/itm/277787360027,N,,,Y,N,0.11,0.0,0.11,2026-03-14,auction,False,False,,,704
1991 Fleer JOE PRICE Signed Card autograph auto ORIOLES RED SOX,$3.99,$0.72,"Sold Mar 14, 2026",bcrew41,New,https://www.ebay.com/itm/326396809309,N,,,N,N,3.99,0.72,4.71,2026-03-14,bin,False,False,,,
1991 Fleer - All Star Team Barry Larkin #2,$0.99,$1.50,"Sold Mar 14, 2026",gri8714,New,https://www.ebay.com/itm/336468047387,N,,,Y,N,0.99,1.5,2.49,2026-03-14,auction,False,False,,2.0,
Mookie Wilson - Toronto Blue Jays (MLB) 1991 Fleer Ultra Baseball # 372 MT,$0.72,$2.92,"Sold Mar 14, 2026",swashcollectables,New,https://www.ebay.com/itm/225704795799,N,,,N,Y,0.72,2.92,3.64,2026-03-14,bin,True,False,,,372
1991 ULTRA UPDATE BASEBALL #U-93 LARRY WALKER PSA MINT 9,$9.00,$4.50,"Sold Mar 14, 2026",123jacs,New,https://www.ebay.com/itm/226633517963,Y,PSA,9,N,N,9.0,4.5,13.5,2026-03-14,bin,False,True,PSA,9.0,93
1991 Fleer #6 Jose Canseco Pro-Visions,$2.00,$1.29,"Sold Mar 14, 2026",tixseller711,New,https://www.ebay.com/itm/267601818125,N,,,N,Y,2.0,1.29,3.29,2026-03-14,bin,True,False,,6.0,
1991 FLEER #552 GEORGE BRETT ROYALS HOF PSA 10,$34.99,$5.00,"Sold Mar 14, 2026",4_sharp_corners,New,https://www.ebay.com/itm/389729176326,Y,PSA,10,N,N,34.99,5.0,39.99,2026-03-14,bin,False,True,PSA,10.0,552
Jose Canseco EX/NEAR MINT SHARP 1991 Fleer Pro Vision #7 of 12 Oakland Athletics,$1.65,$1.32,"Sold Mar 14, 2026",he_929286,New,https://www.ebay.com/itm/389721576671,N,,,Y,N,1.65,1.32,2.97,2026-03-14,auction,False,False,,7.0,12
1991 FLEER #4 MARK MCGWIRE PRO-VISIONS OAKLAND ATHLETICS,$2.45,$0.00,"Sold Mar 14, 2026",dai_47793,New,https://www.ebay.com/itm/306803641192,N,,,N,N,2.45,0.0,2.45,2026-03-14,bin,False,False,,4.0,
1991 Fleer Pro Visions Baseball Cards - Set Break - You Pick Choose Your Card NM,$1.99,$0.74,"Sold Mar 14, 2026",jdgeneralstore,New,https://www.ebay.com/itm/205975405924,N,,,N,N,1.99,0.74,2.73,2026-03-14,bin,False,False,,,
1991 Fleer Ken Griffey Jr. BAT.300 #450 PSA MINT 9,$13.99,$5.00,"Sold Mar 14, 2026",frbar_6449,New,https://www.ebay.com/itm/225989339384,Y,PSA,9,N,N,13.99,5.0,18.99,2026-03-14,bin,False,True,PSA,9.0,450
Don Mattingly PSA 9 Mint Yankees 1991 Fleer Pro Visions #11 - Free Shipping,$85.00,$0.00,"Sold Mar 14, 2026",table_rock_tech,New,https://www.ebay.com/itm/376991719131,Y,PSA,9,N,Y,85.0,0.0,85.0,2026-03-14,bin,True,True,PSA,9.0,11
1991 Fleer #623b Kirby Puckett Minnesota Twins,$2.39,$0.00,"Sold Mar 14, 2026",lakebridgecards,New,https://www.ebay.com/itm/389663988243,N,,,N,Y,2.39,0.0,2.39,2026-03-14,bin,True,False,,,623B
1991 Ultra #8 Kirby Puckett Ultra Team (Ultra Gold) Minnesota Twins,$2.39,$0.00,"Sold Mar 14, 2026",lakebridgecards,New,https://www.ebay.com/itm/389729760014,N,,,N,Y,2.39,0.0,2.39,2026-03-14,bin,True,False,,8.0,
Mike Mussina 1991 Fleer Ultra ROOKIE CARD #U-4 Baltimore Orioles,$3.00,$1.50,"Sold Mar 13, 2026",lucianovinci7,New,https://www.ebay.com/itm/277725754606,N,,,N,N,3.0,1.5,4.5,2026-03-13,bin,False,False,,4.0,
San Francisco Giants Baseball Cards - Choose from 100s Quantity Discount Part 2,$1.99,$0.00,"Sold Mar 13, 2026",toomanycardz,New,https://www.ebay.com/itm/405813890170,N,,,N,N,1.99,0.0,1.99,2026-03-13,bin,False,True,,2.0,100S
Tom Glavine 1991 Fleer #689 Atlanta Braves MLB READ FREE SHIPPING AutographDen,$0.10,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784737878,N,,,Y,N,0.1,0.0,0.1,2026-03-13,auction,False,False,,,689
Kirby Puckett 1991 Score 100 Superstars #7! 2 Card Min! Read Desc!,$1.50,$0.00,"Sold Mar 13, 2026",grayssportscardsinc,New,https://www.ebay.com/itm/377021033271,N,,,N,Y,1.5,0.0,1.5,2026-03-13,bin,True,True,,7.0,100
Brady Anderson 1991 Fleer #466 Orioles MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784724985,N,,,Y,N,0.01,0.0,0.01,2026-03-13,auction,False,False,,,466
Bill Spiers 1991 Fleer #597 Brewers MLB READ FREE SHIPPING AutographDen,$0.06,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/397689293082,N,,,Y,N,0.06,0.0,0.06,2026-03-13,auction,False,False,,,597
"1991 Fleer #710 Second Generation Ken Griffey, Jr / Barry Bonds Card 0201I",$1.99,$0.89,"Sold Mar 13, 2026",1800gifts,New,https://www.ebay.com/itm/168197616385,N,,,N,Y,1.99,0.89,2.88,2026-03-13,bin,True,True,,,710
1991 FLEER ULTRA UPDATE BASEBALL COMPLETE 120-CARD FACTORY SET W/ J. BAGWELL,$12.99,$0.00,"Sold Mar 13, 2026",e-me-2008,New,https://www.ebay.com/itm/177541193437,N,,,N,N,12.99,0.0,12.99,2026-03-13,bin,False,False,,,120
1991 Fleer Pro-Visions #5 Bo Jackson Royals,$4.99,$0.75,"Sold Mar 13, 2026",sjosing,New,https://www.ebay.com/itm/389554435725,N,,,N,N,4.99,0.75,5.74,2026-03-13,bin,False,False,,5.0,
1991 Fleer Update Baseball Factory Sealed!!,$9.49,$6.00,"Sold Mar 13, 2026",thofar_5241,New,https://www.ebay.com/itm/383964337877,N,,,N,N,9.49,6.0,15.49,2026-03-13,bin,False,False,,,
Roger Clemens 1991 Fleer #10 Boston Red Sox MLB READ FREE SHIPPING AutographDen,$0.45,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784738707,N,,,Y,N,0.45,0.0,0.45,2026-03-13,auction,False,True,,10.0,
1991 Fleer Pro-Visions #9 Roger Clemens Card,$1.98,$0.00,"Sold Mar 13, 2026",cardboard.heroes,New,https://www.ebay.com/itm/277251871189,N,,,N,N,1.98,0.0,1.98,2026-03-13,bin,False,False,,9.0,
1991 Fleer Bo Jackson #5 Pro-Vision Insert Kansas City Royals SUPER CLEAN CARD,$2.25,$1.32,"Sold Mar 13, 2026",cap_1756,New,https://www.ebay.com/itm/236685717353,N,,,N,Y,2.25,1.32,3.57,2026-03-13,bin,True,False,,5.0,
Kenny Rogers 1991 Fleer #299 Texas Rangers MLB READ FREE SHIPPING AutographDen,$0.01,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/397689291198,N,,,Y,N,0.01,0.0,0.01,2026-03-13,auction,False,False,,,299
John Smoltz 1991 Fleer #704 Atlanta Braves MLB READ FREE SHIPPING AutographDen,$0.12,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784738533,N,,,Y,N,0.12,0.0,0.12,2026-03-13,auction,False,False,,,704
Alan Trammell 1991 Fleer #355 Detroit Tigers MLB READ FREE SHIPPING AutographDen,$0.11,$0.00,"Sold Mar 13, 2026",autographden,New,https://www.ebay.com/itm/277784736603,N,,,Y,N,0.11,0.0,0.11,2026-03-13,auction,False,False,,,355
