title,price,shipping,sold_date,seller,condition,item_url,graded,grader,grade,auction,best_offer,price_value,shipping_value,total_value,sold_date_value,listing_type,is_best_offer,is_graded,grader_norm,grade_value,card_number_guess
"Nolan Ryan, 1991 Topps Stadium Club Members Only Baseball Card #27 (C)",$1.20,$0.90,"Sold Feb 6, 2026",sidelines01,New,https://www.ebay.com/itm/326977509421,N,,,Y,N,1.2,0.9,2.1,2026-02-06,auction,False,False,,,27
1991 Topps Stadium Club Members Only Stolen Base Leader Rickey Henderson Oakland,$2.75,$0.00,"Sold Feb 5, 2026",fixuupplumbing,New,https://www.ebay.com/itm/267537427886,N,,,N,Y,2.75,0.0,2.75,2026-02-05,bin,True,False,,,
1991 TOPPS STADIUM CLUB CHARTER MEMBERS ONLY BOX SET WITH NOLAN RYAN MEDALLION,$24.00,$6.08,"Sold Feb 5, 2026",marksdad,New,https://www.ebay.com/itm/205369058025,N,,,N,Y,24.0,6.08,30.08,2026-02-05,bin,True,False,,,
1991 Topps Stadium Club Members Only Cecil Fielder Jose Canseco 17ec,$1.69,$4.99,"Sold Feb 4, 2026",comc_consignment,New,https://www.ebay.com/itm/336383803585,N,,,N,N,1.69,4.99,6.68,2026-02-04,bin,False,False,,,
Jose Canseco - Cecil Fielder #29 1991 Stadium Club Members Only 50,$1.95,$2.45,"Sold Feb 4, 2026",bamcards,New,https://www.ebay.com/itm/326793551835,N,,,N,N,1.95,2.45,4.4,2026-02-04,bin,False,False,,,29
Cecil Fielder/Jose Canseco-1991 Topps Stadium Club Members Only Tigers/Athletics,$2.65,$0.00,"Sold Feb 4, 2026",danpe2305,New,https://www.ebay.com/itm/287115463214,N,,,N,Y,2.65,0.0,2.65,2026-02-04,bin,True,False,,,
1991 Robby Thompson Topps Stadium Club Members Only,$1.69,$0.00,"Sold Feb 4, 2026",ispy06,New,https://www.ebay.com/itm/235268786884,N,,,N,Y,1.69,0.0,1.69,2026-02-04,bin,True,False,,,
Nolan Ryan-1991 Topps Stadium Club (Members Only),$2.25,$0.00,"Sold Feb 4, 2026",bucks02,New,https://www.ebay.com/itm/127651950355,N,,,Y,N,2.25,0.0,2.25,2026-02-04,auction,False,False,,,
1991 Stadium Club Members Only Baseball Cards 1-50 (NM) - Complete Your Set,$0.99,$0.69,"Sold Feb 4, 2026",rasmg311,New,https://www.ebay.com/itm/157607977081,N,,,N,N,0.99,0.69,1.68,2026-02-04,bin,False,False,,1.0,50
1991 STADIUM CLUB MEMBERS ONLY CAL RIPKEN JR. HOF PSA 10,$34.99,$5.00,"Sold Feb 3, 2026",4_sharp_corners,New,https://www.ebay.com/itm/366155453552,Y,PSA,10,Y,N,34.99,5.0,39.99,2026-02-03,auction,False,True,PSA,10.0,
Jeff Bagwell - 1991 Stadium Club Members Only RC PSA 10,$107.99,$4.00,"Sold Feb 3, 2026",vbcardsandcollectibles,New,https://www.ebay.com/itm/177295215714,Y,PSA,10,N,N,107.99,4.0,111.99,2026-02-03,bin,False,True,PSA,10.0,
1991 Stadium Club Members Only Nolan Ryan (Ryan's 22nd Year Over 100 Ks) #NNO,$1.89,$0.00,"Sold Feb 3, 2026",central.cali.collectibles,New,https://www.ebay.com/itm/256407266091,N,,,N,N,1.89,0.0,1.89,2026-02-03,bin,False,True,,,100
Cal Ripken Jr. cards (1986-1997) Orioles - You Choose,$0.99,$0.75,"Sold Feb 2, 2026",sjosing,New,https://www.ebay.com/itm/376565775410,N,,,N,N,0.99,0.75,1.74,2026-02-02,bin,False,False,,,
(2)x Rickey Henderson 939... Topps 1991 Stadium Club Members Only Baseball Cards,$4.00,$1.03,"Sold Jan 17, 2026",ondecksportscardsco,New,https://www.ebay.com/itm/157438971522,N,,,N,N,4.0,1.03,5.03,2026-01-17,bin,False,False,,2.0,939
1991 TOPPS STADIUM CLUB MEMBERS ONLY MEMBERS ONLY-100-K'S NOLAN RYAN PSA 7,$5.50,$5.99,"Sold Feb 1, 2026",psa,New,https://www.ebay.com/itm/297963175403,Y,PSA,7,Y,N,5.5,5.99,11.49,2026-02-01,auction,False,True,PSA,7.0,100
1991 Topps Stadium Club Members Only Limited Edition Cards 20 Card Box,$10.49,$5.00,"Sold Feb 1, 2026",emttlc2kyy,New,https://www.ebay.com/itm/146974916743,N,,,N,N,10.49,5.0,15.49,2026-02-01,bin,False,False,,,20
1991 STADIUM CLUB MEMBERS ONLY MEMBERS ONLY-100-K'S NOLAN RYAN PSA 9,$15.99,$5.99,"Sold Feb 1, 2026",psa,New,https://www.ebay.com/itm/306677207652,Y,PSA,9,N,Y,15.99,5.99,21.98,2026-02-01,bin,True,True,PSA,9.0,100
1991 Topps Stadium Club Nolan Ryan #MEMBERS ONLY,$2.99,$0.00,"Sold Feb 1, 2026",meistersportscards,New,https://www.ebay.com/itm/136728927128,N,,,N,N,2.99,0.0,2.99,2026-02-01,bin,False,False,,,
4 ORIOLES PITCH NO HITTER 1991 TOPPS STADIUM CLUB MEMBERS ONLY NO NUMBER,$1.30,$0.00,"Sold Jan 31, 2026",walnutchair19,New,https://www.ebay.com/itm/127566367269,N,,,N,Y,1.3,0.0,1.3,2026-01-31,bin,True,False,,4.0,
1991 Stadium Club Members Only #NNO Jeff Bagwell,$1.29,$0.99,"Sold Jan 31, 2026",vackcardscollectibles,New,https://www.ebay.com/itm/157447517705,N,,,N,Y,1.29,0.99,2.28,2026-01-31,bin,True,False,,,
1991 Topps Stadium Club Members Only - Nolan Ryan Ryan Extends Record,$3.50,$1.32,"Sold Jan 31, 2026",dinol-8325,New,https://www.ebay.com/itm/157619208389,N,,,N,Y,3.5,1.32,4.82,2026-01-31,bin,True,False,,,
1991 STADIUM CLUB MEMBERS ONLY #NNO JEFF BAGWELL HOUSTON ASTROS,$1.99,$0.00,"Sold Jan 31, 2026",topps55,New,https://www.ebay.com/itm/397453911376,N,,,N,N,1.99,0.0,1.99,2026-01-31,bin,False,False,,,
"JOSE CANSECO YOU U PICK HUGE COLLECTION .99 UNLIMITED SHIPPING 100,S JUST JOSE",$0.99,$0.99,"Sold Jan 28, 2026",uconnbob38,New,https://www.ebay.com/itm/165861053025,N,,,N,N,0.99,0.99,1.98,2026-01-28,bin,False,True,,,99
1991 Stadium Club Members Only Howard Johnson - 50% off 5 or more under $5,$5,$0.00,"Sold Jan 27, 2026",peterssportscards,New,https://www.ebay.com/itm/227032177082,N,,,N,N,5.0,0.0,5.0,2026-01-27,bin,False,False,,5.0,50
Rickey Henderson Baseball Card Singles You Pick,$1.66,$0.00,"Sold Jan 27, 2026",johnfrances,New,https://www.ebay.com/itm/375338208718,N,,,N,N,1.66,0.0,1.66,2026-01-27,bin,False,False,,,
1991 Topps Stadium Club Members Only Rickey Henderson (Running) HOF,$11.00,$2.99,"Sold Jan 25, 2026",comc_consignment,New,https://www.ebay.com/itm/257321385203,N,,,Y,N,11.0,2.99,13.99,2026-01-25,auction,False,False,,,
Rickey Henderson-1991 Topps Stadium Club Members Only Oakland Athletics,$1.75,$0.00,"Sold Jan 25, 2026",danpe2305,New,https://www.ebay.com/itm/287093583724,N,,,N,Y,1.75,0.0,1.75,2026-01-25,bin,True,False,,,
Cal Ripken Topps Stadium Club Cards - Singles - Free Shipping,$1.50,$0.00,"Sold Jan 23, 2026",bigvols05,New,https://www.ebay.com/itm/157609018817,N,,,N,N,1.5,0.0,1.5,2026-01-23,bin,False,False,,,
1991 Stadium Club Members Only Nolan Ryan,$0.99,$5.00,"Sold Jan 22, 2026",tntnorthnj,New,https://www.ebay.com/itm/376866389957,N,,,Y,N,0.99,5.0,5.99,2026-01-22,auction,False,False,,,
"Jose Canseco Baseball Cards ***You Pick*** Rookies, Inserts, ++ Revised 11/21",$1.39,$0.19,"Sold Jan 22, 2026",bezimm_59,New,https://www.ebay.com/itm/405503389259,N,,,N,N,1.39,0.19,1.58,2026-01-22,bin,False,False,,,11
1991 Stadium Club Members Only Cecil Fielder/Jose Canseco Oakland Athletics 🔥,$2.75,$1.32,"Sold Jan 22, 2026",dinol-8325,New,https://www.ebay.com/itm/157578112319,N,,,N,N,2.75,1.32,4.07,2026-01-22,bin,False,False,,,
1991 TOPPS STADIUM CLUB MEMBERS ONLY 7TH NO-HITTER NOLAN RYAN PSA 8.5,$13.00,$5.99,"Sold Jan 21, 2026",psa,New,https://www.ebay.com/itm/116982058256,Y,PSA,8.5,Y,N,13.0,5.99,18.99,2026-01-21,auction,False,True,PSA,8.5,
1991 Topps Stadium Club Members Only #_RIHE.1 Rickey Henderson (Arms Raised),$2.56,$11.18,"Sold Jan 21, 2026",couplandcollectables,New,https://www.ebay.com/itm/267450671060,N,,,N,N,2.56,11.18,13.74,2026-01-21,bin,False,False,,1.0,
1991 STADIUM CLUB MEMBERS ONLY CAL RIPKEN JR. HOF PSA 10,"$1,000",$5.00,"Sold Jan 20, 2026",4_sharp_corners,New,https://www.ebay.com/itm/389491757949,Y,PSA,10,Y,N,1000.0,5.0,1005.0,2026-01-20,auction,False,True,PSA,10.0,
1991 Topps Stadium Club Members Only - Nolan Ryan,$0.99,$0.00,"Sold Jan 20, 2026",ben_moss_56,New,https://www.ebay.com/itm/147103513215,N,,,N,Y,0.99,0.0,0.99,2026-01-20,bin,True,False,,,
1991 TOPPS STADIUM CLUB MEMBERS ONLY-100-K'S NOLAN RYAN RANGERS,$9.99,$5.20,"Sold Jan 20, 2026",candb_cardz,New,https://www.ebay.com/itm/317728838984,N,,,N,Y,9.99,5.2,15.19,2026-01-20,bin,True,True,,,100
1991 Topps Stadium Club Members Only - Jeff Bagwell,$1.99,$0.00,"Sold Jan 17, 2026",bandjssp13,New,https://www.ebay.com/itm/197839827436,N,,,N,Y,1.99,0.0,1.99,2026-01-17,bin,True,False,,,
1991 Stadium Club Members Only Jeff Bagwell - 50% off 5 or more under $5,$5,$0.00,"Sold Jan 17, 2026",peterssportscards,New,https://www.ebay.com/itm/227032177077,N,,,N,N,5.0,0.0,5.0,2026-01-17,bin,False,False,,5.0,50
3 Jeff Bagwell ASTROS 1990-1991 Stadium Club MEMBERS ONLY NNO Rookie MLB RC Card,$4.00,$0.00,"Sold Jan 17, 2026",kazza-87,New,https://www.ebay.com/itm/406601581803,N,,,Y,N,4.0,0.0,4.0,2026-01-17,auction,False,False,,3.0,
3 Ken Griffey Jr MARINERS 1990-1991 Stadium Club A.L. ALL-STAR #70 MLB Cards,$4.50,$0.00,"Sold Jan 17, 2026",kazza-87,New,https://www.ebay.com/itm/406601630219,N,,,Y,N,4.5,0.0,4.5,2026-01-17,auction,False,False,,3.0,70
3 Ken Griffey Jr MARINERS 1990-1991 Stadium Club CHARTER MEMBER #NNO MLB Cards,$5.99,$0.00,"Sold Jan 16, 2026",kazza-87,New,https://www.ebay.com/itm/406601603564,N,,,Y,N,5.99,0.0,5.99,2026-01-16,auction,False,False,,3.0,
BARRY BONDS 1991 TOPPS STADIUM CLUB CHARTER MEMBER CARD,$0.99,$0.00,"Sold Jan 16, 2026",cityofch54,New,https://www.ebay.com/itm/177768201833,N,,,Y,N,0.99,0.0,0.99,2026-01-16,auction,False,False,,,
1991 STADIUM CLUB MEMBERS ONLY CAL RIPKEN JR. PSA 10,$41.28,$5.99,"Sold Jan 15, 2026",psa,New,https://www.ebay.com/itm/116970410459,Y,PSA,10,Y,N,41.28,5.99,47.27,2026-01-15,auction,False,True,PSA,10.0,
1991 Topps Stadium Club Lot of 2 Members Only Welcome Kits Plus 4 Limited Sets,$33.00,$10.50,"Sold Jan 15, 2026",jazz57sam,Brand New,https://www.ebay.com/itm/157572453671,N,,,N,N,33.0,10.5,43.5,2026-01-15,bin,False,False,,2.0,
1991 Topps Stadium Club Members Only Set W/ Nolan Ryan + Football & Hockey Cards,$8.95,$14.00,"Sold Jan 15, 2026",jojay.bay,Brand New,https://www.ebay.com/itm/226072476858,N,,,N,N,8.95,14.0,22.95,2026-01-15,bin,False,False,,,
1991 Stadium Club Members Only Parallel SP Jeff Bagwell RC NM-MT HOF Rookie Card,$2.99,$0.99,"Sold Jan 15, 2026",nostalgia-cards,New,https://www.ebay.com/itm/406336622826,N,,,N,N,2.99,0.99,3.98,2026-01-15,bin,False,False,,,
1991 Stadium Club Members Only #18 Rickey Henderson/Rickey Leads A.L. In/Thefts,$0.99,$0.79,"Sold Jan 11, 2026",kirk363636,New,https://www.ebay.com/itm/305468089558,N,,,N,N,0.99,0.79,1.78,2026-01-11,bin,False,False,,,18
1991 Stadium Club Members Only Nolan Ryan #NNO Texas Rangers,$3.00,$0.00,"Sold Jan 12, 2026",bluecollarcomics,New,https://www.ebay.com/itm/306693723082,N,,,N,Y,3.0,0.0,3.0,2026-01-12,bin,True,False,,,
1991 Topps Stadium Club Members Only - Cal Ripken,$0.99,$0.74,"Sold Jan 12, 2026",100heroes,New,https://www.ebay.com/itm/406560138537,N,,,Y,N,0.99,0.74,1.73,2026-01-12,auction,False,False,,,
1991 Stadium Club Members Only Cal Ripken #NNO,$1.79,$0.00,"Sold Jan 11, 2026",card_crazy_king,New,https://www.ebay.com/itm/388845197018,N,,,N,Y,1.79,0.0,1.79,2026-01-11,bin,True,False,,,
1991 Topps Stadium Club Members Only - Nolan Ryan Ryan Extends Record - B,$2.49,$1.03,"Sold Jan 11, 2026",cogro_7027,New,https://www.ebay.com/itm/397484079283,N,,,N,Y,2.49,1.03,3.52,2026-01-11,bin,True,False,,,
1991 Topps Stadium Club Members Only - Nolan Ryan Ryan's 22 Straight Year,$1.99,$0.00,"Sold Jan 11, 2026",actual_idiots-27,New,https://www.ebay.com/itm/146922216023,N,,,N,N,1.99,0.0,1.99,2026-01-11,bin,False,False,,,22
1991 Topps Stadium Club Members Only David Winfield #_DAWI baseball card /261,$1.69,$0.00,"Sold Jan 11, 2026",zeusmax_99_2,New,https://www.ebay.com/itm/286047104010,N,,,N,Y,1.69,0.0,1.69,2026-01-11,bin,True,False,,,261
Jack Morris 1991 Stadium Club Members Only Minnesota Twins #NNO DD180,$1.67,$0.00,"Sold Jan 9, 2026",sportscardshobby,New,https://www.ebay.com/itm/177521858451,N,,,N,N,1.67,0.0,1.67,2026-01-09,bin,False,False,,,
1991 Topps Stadium Club Members Only Cecil Fielder Jose Canseco 5w0,$1.68,$2.99,"Sold Jan 9, 2026",comc_consignment,New,https://www.ebay.com/itm/236550195611,N,,,N,N,1.68,2.99,4.67,2026-01-09,bin,False,False,,,
Paul Molitor 1991 Stadium Club Members Only Milwaukee Brewers #NNO DD182,$1.67,$0.00,"Sold Jan 8, 2026",sportscardshobby,New,https://www.ebay.com/itm/177521858418,N,,,N,N,1.67,0.0,1.67,2026-01-08,bin,False,False,,,
1991 Topps Stadium Clun Charter Members Only Nolan Ryan Bronze Medallion Set,$8.99,$11.14,"Sold Jan 8, 2026",abkandco,New,https://www.ebay.com/itm/357259839434,N,,,N,N,8.99,11.14,20.13,2026-01-08,bin,False,False,,,
1991 Topps Stadium Club Ken Griffey Jr CHARTER MEMBER Mariners HOF Mint,$1.50,$1.50,"Sold Jan 7, 2026",rollerskate34,New,https://www.ebay.com/itm/168047407723,N,,,Y,N,1.5,1.5,3.0,2026-01-07,auction,False,False,,,
1991 BRETT HULL STADIUM CLUB MEMBERS ONLY CARD,$0.74,$0.00,"Sold Jan 7, 2026",gb89953qy3,New,https://www.ebay.com/itm/366097733916,N,,,Y,N,0.74,0.0,0.74,2026-01-07,auction,False,False,,,
1991 ED BELFOUR STADIUM CLUB MEMBERS ONLY CARD,$0.74,$0.00,"Sold Jan 7, 2026",gb89953qy3,New,https://www.ebay.com/itm/366097732532,N,,,Y,N,0.74,0.0,0.74,2026-01-07,auction,False,False,,,
1991 PAUL COFFEY STADIUM CLUB MEMBERS ONLY CARD,$0.15,$0.00,"Sold Jan 7, 2026",gb89953qy3,New,https://www.ebay.com/itm/366097730120,N,,,Y,N,0.15,0.0,0.15,2026-01-07,auction,False,False,,,
1991 MARIO LEMIEUX STADIUM CLUB MEMBERS ONLY CARD,$0.30,$0.00,"Sold Jan 7, 2026",gb89953qy3,New,https://www.ebay.com/itm/366097725094,N,,,Y,N,0.3,0.0,0.3,2026-01-07,auction,False,False,,,
1991 Topps Stadium Club Members Only 50/50 & Charter Members 50/50 Sets,$29.00,$6.98,"Sold Jan 6, 2026",creric_21,New,https://www.ebay.com/itm/358075073355,N,,,N,N,29.0,6.98,35.98,2026-01-06,bin,False,False,,,50
1991 Stadium Club Members Only #NNO Nolan Ryan (Ryan's 22nd Year Over 100 Ks),$0.99,$1.00,"Sold Jan 6, 2026",cracramerch,New,https://www.ebay.com/itm/286680399532,N,,,N,N,0.99,1.0,1.99,2026-01-06,bin,False,True,,,100
1991 Topps Stadium Club Charter Members Only Box Set with Nolan Ryan Medallion,$1.25,$8.65,"Sold Jan 6, 2026",chongos-cardboardandcollectibles,Brand New,https://www.ebay.com/itm/177717132987,N,,,Y,N,1.25,8.65,9.9,2026-01-06,auction,False,False,,,
1991 STADIUM CLUB MEMBERS ONLY #NNO AL HR LEADERS CECIL FIELDER / JOSE CANSECO,$1.99,$0.00,"Sold Jan 5, 2026",topps55,New,https://www.ebay.com/itm/277621306120,N,,,N,N,1.99,0.0,1.99,2026-01-05,bin,False,False,,,
1991 STADIUM CLUB MEMBERS ONLY #NNO AL HR LEADERS CECIL FIELDER / JOSE CANSECO,$1.99,$0.00,"Sold Jan 5, 2026",topps55,New,https://www.ebay.com/itm/277621306130,N,,,N,N,1.99,0.0,1.99,2026-01-05,bin,False,False,,,
1991 Topps Stadium Club Charter Members Only Box Set w/Ryan Medallion - COMPLETE,$4.99,$8.99,"Sold Jan 5, 2026",gs5097,New,https://www.ebay.com/itm/336366767558,N,,,Y,N,4.99,8.99,13.98,2026-01-05,auction,False,False,,,
1991 Stadium Club Members Only - HOF Jeff Bagwell RC Houston Astros PSA 8,$5.52,$6.00,"Sold Jan 4, 2026",garner_tradition,New,https://www.ebay.com/itm/397416772960,Y,PSA,8,Y,N,5.52,6.0,11.52,2026-01-04,auction,False,True,PSA,8.0,
1991 Stadium Club Members Only Card Set in Original Boxes Sealed pack,$14.99,$5.39,"Sold Jan 4, 2026",jb246810-2,New,https://www.ebay.com/itm/397340105905,N,,,N,Y,14.99,5.39,20.38,2026-01-04,bin,True,False,,,
Rickey Henderson 1991 Topps Stadium Club Charter Member Insert MLB Baseball Card,$1.95,$0.00,"Sold Jan 2, 2026",ju634595,New,https://www.ebay.com/itm/375953278991,N,,,N,Y,1.95,0.0,1.95,2026-01-02,bin,True,False,,,
1991 Stadium Club Members Only Rickey Henderson #NNO Oakland Athletics Baseball,$2.95,$0.00,"Sold Jan 2, 2026",ju634595,New,https://www.ebay.com/itm/375953277473,N,,,N,Y,2.95,0.0,2.95,2026-01-02,bin,True,False,,,
JEFF BAGWELL SGC 10 1991 TOPPS STADIUM CLUB MEMBERS ONLY #NNO ASTROS 1113,$26.00,$5.50,"Sold Jan 1, 2026",mc_sportscards,New,https://www.ebay.com/itm/187875806868,Y,SGC,10,Y,N,26.0,5.5,31.5,2026-01-01,auction,False,True,SGC,10.0,
1991 Topps Stadium Club Members Only - Nolan Ryan Ryan Extends Record,$1.79,$1.32,"Sold Jan 1, 2026",bill_8925,New,https://www.ebay.com/itm/397453447611,N,,,N,Y,1.79,1.32,3.11,2026-01-01,bin,True,False,,,
1991 Topps Stadium Club Members Only Limited Edition Sets Hockey & Football,$5.99,$4.99,"Sold Dec 31, 2025",junkyard_breaks,New,https://www.ebay.com/itm/266595081623,N,,,N,Y,5.99,4.99,10.98,2025-12-31,bin,True,False,,,
1991 TOPPS STADIUM CLUB MEMBERS ONLY MEMBERS ONLY-100-K'S NOLAN RYAN PSA 9,$11.00,$5.99,"Sold Dec 31, 2025",psa,New,https://www.ebay.com/itm/116934656790,Y,PSA,9,Y,N,11.0,5.99,16.99,2025-12-31,auction,False,True,PSA,9.0,100
1991 STADIUM CLUB MEMBERS ONLY JEFF BAGWELL ROOKIE RC PSA 9,$7.22,$5.99,"Sold Dec 31, 2025",psa,New,https://www.ebay.com/itm/306664335011,Y,PSA,9,Y,N,7.22,5.99,13.21,2025-12-31,auction,False,True,PSA,9.0,
1991 STADIUM CLUB MEMBERS ONLY JEFF BAGWELL PSA 8,$10.50,$5.99,"Sold Dec 31, 2025",psa,New,https://www.ebay.com/itm/297855514618,Y,PSA,8,Y,N,10.5,5.99,16.49,2025-12-31,auction,False,True,PSA,8.0,
1991 STADIUM CLUB MEMBERS ONLY 11TH TIME A.L.THEFT LDR. RICKEY HENDERSON PSA 9,$9.49,$5.99,"Sold Dec 31, 2025",psa,New,https://www.ebay.com/itm/297855514166,Y,PSA,9,Y,N,9.49,5.99,15.48,2025-12-31,auction,False,True,PSA,9.0,
1991 Stadium Club NOLAN RYAN 🔥 Members Only 🔥 GORGEOUS Autograph 🔥Auto ⚾ 1/1,$99.99,$0.00,"Sold Dec 31, 2025",chrissellscards2024,New,https://www.ebay.com/itm/376763422469,N,,,N,Y,99.99,0.0,99.99,2025-12-31,bin,True,False,,1.0,
(4) 1991 Stadium Club Members Only Tommy Greene Philadelphia Phillies Card Lot,$4.99,$1.25,"Sold Dec 31, 2025",collectorsworldstore,New,https://www.ebay.com/itm/286673862844,N,,,N,N,4.99,1.25,6.24,2025-12-31,bin,False,False,,4.0,
Rickey Henderson ⚾️ Cards-You Pick-Base Inserts-Listing 1 of 2 (2 CARD MINIMUM),$0.99,$0.00,"Sold Dec 31, 2025",maple_city_card_corner,New,https://www.ebay.com/itm/275012196755,N,,,N,N,0.99,0.0,0.99,2025-12-31,bin,False,False,,1.0,
1991 TOPPS STADIUM CLUB MEMBERS ONLY MEMBERS ONLY-100-K'S NOLAN RYAN PSA 8,$11.61,$5.99,"Sold Dec 30, 2025",psa,New,https://www.ebay.com/itm/297855514329,Y,PSA,8,Y,N,11.61,5.99,17.6,2025-12-30,auction,False,True,PSA,8.0,100
1991 TOPPS STADIUM CLUB MEMBERS ONLY CAL RIPKEN JR. PSA 9,$12.50,$5.99,"Sold Dec 30, 2025",psa,New,https://www.ebay.com/itm/306664334988,Y,PSA,9,Y,N,12.5,5.99,18.49,2025-12-30,auction,False,True,PSA,9.0,
1991 Topps Stadium Club Members Only - Rickey Henderson Running,$1.99,$0.00,"Sold Dec 30, 2025",actual_idiots-27,New,https://www.ebay.com/itm/146792303606,N,,,N,N,1.99,0.0,1.99,2025-12-30,bin,False,False,,,
1991 TOPPS STADIUM CLUB MEMBERS ONLY 11 TIME A.L.THEFT RICKEY HENDERSON PSA 8.5,$15.50,$5.99,"Sold Dec 30, 2025",psa,New,https://www.ebay.com/itm/116934656954,Y,PSA,8.5,Y,N,15.5,5.99,21.49,2025-12-30,auction,False,True,PSA,8.5,11
RICKEY HENDERSON - 1991 Stadium Club Members Only All Time SB Leader 939,$1.29,$1.00,"Sold Dec 30, 2025",dwsacks,New,https://www.ebay.com/itm/168026947499,N,,,Y,N,1.29,1.0,2.29,2025-12-30,auction,False,False,,,939
1991 Topps Stadium Club Members Only - Dave Winfield,$1.99,$0.85,"Sold Dec 30, 2025",slammer1981,New,https://www.ebay.com/itm/286694600021,N,,,N,Y,1.99,0.85,2.84,2025-12-30,bin,True,False,,,
1991 Stadium Club Members Only Braves No-Hitter - 50% off 5 or more under $5,$5,$0.00,"Sold Dec 29, 2025",peterssportscards,New,https://www.ebay.com/itm/227032177062,N,,,N,N,5.0,0.0,5.0,2025-12-29,bin,False,False,,5.0,50
"NOLAN RYAN HUGE YOU U PICK SEE EVERY CARD 100,S HIGH GRADE CARDS",$0.99,$0.99,"Sold Dec 29, 2025",uconnbob38,New,https://www.ebay.com/itm/166846237125,N,,,N,N,0.99,0.99,1.98,2025-12-29,bin,False,True,,,100
1991 Topps Stadium Club Members Only - Nolan Ryan Ryan's 22 Straight Year,$1.49,$0.00,"Sold Dec 28, 2025",megacollectiblesnmore,New,https://www.ebay.com/itm/366084821540,N,,,N,Y,1.49,0.0,1.49,2025-12-28,bin,True,False,,,22
CAL RIPKEN ORIOLES - 1991 TOPPS STADIUM CLUB - MEMBERS ONLY,$1.08,$1.00,"Sold Dec 27, 2025",pandora-deals,New,https://www.ebay.com/itm/135761722897,N,,,N,N,1.08,1.0,2.08,2025-12-27,bin,False,False,,,
1991 Stadium Club Members Only Nolan Ryan #NNO Texas Rangers,$3.00,$0.00,"Sold Dec 27, 2025",rivercitycards_us,New,https://www.ebay.com/itm/197976897220,N,,,N,N,3.0,0.0,3.0,2025-12-27,bin,False,False,,,
1991 Topps Stadium Club Members Only Jeff Bagwell Rookie RC Houston Astros,$1.16,$1.50,"Sold Dec 27, 2025",rueck_5451,New,https://www.ebay.com/itm/376751981448,N,,,N,Y,1.16,1.5,2.66,2025-12-27,bin,True,False,,,
1991 Topps Stadium Club Baseball Members Only Rickey Henderson 939th Stolen Base,$2.00,$1.25,"Sold Dec 26, 2025",caleddie,New,https://www.ebay.com/itm/147009514727,N,,,N,N,2.0,1.25,3.25,2025-12-26,bin,False,False,,,
1991 TOPPS STADIUM CLUB MEMBERS ONLY MEMBERS ONLY-100-K'S NOLAN RYAN PSA 9,$10.50,$5.99,"Sold Dec 25, 2025",psa,New,https://www.ebay.com/itm/116924632219,Y,PSA,9,Y,N,10.5,5.99,16.49,2025-12-25,auction,False,True,PSA,9.0,100
1991 Topps Stadium Club Members Only Rickey Henderson #18 NrMT,$2.00,$0.00,"Sold Dec 25, 2025",thecollectorsnook,New,https://www.ebay.com/itm/166092601982,N,,,N,Y,2.0,0.0,2.0,2025-12-25,bin,True,False,,,18
1991 Topps Stadium Club Members Only Rickey Henderson Oakland Athletics #NNO,$0.99,$0.99,"Sold Dec 25, 2025",the_attic_reserve,New,https://www.ebay.com/itm/397272262866,N,,,N,N,0.99,0.99,1.98,2025-12-25,bin,False,False,,,
1991 Stadium Club Members Only Cecil Fielder/Jose Canseco Oakland Athletics 🔥,$2.49,$1.32,"Sold Dec 24, 2025",rookieball,New,https://www.ebay.com/itm/267443258690,N,,,N,Y,2.49,1.32,3.81,2025-12-24,bin,True,False,,,
1991 Stadium Club Members Only Atlanta Braves #NNO Terry Pendleton (MVP Race),$2.09,$0.00,"Sold Dec 24, 2025",oneharborcards,New,https://www.ebay.com/itm/375733501689,N,,,N,Y,2.09,0.0,2.09,2025-12-24,bin,True,False,,,
Terry Pendleton 1991 Stadium Club Members Only #NNO,$1.79,$0.00,"Sold Dec 24, 2025",4_right_angles,New,https://www.ebay.com/itm/357424417506,N,,,N,N,1.79,0.0,1.79,2025-12-24,bin,False,False,,,
1991 Stadium Club Charter Topps Stadium Club Members Only Terry Pendleton,$2.09,$0.00,"Sold Dec 24, 2025",chrondon84,New,https://www.ebay.com/itm/197835103269,N,,,N,Y,2.09,0.0,2.09,2025-12-24,bin,True,False,,,
1991 Stadium Club Members Only Terry Pendleton - 50% off 5 or more under $5,$5,$0.00,"Sold Dec 24, 2025",peterssportscards,New,https://www.ebay.com/itm/227032177089,N,,,N,N,5.0,0.0,5.0,2025-12-24,bin,False,False,,5.0,50
CAL RIPKEN 1991 TOPPS STADIUM CLUB MEMBERS ONLY NO NUMBER FREE SHIP,$1.30,$0.00,"Sold Dec 24, 2025",walnutchair19,New,https://www.ebay.com/itm/116868477882,N,,,N,Y,1.3,0.0,1.3,2025-12-24,bin,True,False,,,
1991 Stadium Club Members Only #NNO Howard Johnson New York Mets Baseball,$1.75,$0.00,"Sold Dec 24, 2025",jpsbargainbox,New,https://www.ebay.com/itm/365373857982,N,,,N,Y,1.75,0.0,1.75,2025-12-24,bin,True,False,,,
1991 Stadium Club Members Only #NNO Rickey Henderson Baseball Card,$0.79,$1.19,"Sold Dec 23, 2025",cssc-06,New,https://www.ebay.com/itm/157541844621,N,,,Y,N,0.79,1.19,1.98,2025-12-23,auction,False,False,,,
