title,price,sold_date,graded,grader,grade,auction,best_offer,shipping,seller,condition,item_url
1991 Jeff Bagwell Topps Stadium Club Members Only RC-MT,$3.00,"Sold Feb 5, 2026",N,,,N,N,$0.00,docroccollectibles,New,https://www.ebay.com/itm/406116038521
1991 Stadium Club Members Only #NNO Nolan Ryan Rangers HOF,$1.79,"Sold Feb 6, 2026",N,,,N,Y,$0.00,greenrover13,New,https://www.ebay.com/itm/267333839273
1991 Topps Stadium Club Members Only - Nolan Ryan Ryan Extends Record,$1.89,"Sold Feb 6, 2026",N,,,N,Y,$0.00,magu_4318,New,https://www.ebay.com/itm/236614243690
"Nolan Ryan, 1991 Topps Stadium Club Members Only Baseball Card #27 (C)",$1.20,"Sold Feb 6, 2026",N,,,Y,N,$0.90,sidelines01,New,https://www.ebay.com/itm/326977509421
1991 Topps Stadium Club Members Only Stolen Base Leader Rickey Henderson Oakland,$2.75,"Sold Feb 5, 2026",N,,,N,Y,$0.00,fixuupplumbing,New,https://www.ebay.com/itm/267537427886
1991 TOPPS STADIUM CLUB CHARTER MEMBERS ONLY BOX SET WITH NOLAN RYAN MEDALLION,$24.00,"Sold Feb 5, 2026",N,,,N,Y,$6.08,marksdad,New,https://www.ebay.com/itm/205369058025
1991 Topps Stadium Club Members Only Cecil Fielder Jose Canseco 17ec,$1.69,"Sold Feb 4, 2026",N,,,N,N,$4.99,comc_consignment,New,https://www.ebay.com/itm/336383803585
Jose Canseco - Cecil Fielder #29 1991 Stadium Club Members Only 50,$1.95,"Sold Feb 4, 2026",N,,,N,N,$2.45,bamcards,New,https://www.ebay.com/itm/326793551835
Cecil Fielder/Jose Canseco-1991 Topps Stadium Club Members Only Tigers/Athletics,$2.65,"Sold Feb 4, 2026",N,,,N,Y,$0.00,danpe2305,New,https://www.ebay.com/itm/287115463214
1991 Robby Thompson Topps Stadium Club Members Only,$1.69,"Sold Feb 4, 2026",N,,,N,Y,$0.00,ispy06,New,https://www.ebay.com/itm/235268786884
Nolan Ryan-1991 Topps Stadium Club (Members Only),$2.25,"Sold Feb 4, 2026",N,,,Y,N,$0.00,bucks02,New,https://www.ebay.com/itm/127651950355
1991 Stadium Club Members Only Baseball Cards 1-50 (NM) - Complete Your Set,$0.99,"Sold Feb 4, 2026",N,,,N,N,$0.69,rasmg311,New,https://www.ebay.com/itm/157607977081
1991 STADIUM CLUB MEMBERS ONLY CAL RIPKEN JR. HOF PSA 10,$34.99,"Sold Feb 3, 2026",Y,PSA,10,Y,N,$5.00,4_sharp_corners,New,https://www.ebay.com/itm/366155453552
Jeff Bagwell - 1991 Stadium Club Members Only RC PSA 10,$107.99,"Sold Feb 3, 2026",Y,PSA,10,N,N,$4.00,vbcardsandcollectibles,New,https://www.ebay.com/itm/177295215714
1991 Stadium Club Members Only Nolan Ryan (Ryan's 22nd Year Over 100 Ks) #NNO,$1.89,"Sold Feb 3, 2026",N,,,N,N,$0.00,central.cali.collectibles,New,https://www.ebay.com/itm/256407266091
