title,price,sold_date,graded,grader,grade,auction,best_offer,shipping,seller,condition,item_url,image_url
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox HOF PSA 9 MINT,$100.00,"Sold Mar 18, 2026",Y,PSA,9,N,N,$5.52,hbsportscards,New,https://www.ebay.com/itm/146511092765,https://i.ebayimg.com/images/g/IPEAAeSwOVNn-VFr/s-l500.webp
Michael Jordan 1991 Upper Deck SP1 PSA 9 MINT Baseball Rookie RC 🔥 JUST GRADED!,$99.99,"Sold Mar 18, 2026",Y,PSA,9,N,N,$5.45,vtballr72,New,https://www.ebay.com/itm/298137491376,https://i.ebayimg.com/images/g/OzQAAeSwAvJputpI/s-l500.webp
1991 Upper Deck Michael Jordan #SP1,$20.00,"Sold Mar 18, 2026",N,,,N,N,$0.00,curwat_82,New,https://www.ebay.com/itm/157758041045,https://i.ebayimg.com/images/g/7QIAAeSwtZdpt0n1/s-l500.webp
1991 Upper Deck SP1 Michael Jordan Chicago White Sox Baseball Card,$35.00,"Sold Mar 18, 2026",N,,,N,Y,$4.78,acesofbaseball,New,https://www.ebay.com/itm/257410696116,https://i.ebayimg.com/images/g/HZ0AAeSwnc1puING/s-l500.webp
1991 Michael Jordan Upper Deck SP baseball card #SP1 - Chicago White Sox - BGS 9,$69.95,"Sold Mar 18, 2026",Y,BGS,9,N,Y,$8.00,tvck,New,https://www.ebay.com/itm/157746652043,https://i.ebayimg.com/images/g/wDcAAeSw8U9psxW-/s-l500.webp
1991 Upper Deck - Michael Jordan #SP1 Chicago White Sox Short Print Insert,$20.00,"Sold Mar 18, 2026",N,,,N,Y,$1.03,doo-411601,New,https://www.ebay.com/itm/206149451423,https://i.ebayimg.com/images/g/qGoAAeSwBiFpuwm~/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan,$19.99,"Sold Mar 18, 2026",N,,,N,N,$0.74,crystalbroker,New,https://www.ebay.com/itm/206146527725,https://i.ebayimg.com/images/g/W8UAAeSww5NpuZw6/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan ROOKIE!,$29.95,"Sold Mar 18, 2026",N,,,N,Y,$0.00,premierspor20,New,https://www.ebay.com/itm/157648324836,https://i.ebayimg.com/images/g/hUoAAeSw-vppfQpu/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$69.30,"Sold Mar 18, 2026",N,,,N,N,$7.95,nsandt80,New,https://www.ebay.com/itm/177954103715,https://i.ebayimg.com/images/g/LtYAAeSwAHNps11k/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.00,"Sold Mar 18, 2026",N,,,N,N,$5.07,actionfigurecollectibles1431,New,https://www.ebay.com/itm/397669210630,https://i.ebayimg.com/images/g/PSAAAeSwPRFpcQo4/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$15.00,"Sold Mar 18, 2026",N,,,N,N,$1.03,doo-411601,New,https://www.ebay.com/itm/206135828541,https://i.ebayimg.com/images/g/I8AAAeSwu8RptJym/s-l500.webp
1991 STAR MICHAEL JORDAN 5 card promo set 1 of 1000 - Blue,$195.00,"Sold Mar 18, 2026",N,,,N,N,$5.00,ncaut_72,New,https://www.ebay.com/itm/168241409984,https://i.ebayimg.com/images/g/YNoAAeSwMQhpuYmy/s-l500.webp
1991 Upper Deck MICHAEL JORDAN Baseball #sp1 PSA 9 - MINT,$95.00,"Sold Mar 18, 2026",Y,PSA,9,N,N,$0.00,drexelny,New,https://www.ebay.com/itm/266422439383,https://i.ebayimg.com/images/g/QXcAAOSw8A9igqNB/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$20.00,"Sold Mar 18, 2026",N,,,N,Y,$5.07,keatonyates,New,https://www.ebay.com/itm/397702886876,https://i.ebayimg.com/images/g/ENAAAeSwC1VpsjM6/s-l500.webp
1991 Upper Deck Michael Jordan Baseball,$19.50,"Sold Mar 18, 2026",N,,,N,N,$1.42,cubbiecollector,New,https://www.ebay.com/itm/298073445575,https://i.ebayimg.com/images/g/KMQAAeSwmG1polJ4/s-l500.webp
Michael Jordan 1991 Upper Deck SP Baseball #SP1 PSA 8 NM-MINT Fresh Slab 🔥,$49.99,"Sold Mar 18, 2026",Y,PSA,8,N,N,$4.99,jordanebs_collects,New,https://www.ebay.com/itm/365664666365,https://i.ebayimg.com/images/g/f08AAeSwdDRoSaC1/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$17.50,"Sold Mar 18, 2026",N,,,N,N,$4.85,saxt1978,New,https://www.ebay.com/itm/366282218331,https://i.ebayimg.com/images/g/AgQAAeSwbodpuSZL/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$39.99,"Sold Mar 18, 2026",N,,,N,N,$5.07,jbruskiiicardsandcollectibles,New,https://www.ebay.com/itm/127749858265,https://i.ebayimg.com/images/g/2X8AAeSwprZpuKS3/s-l500.webp
1991 Upper Deck - Short Print #SP1 Michael Jordan,$17.00,"Sold Mar 18, 2026",N,,,N,N,$7.07,uncle_g24,New,https://www.ebay.com/itm/356135333021,https://i.ebayimg.com/images/g/P8AAAOSwDcVnCEIT/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1 No Hologram,$19.99,"Sold Mar 18, 2026",N,,,N,Y,$0.00,mickeyblu28,New,https://www.ebay.com/itm/287173515212,https://i.ebayimg.com/images/g/fX0AAeSwTi5ppNbl/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$189.00,"Sold Mar 17, 2026",N,,,N,N,$0.00,oceans5601,New,https://www.ebay.com/itm/277143801600,https://i.ebayimg.com/images/g/Uz8AAeSwQGpoNVFj/s-l500.webp
1991 UD #SP1 MICHAEL JORDAN PSA 9,$89.00,"Sold Mar 17, 2026",Y,PSA,9,N,N,$5.99,psa,New,https://www.ebay.com/itm/117093200593,https://i.ebayimg.com/images/g/3UYAAeSwnExpucKK/s-l500.webp
🔥Upper Deck Michael Jordan #SP1 Rookie SP AIR JORDAN GOLD FOIL ASM,$32.85,"Sold Mar 17, 2026",N,,,N,Y,$5.00,vaphil-612,New,https://www.ebay.com/itm/397066131227,https://i.ebayimg.com/images/g/P6sAAeSwYfpoyxbf/s-l500.webp
1991 Upper Deck Baseball Michael Jordan SP #SP1 BGS 7.5 WHITE SOX NM+,$17.50,"Sold Mar 17, 2026",Y,BGS,7.5,Y,N,$6.00,steve_novella,New,https://www.ebay.com/itm/358306570281,https://i.ebayimg.com/images/g/YFkAAeSw4h1prwNj/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$20.00,"Sold Mar 17, 2026",N,,,N,Y,$5.52,luisperez-5,New,https://www.ebay.com/itm/227249321003,https://i.ebayimg.com/images/g/jXwAAeSwm0Bpr43X/s-l500.webp
1991 Upper Deck Michael Jordan #SP1 CSG 9,$59.99,"Sold Mar 17, 2026",Y,CSG,9,N,N,$5.00,mksalesrancho77,New,https://www.ebay.com/itm/314110558886,https://i.ebayimg.com/images/g/O8cAAOSwWZti~CZx/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$20.00,"Sold Mar 17, 2026",N,,,N,N,$1.99,cardsanddrinks,New,https://www.ebay.com/itm/298111119366,https://i.ebayimg.com/images/g/wZ8AAeSwxONpsZRl/s-l500.webp
1991 Upper Deck -⚾️ Short Print MICHAEL JORDAN- #SP1 -WHITE SOX-- NM++ *5A,$18.45,"Sold Mar 17, 2026",N,,,N,Y,$0.00,bamaseller2010,New,https://www.ebay.com/itm/389763699171,https://i.ebayimg.com/images/g/aZ0AAeSwlJNpufVc/s-l500.webp
1991 Upper Deck MICHAEL JORDAN #SP1 RC Prospect White Sox JA605,$30.00,"Sold Mar 17, 2026",N,,,Y,N,$5.49,sports.connection,New,https://www.ebay.com/itm/177954215449,https://i.ebayimg.com/images/g/DogAAeSwJ21ps2eU/s-l500.webp
1991 Upper Deck - Short Print MICHAEL JORDAN- #SP1 -WHITE SOX-FREE SHIPPING *1A,$18.45,"Sold Mar 17, 2026",N,,,N,Y,$0.00,bamaseller2010,New,https://www.ebay.com/itm/389763395352,https://i.ebayimg.com/images/g/stQAAeSwtWhpud-Z/s-l500.webp
1991 Upper Deck - Short Print MICHAEL JORDAN- #SP1 -WHITE SOX-FREE SHIPPING *4A,$18.45,"Sold Mar 17, 2026",N,,,N,Y,$0.00,bamaseller2010,New,https://www.ebay.com/itm/389763692422,https://i.ebayimg.com/images/g/HvkAAeSwm0BpufTb/s-l500.webp
1991 Upper Deck - Short Print MICHAEL JORDAN- #SP1 -WHITE SOX-FREE SHIPPING *2A,$18.45,"Sold Mar 17, 2026",N,,,N,Y,$0.00,bamaseller2010,New,https://www.ebay.com/itm/389763661783,https://i.ebayimg.com/images/g/opsAAeSwgH9pufLv/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1 - PSA 7,$25.00,"Sold Mar 17, 2026",Y,PSA,7,N,N,$5.00,ajt24143,New,https://www.ebay.com/itm/168239546726,https://i.ebayimg.com/images/g/J04AAeSwcIZpuKtD/s-l500.webp
1991 Upper Deck - Short Print MICHAEL JORDAN- #SP1 -WHITE SOX-FREE SHIPPING *3A,$18.45,"Sold Mar 17, 2026",N,,,N,Y,$0.00,bamaseller2010,New,https://www.ebay.com/itm/389763666320,https://i.ebayimg.com/images/g/RuMAAeSwBxdpufNH/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN WHITE SOX PSA 10,"$1,100.00","Sold Mar 17, 2026",Y,PSA,10,Y,N,$20.00,4_sharp_corners,New,https://www.ebay.com/itm/366261422404,https://i.ebayimg.com/images/g/NSIAAeSww-VpsFeZ/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1 - NM *TEXCARDS*,$22.95,"Sold Mar 17, 2026",N,,,N,N,$5.50,jebu-991499,New,https://www.ebay.com/itm/136529694234,https://i.ebayimg.com/images/g/OK0AAeSwCOBpEJ9o/s-l500.webp
1991 UD #SP1 MICHAEL JORDAN PSA 6,$18.00,"Sold Mar 17, 2026",Y,PSA,6,N,N,$5.99,psa,New,https://www.ebay.com/itm/117093191301,https://i.ebayimg.com/images/g/j3AAAeSw1JFpub~N/s-l500.webp
MICHAEL JORDAN 1991 UPPER DECK #SP1 ROOKIE BGS 9.5 GEM SP ULTRA RARE,$269.99,"Sold Mar 17, 2026",Y,BGS,9.5,N,N,$5.16,chr1sk1m88,New,https://www.ebay.com/itm/388281479445,https://i.ebayimg.com/images/g/ORwAAOSwfI9oAY0J/s-l500.webp
1991 Upper Deck MICHAEL JORDAN RC #SP1 Chicago White Sox Baseball Card (f7),$16.49,"Sold Mar 17, 2026",N,,,N,N,$1.40,start_em_low,New,https://www.ebay.com/itm/198199707295,https://i.ebayimg.com/images/g/KYIAAeSw6~tpuaMN/s-l500.webp
1991 Upper Deck Michael Jordan Baseball Rookie Card SP1,$9.11,"Sold Mar 17, 2026",N,,,Y,N,$21.39,scottssports1453,New,https://www.ebay.com/itm/406740209580,https://i.ebayimg.com/images/g/1fsAAeSwBDppqeHf/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$25.00,"Sold Mar 17, 2026",N,,,N,N,$5.52,millertime1985,New,https://www.ebay.com/itm/377037566050,https://i.ebayimg.com/images/g/EJYAAeSwy3xpt0Mm/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan PSA 6,$17.77,"Sold Mar 17, 2026",Y,PSA,6,N,N,$1.45,vizsla_cardz,New,https://www.ebay.com/itm/406777145878,https://i.ebayimg.com/images/g/jDkAAeSwcQFpuZc3/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan PSA 7,$25.77,"Sold Mar 17, 2026",Y,PSA,7,N,N,$1.45,vizsla_cardz,New,https://www.ebay.com/itm/406777145890,https://i.ebayimg.com/images/g/dLsAAeSw5jFpuZaK/s-l500.webp
1991 Upper Deck Michael Jordan Baseball #SP1 Chicago White Sox,$23.00,"Sold Mar 17, 2026",N,,,N,N,$5.52,s-yelly,New,https://www.ebay.com/itm/406764437326,https://i.ebayimg.com/images/g/uCoAAeSwvwZptHYS/s-l500.webp
1991 Upper Deck MICHAEL JORDAN RC #SP1 Chicago White Sox Baseball Card (f7),$15.99,"Sold Mar 17, 2026",N,,,N,N,$1.40,start_em_low,New,https://www.ebay.com/itm/198199530556,https://i.ebayimg.com/images/g/KYIAAeSw6~tpuaMN/s-l500.webp
PSA 8 Upper Deck 1991 SP1 Michael Jordan Rookie Chicago White Sox,$38.00,"Sold Mar 17, 2026",Y,PSA,8,N,N,$7.95,slamdunk23,New,https://www.ebay.com/itm/376089135629,https://i.ebayimg.com/images/g/JUgAAOSwYoJn3lb5/s-l500.webp
1991 UD #SP1 MICHAEL JORDAN PSA 10,"$1,200.00","Sold Mar 17, 2026",Y,PSA,10,N,N,$5.99,psa,New,https://www.ebay.com/itm/117050136735,https://i.ebayimg.com/images/g/hkIAAeSwb5ZpmgUu/s-l500.webp
1991 Upper Deck Michael Jordan SP1 CSG Graded 10 GEM MINT POP 78 GOAT SP LOW POP,$325.00,"Sold Mar 10, 2026",Y,CSG,10,N,N,$5.00,bdaly8787,New,https://www.ebay.com/itm/336469651441,https://i.ebayimg.com/images/g/QBEAAeSwSARprcdQ/s-l500.webp
Michael Jordan 1991 Upper Deck SP1 PSA 9 MINT Baseball Rookie RC 🔥 JUST GRADED!,$99.99,"Sold Mar 17, 2026",Y,PSA,9,N,N,$5.45,vtballr72,New,https://www.ebay.com/itm/298117078162,https://i.ebayimg.com/images/g/DG4AAeSwMQhps4Yf/s-l500.webp
Upper Deck 1991 Michael Jordan Insert SP1 Short Print Chicago White Sox MLB Card,$15.50,"Sold Mar 17, 2026",N,,,Y,N,$3.50,thecollector_7,New,https://www.ebay.com/itm/389735947144,https://i.ebayimg.com/images/g/ct8AAeSw~Wxpsufm/s-l500.webp
1991 Upper Deck Michael Jordan #SP1 Short Print Baseball,$15.50,"Sold Mar 17, 2026",N,,,Y,N,$8.75,realcardssales,New,https://www.ebay.com/itm/397721870482,https://i.ebayimg.com/images/g/9a4AAeSw2MtpuC4J/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$27.00,"Sold Mar 17, 2026",N,,,Y,N,$5.20,outtaheresports,New,https://www.ebay.com/itm/336472221098,https://i.ebayimg.com/images/g/J5kAAeSwHbtpmf-o/s-l500.webp
Michael Jordan Rookie 1991 Upper Deck #SP1 Baseball RC Card Bulls GEM MINT 10,$99.99,"Sold Mar 17, 2026",N,,,N,N,$0.00,kane04,New,https://www.ebay.com/itm/358263070099,https://i.ebayimg.com/images/g/fqEAAeSwhYxpoKKE/s-l500.webp
1991 UD #SP1 MICHAEL JORDAN PSA 9,$115.00,"Sold Mar 17, 2026",Y,PSA,9,N,N,$5.99,psa,New,https://www.ebay.com/itm/298081706921,https://i.ebayimg.com/images/g/IkkAAeSwVE9ppadk/s-l500.webp
Upper Deck 1991 Michael Jordan #SP1 Short Print Chicago White Sox PSA 8,$36.00,"Sold Mar 17, 2026",Y,PSA,8,Y,N,$5.52,djmeyer1979,New,https://www.ebay.com/itm/188141293676,https://i.ebayimg.com/images/g/MiwAAeSw~ZZpsBTj/s-l500.webp
Upper Deck 1991 Short Print Michael Jordan #SP1 Chicago White Sox Baseball,$20.00,"Sold Mar 17, 2026",N,,,N,N,$1.32,jah2004,New,https://www.ebay.com/itm/168184659226,https://i.ebayimg.com/images/g/8wEAAeSwxdlpni-G/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$18.00,"Sold Mar 17, 2026",N,,,N,Y,$5.20,robangelides,New,https://www.ebay.com/itm/157754369885,https://i.ebayimg.com/images/g/wucAAeSwM7JptcX3/s-l500.webp
1991 Upper Deck MICHAEL JORDAN Baseball #sp1 PSA 9 - MINT,$95.00,"Sold Mar 17, 2026",Y,PSA,9,N,N,$0.00,drexelny,New,https://www.ebay.com/itm/266422439397,https://i.ebayimg.com/images/g/TsAAAOSw3xdigqOy/s-l500.webp
Upper Deck 1991 Michael Jordan SP1 Short Print Insert Chicago White Sox Baseball,$16.50,"Sold Mar 16, 2026",N,,,Y,N,$5.52,km27-623,New,https://www.ebay.com/itm/406752156612,https://i.ebayimg.com/images/g/vrQAAeSwMD1pr7io/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan PSA 9 HOF Chicago White Sox,$125.00,"Sold Mar 16, 2026",Y,PSA,9,N,N,$0.00,jaysace,New,https://www.ebay.com/itm/317913703091,https://i.ebayimg.com/images/g/KecAAOSw5d1g58G6/s-l500.webp
Michael Jordan 1991 Upper Deck Rookie card #SP1 PSA MINT 9 New Slab,$124.95,"Sold Mar 16, 2026",Y,PSA,9,N,N,$13.30,srmyers1957,New,https://www.ebay.com/itm/157684963983,https://i.ebayimg.com/images/g/amEAAeSwzQZpknHu/s-l500.webp
1991 UPPER DECK SP1 MICHAEL JORDAN BASEBALL ROOKIE (RC) PSA 9 MINT,$125.00,"Sold Mar 16, 2026",Y,PSA,9,N,Y,$5.07,txclosetfinds,New,https://www.ebay.com/itm/235856430794,https://i.ebayimg.com/images/g/cgsAAOSwHH9nT5Xz/s-l500.webp
Upper Deck 1991 Michael Jordan SP1 Chicago White Sox Short Print PSA 9 Baseball,$104.00,"Sold Mar 16, 2026",Y,PSA,9,N,Y,$5.52,mmcnulty24,New,https://www.ebay.com/itm/188167278510,https://i.ebayimg.com/images/g/29kAAeSwzNppt2O4/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox,$19.99,"Sold Mar 16, 2026",N,,,N,N,$0.00,mancave_essentials,New,https://www.ebay.com/itm/336485631573,https://i.ebayimg.com/images/g/b4UAAeSwq0tpuLbr/s-l500.webp
1991 Upper Deck Short Print Michael Jordan #SP1 HOF,$16.50,"Sold Mar 16, 2026",N,,,Y,N,$4.99,comc_consignment,New,https://www.ebay.com/itm/236672870456,https://i.ebayimg.com/images/g/U2EAAeSwdippq2JW/s-l500.webp
1991 Upper Deck Michael Jordan Baseball #SP1 Chicago White Sox,$19.99,"Sold Mar 16, 2026",N,,,N,N,$5.07,teddyterror47,New,https://www.ebay.com/itm/366281120727,https://i.ebayimg.com/images/g/H5QAAeSwCTFpuKkX/s-l500.webp
1991 Upper Deck Short Print Michael Jordan #SP1 HOF,$15.51,"Sold Mar 16, 2026",N,,,Y,N,$4.99,comc_consignment,New,https://www.ebay.com/itm/257394151011,https://i.ebayimg.com/images/g/U8oAAeSwkshpq2G7/s-l500.webp
1991 Upper Deck Short Print Michael Jordan #SP1 HOF,$13.50,"Sold Mar 16, 2026",N,,,Y,N,$4.99,comc_consignment,New,https://www.ebay.com/itm/236672868212,https://i.ebayimg.com/images/g/4TgAAeSwCaFpq2B1/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$45.00,"Sold Mar 16, 2026",N,,,N,Y,$5.20,cloudscards0,New,https://www.ebay.com/itm/406659998984,https://i.ebayimg.com/images/g/kU8AAeSw-ABpf8ma/s-l500.webp
Michael Jordan 1991 Upper Deck #SP1 Insert,$13.50,"Sold Mar 16, 2026",N,,,Y,N,$6.00,pc_sportscards,New,https://www.ebay.com/itm/157738481860,https://i.ebayimg.com/images/g/q5UAAeSwlCRpr3J6/s-l500.webp
1991 Upper Deck Baseball - Michael Jordan #SP1 White Sox Rookie,$18.00,"Sold Mar 16, 2026",N,,,N,Y,$1.15,coastalsportcollectibles,New,https://www.ebay.com/itm/147207360268,https://i.ebayimg.com/images/g/EhUAAeSw6~tpuBmS/s-l500.webp
1991 Upper Deck MICHAEL JORDAN Baseball #sp1 PSA 9 - MINT,$95.00,"Sold Mar 16, 2026",Y,PSA,9,N,N,$0.00,drexelny,New,https://www.ebay.com/itm/266422439340,https://i.ebayimg.com/images/g/lnEAAOSwrXRiUeX8/s-l500.webp
1991 Upper Deck Michael Jordan #SP1 Short Print Baseball Rookie Card PSA 9 MINT,$89.00,"Sold Mar 16, 2026",Y,PSA,9,Y,N,$7.95,soldoutsports,New,https://www.ebay.com/itm/157731567095,https://i.ebayimg.com/images/g/RM8AAeSw~0Vpq5Hl/s-l500.webp
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox SGC 9,$53.00,"Sold Mar 16, 2026",Y,SGC,9,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/377026119517,https://i.ebayimg.com/images/g/PKkAAeSwfbFpsahQ/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox Baseball RC HOF PSA 9,$81.00,"Sold Mar 16, 2026",Y,PSA,9,Y,N,$5.50,probstein123,New,https://www.ebay.com/itm/389721933202,https://i.ebayimg.com/images/g/vHgAAeSwc0Rprz-9/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan Chicago White Sox HOF SGC 10 GEM MINT,$642.79,"Sold Mar 16, 2026",Y,SGC,10,Y,N,$5.50,probstein123,New,https://www.ebay.com/itm/377014303911,https://i.ebayimg.com/images/g/EWUAAeSwtj1pqz3e/s-l500.webp
1991 Upper Deck Michael Jordan #SP1 PSA 10 GEM MINT - RARE - JUST GRADED 🔥,"$1,049.99","Sold Mar 16, 2026",Y,PSA,10,N,N,$12.48,vtballr72,New,https://www.ebay.com/itm/298099102691,https://i.ebayimg.com/images/g/tbYAAeSwc0RprJyK/s-l500.webp
1991 Upper Deck - Michael Jordan #SP1,$19.00,"Sold Mar 16, 2026",N,,,N,N,$0.00,eclecticniche,New,https://www.ebay.com/itm/287206310089,https://i.ebayimg.com/images/g/~kwAAeSwDBBptszo/s-l500.webp
"1991 Upper Deck #SP1 Michael Jordan Pair, PSA 8 NM-MT & PSA Ex-MT-6",$66.00,"Sold Mar 16, 2026",Y,PSA,8,Y,N,$7.95,americanrelics2017,New,https://www.ebay.com/itm/127729872991,https://i.ebayimg.com/images/g/5SUAAeSwxbxpr1Ip/s-l500.webp
1991 Upper Deck Michael Jordan Inserts #SP1 White Sox,$18.50,"Sold Mar 16, 2026",N,,,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/377026397341,https://i.ebayimg.com/images/g/utoAAeSwCTFpscxI/s-l500.webp
1991 Upper Deck Michael Jordan Inserts RC Rookie #SP1 White Sox,$30.00,"Sold Mar 16, 2026",N,,,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/127733970564,https://i.ebayimg.com/images/g/wAoAAeSw3RNpscul/s-l500.webp
1991 Upper Deck Michael Jordan Inserts RC Rookie #SP1 White Sox,$16.05,"Sold Mar 16, 2026",N,,,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/377026390161,https://i.ebayimg.com/images/g/wS4AAeSwk1ppscvf/s-l500.webp
1991 Upper Deck Michael Jordan Inserts RC Rookie #SP1 White Sox,$23.50,"Sold Mar 16, 2026",N,,,Y,N,$4.99,dcsports87,New,https://www.ebay.com/itm/377026390066,https://i.ebayimg.com/images/g/1DcAAeSwjLdpscxL/s-l500.webp
1991 Upper Deck Michael Jordan #SP1 PSA 9 Chicago White Sox,$99.00,"Sold Mar 16, 2026",Y,PSA,9,N,N,$10.77,anj_collectible_depot,New,https://www.ebay.com/itm/188170044356,https://i.ebayimg.com/images/g/KsYAAeSw7cpptglQ/s-l500.webp
PSA 9 1991 Upper Deck #SP1 Michael Jordan Mint HOF Rookie Baseball,$99.99,"Sold Mar 16, 2026",Y,PSA,9,N,N,$6.99,first_born_collectibles,New,https://www.ebay.com/itm/406767287662,https://i.ebayimg.com/images/g/8xQAAeSw~dxptaKn/s-l500.webp
143208329 Michael Jordan 1991 Upper Deck #SP1 Inserts PSA 4,$42.00,"Sold Mar 16, 2026",Y,PSA,4,Y,N,$5.39,yankees001,New,https://www.ebay.com/itm/206123687166,https://i.ebayimg.com/images/g/7QoAAeSw3oFpnO1U/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$22.00,"Sold Mar 16, 2026",N,,,N,Y,$5.52,jjcards23-2,New,https://www.ebay.com/itm/389753484688,https://i.ebayimg.com/images/g/BV8AAeSwx-RptyqP/s-l500.webp
1991 Upper Deck Michael Jordan #SP1 PSA 9,$125.00,"Sold Mar 16, 2026",Y,PSA,9,N,N,$6.00,windycitysportscards,New,https://www.ebay.com/itm/167840080139,https://i.ebayimg.com/images/g/TIgAAeSwnnJo4yl8/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$19.99,"Sold Mar 16, 2026",N,,,N,N,$5.20,lau_3793,New,https://www.ebay.com/itm/147124970793,https://i.ebayimg.com/images/g/KIoAAeSwDeJpe9Z3/s-l500.webp
Upper Deck 1991 Michael Jordan SP1 Short Print Chicago White Sox Baseball Card,$19.00,"Sold Mar 16, 2026",N,,,N,N,$5.29,crystaltooth7,New,https://www.ebay.com/itm/358327498802,https://i.ebayimg.com/images/g/tlYAAeSw4rpptMV0/s-l500.webp
1991 Upper Deck Michael Jordan #SP1 SGC 8,$29.99,"Sold Mar 16, 2026",Y,SGC,8,N,Y,$5.45,hev20020,New,https://www.ebay.com/itm/327047943679,https://i.ebayimg.com/images/g/GfsAAeSwtj1ptf2K/s-l500.webp
1991 UPPER DECK #SP1 MICHAEL JORDAN PSA 8,$35.00,"Sold Mar 16, 2026",Y,PSA,8,N,N,$6.00,cbsmarker,New,https://www.ebay.com/itm/147205741400,https://i.ebayimg.com/images/g/DFAAAeSwO61pts8B/s-l500.webp
1991 Upper Deck #SP1 Michael Jordan Baseball White Sox!,$20.00,"Sold Mar 16, 2026",N,,,N,N,$4.25,lgriffit,New,https://www.ebay.com/itm/185666190718,https://i.ebayimg.com/images/g/AuIAAOSwFuVje3~p/s-l500.webp
1991 Upper Deck Michael Jordan #SP1 PSA 9 Chicago White Sox,$99.00,"Sold Mar 16, 2026",Y,PSA,9,N,N,$10.77,anj_collectible_depot,New,https://www.ebay.com/itm/188162679251,https://i.ebayimg.com/images/g/KsYAAeSw7cpptglQ/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$15.50,"Sold Mar 16, 2026",N,,,Y,N,$5.52,amberemers,New,https://www.ebay.com/itm/227245107167,https://i.ebayimg.com/images/g/IhkAAeSwIQ9pqx0X/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$25.00,"Sold Mar 16, 2026",N,,,N,N,$5.07,cardboardtales,New,https://www.ebay.com/itm/137084796569,https://i.ebayimg.com/images/g/49wAAeSwT4RppIIm/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$25.00,"Sold Mar 16, 2026",N,,,N,Y,$3.99,jaze_9672,New,https://www.ebay.com/itm/188107482701,https://i.ebayimg.com/images/g/FHAAAeSwF95po5ns/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1 W/ Crease Otherwise Nice,$10.45,"Sold Mar 16, 2026",N,,,Y,N,$5.82,vintagewatchhunter,New,https://www.ebay.com/itm/267598903386,https://i.ebayimg.com/images/g/T88AAeSwd0lpmzrB/s-l500.webp
1991 Upper Deck - Short Print Michael Jordan #SP1,$95.00,"Sold Mar 16, 2026",N,,,N,N,$10.00,chaachi_38,New,https://www.ebay.com/itm/389749004356,https://i.ebayimg.com/images/g/JfsAAeSwyG9ptgAT/s-l500.webp
1991 Upper Deck - Michael Jordan #SP1 Baseball PSA 8,$36.99,"Sold Mar 16, 2026",Y,PSA,8,N,N,$5.52,invmic8,New,https://www.ebay.com/itm/168232789547,https://i.ebayimg.com/images/g/EtgAAeSwk1pptXrr/s-l500.webp
1991 Upper Deck Michael Jordan #SP1 Short Print Insert Chicago White Sox Card,$19.99,"Sold Mar 16, 2026",N,,,N,N,$5.07,adamulle0,New,https://www.ebay.com/itm/267608605422,https://i.ebayimg.com/images/g/HR8AAeSwYFlpt1iy/s-l500.webp
